ID,Cognateset_ID,Language_ID,ISO639P3code,Gloss,Concepticon_ID,Parameter_ID,Form,Class,Segments,Comment
31,4-1,SOUTH_HIGHLAND_MIXE,mxp,"this",1214,4,ya7at,1,y a 7 a t,
32,4-2,LOWLAND_MIXE,mco,"this",1214,4,hada7,2,h a d a 7,
33,4-1,SAYULA_POPOLUCA,pos,"this",1214,4,ay3h,1,a y 3 h,
34,4-3,OLUTA_POPOLUCA,plo,"this",1214,4,he7,3,h e 7,
35,4-1,TEXISTEPEC_ZOQUE,poq,"this",1214,4,y373h37,1,y 3 7 3 h 3 7,
36,4-4,SOTEAPAN_ZOQUE,poi,"this",1214,4,he7ep3k,4,h e 7 e p 3 k,
37,4-1,MARIA_CHIMALAPA,zoh,"this",1214,4,y37 p37,1,y 3 7 _ p 3 7,
38,4-1,MIGUEL_CHIMALAPA,zoh,"this",1214,4,y37,1,y 3 7,
39,4-1,CHIAPAS_ZOQUE,zoc,"this",1214,4,y37 w3,1,y 3 7 _ w 3,
40,5-1,NORTH_HIGHLAND_MIXE,mto,"that",78,5,Si7,1,S i 7,
41,5-6,SOUTH_HIGHLAND_MIXE,mxp,"that",78,5,hE7E,6,h E 7 E,
42,5-2,LOWLAND_MIXE,mco,"that",78,5,heh3mb3,2,h e h 3 m b 3,
43,5-3,SAYULA_POPOLUCA,pos,"that",78,5,yay3n,3,y a y 3 n,
44,5-2,OLUTA_POPOLUCA,plo,"that",78,5,hamah,2,h a m a h,
45,5-2,SOTEAPAN_ZOQUE,poi,"that",78,5,heam,2,h e a m,
46,5-5,MIGUEL_CHIMALAPA,zoh,"that",78,5,gad3,5,g a d 3,
47,5-4,CHIAPAS_ZOQUE,zoc,"that",78,5,37,4,3 7,
48,6-1,NORTH_HIGHLAND_MIXE,mto,"who",1235,6,p3n,1,p 3 n,
49,6-1,SOUTH_HIGHLAND_MIXE,mxp,"who",1235,6,p3n,1,p 3 n,
50,6-1,LOWLAND_MIXE,mco,"who",1235,6,p3n,1,p 3 n,
51,6-1,SAYULA_POPOLUCA,pos,"who",1235,6,p3n,1,p 3 n,
52,6-1,OLUTA_POPOLUCA,plo,"who",1235,6,p3n,1,p 3 n,
53,6-4,SOTEAPAN_ZOQUE,poi,"who",1235,6,iapa7ap,4,i a p a 7 a p,
54,6-2,MARIA_CHIMALAPA,zoh,"who",1235,6,iw3,2,i w 3,
55,6-2,MIGUEL_CHIMALAPA,zoh,"who",1235,6,iw3,2,i w 3,
56,6-2,CHIAPAS_ZOQUE,zoc,"who",1235,6,i w3,2,i _ w 3,
57,7-1,NORTH_HIGHLAND_MIXE,mto,"what",1236,7,ti,1,t i,
58,7-1,SOUTH_HIGHLAND_MIXE,mxp,"what",1236,7,ti,1,t i,
59,7-1,LOWLAND_MIXE,mco,"what",1236,7,ti,1,t i,
60,7-1,SAYULA_POPOLUCA,pos,"what",1236,7,ti,1,t i,
61,7-1,OLUTA_POPOLUCA,plo,"what",1236,7,ti,1,t i,
62,7-1,TEXISTEPEC_ZOQUE,poq,"what",1236,7,Ce7,1,C e 7,
63,7-1,SOTEAPAN_ZOQUE,poi,"what",1236,7,ty~i,1,ty~ i,
64,7-1,MARIA_CHIMALAPA,zoh,"what",1236,7,ti,1,t i,
65,7-1,MIGUEL_CHIMALAPA,zoh,"what",1236,7,ti,1,t i,
66,7-1,CHIAPAS_ZOQUE,zoc,"what",1236,7,tiy3,1,t i y 3,
67,8-1,NORTH_HIGHLAND_MIXE,mto,"no",1269,8,ka7a,1,k a 7 a,
68,8-1,SOUTH_HIGHLAND_MIXE,mxp,"no",1269,8,kat,1,k a t,
69,8-1,LOWLAND_MIXE,mco,"no",1269,8,ka7,1,k a 7,
70,8-1,SAYULA_POPOLUCA,pos,"no",1269,8,kah,1,k a h,
71,8-1,OLUTA_POPOLUCA,plo,"no",1269,8,373,1,3 7 3,
72,8-2,TEXISTEPEC_ZOQUE,poq,"no",1269,8,e5C,2,e 5 C,
73,8-2,SOTEAPAN_ZOQUE,poi,"no",1269,8,dy~a,2,dy~ a,
74,8-2,MARIA_CHIMALAPA,zoh,"no",1269,8,wat kaha,2,w a t _ k a h a,
75,8-2,MIGUEL_CHIMALAPA,zoh,"no",1269,8,ya,2,y a,
76,8-2,CHIAPAS_ZOQUE,zoc,"no",1269,8,hane,2,h a n e,
77,9-1,NORTH_HIGHLAND_MIXE,mto,"all",98,9,n3hum,1,n 3 h u m,
78,9-2,SOUTH_HIGHLAND_MIXE,mxp,"all",98,9,tuk3y,2,t u k 3 y,
79,9-2,LOWLAND_MIXE,mco,"all",98,9,tu7uk ok3y,2,t u 7 u k _ o k 3 y,
80,9-3,SAYULA_POPOLUCA,pos,"all",98,9,nu p3h3n,3,n u _ p 3 h 3 n,
81,9-4,OLUTA_POPOLUCA,plo,"all",98,9,nitik,4,n i t i k,
82,9-5,TEXISTEPEC_ZOQUE,poq,"all",98,9,bumbe,5,b u m b e,
83,9-6,SOTEAPAN_ZOQUE,poi,"all",98,9,ikum3h,6,i k u m 3 h,
84,9-7,MARIA_CHIMALAPA,zoh,"all",98,9,aNtene,7,a N t e n e,
85,9-8,MIGUEL_CHIMALAPA,zoh,"all",98,9,hemhi7,8,h e m h i 7,
86,9-5,CHIAPAS_ZOQUE,zoc,"all",98,9,mumu,5,m u m u,
87,10-1,NORTH_HIGHLAND_MIXE,mto,"many",1198,10,may,1,m a y,
88,10-1,SOUTH_HIGHLAND_MIXE,mxp,"many",1198,10,mEy,1,m E y,
89,10-1,LOWLAND_MIXE,mco,"many",1198,10,may,1,m a y,
90,10-1,SAYULA_POPOLUCA,pos,"many",1198,10,may,1,m a y,
91,10-2,OLUTA_POPOLUCA,plo,"many",1198,10,pako,2,p a k o,also: tana
92,10-4,TEXISTEPEC_ZOQUE,poq,"many",1198,10,daC ke,4,d a C _ k e,also: b3ks ke
93,10-5,SOTEAPAN_ZOQUE,poi,"many",1198,10,agi,5,a g i,also: cam
94,10-6,MARIA_CHIMALAPA,zoh,"many",1198,10,s3h37,6,s 3 h 3 7,
95,10-6,MIGUEL_CHIMALAPA,zoh,"many",1198,10,S3h37,6,S 3 h 3 7,
96,10-3,CHIAPAS_ZOQUE,zoc,"many",1198,10,w3w3,3,w 3 w 3,also: aN bat e
97,11-1,NORTH_HIGHLAND_MIXE,mto,"one",1493,11,tuk,1,t u k,
98,11-1,SOUTH_HIGHLAND_MIXE,mxp,"one",1493,11,tu7uk,1,t u 7 u k,
99,11-1,LOWLAND_MIXE,mco,"one",1493,11,tu7uk,1,t u 7 u k,
100,11-1,SAYULA_POPOLUCA,pos,"one",1493,11,tuk,1,t u k,
101,11-1,OLUTA_POPOLUCA,plo,"one",1493,11,tuk,1,t u k,
102,11-2,TEXISTEPEC_ZOQUE,poq,"one",1493,11,tum,2,t u m,
103,11-2,SOTEAPAN_ZOQUE,poi,"one",1493,11,tum,2,t u m,
104,11-2,MARIA_CHIMALAPA,zoh,"one",1493,11,tum3,2,t u m 3,
105,11-2,MIGUEL_CHIMALAPA,zoh,"one",1493,11,tum3,2,t u m 3,
106,11-2,CHIAPAS_ZOQUE,zoc,"one",1493,11,tum3,2,t u m 3,
107,12-1,NORTH_HIGHLAND_MIXE,mto,"two",1498,12,meck,1,m e c k,
108,12-1,SOUTH_HIGHLAND_MIXE,mxp,"two",1498,12,meck,1,m e c k,
109,12-1,LOWLAND_MIXE,mco,"two",1498,12,mec,1,m e c,
110,12-1,SAYULA_POPOLUCA,pos,"two",1498,12,meCk,1,m e C k,
111,12-1,OLUTA_POPOLUCA,plo,"two",1498,12,mes ko,1,m e s _ k o,
112,12-2,TEXISTEPEC_ZOQUE,poq,"two",1498,12,w3s na7,2,w 3 s _ n a 7,
113,12-2,SOTEAPAN_ZOQUE,poi,"two",1498,12,w3s ten,2,w 3 s _ t e n,
114,12-3,MARIA_CHIMALAPA,zoh,"two",1498,12,mec a7aN,3,m e c _ a 7 a N,
115,12-3,MIGUEL_CHIMALAPA,zoh,"two",1498,12,meca 7aN,3,m e c a _ 7 a N,
116,12-1,CHIAPAS_ZOQUE,zoc,"two",1498,12,meca,1,m e c a,
117,13-1,NORTH_HIGHLAND_MIXE,mto,"big",1202,13,m3h,1,m 3 h,
118,13-1,SOUTH_HIGHLAND_MIXE,mxp,"big",1202,13,m3h,1,m 3 h,
119,13-1,LOWLAND_MIXE,mco,"big",1202,13,m3h,1,m 3 h,
120,13-1,SAYULA_POPOLUCA,pos,"big",1202,13,m3h,1,m 3 h,
121,13-2,OLUTA_POPOLUCA,plo,"big",1202,13,tan3k,2,t a n 3 k,
122,13-3,TEXISTEPEC_ZOQUE,poq,"big",1202,13,w3Ce7,3,w 3 C e 7,
123,13-1,SOTEAPAN_ZOQUE,poi,"big",1202,13,m3h,1,m 3 h,
124,13-3,MARIA_CHIMALAPA,zoh,"big",1202,13,w3ti7,3,w 3 t i 7,
125,13-5,MIGUEL_CHIMALAPA,zoh,"big",1202,13,komi7,5,k o m i 7,
126,13-1,CHIAPAS_ZOQUE,zoc,"big",1202,13,m3ha,1,m 3 h a,
127,14-1,NORTH_HIGHLAND_MIXE,mto,"long",1203,14,y3n,1,y 3 n,
128,14-1,SOUTH_HIGHLAND_MIXE,mxp,"long",1203,14,yeny,1,y e n y,
129,14-2,LOWLAND_MIXE,mco,"long",1203,14,yony,2,y o n y,
130,14-3,SAYULA_POPOLUCA,pos,"long",1203,14,yagac,3,y a g a c,
131,14-4,OLUTA_POPOLUCA,plo,"long",1203,14,yonek,4,y o n e k,
132,14-3,TEXISTEPEC_ZOQUE,poq,"long",1203,14,ya7akac,3,y a 7 a k a c,
133,14-3,SOTEAPAN_ZOQUE,poi,"long",1203,14,yagac,3,y a g a c,
134,14-5,MARIA_CHIMALAPA,zoh,"long",1203,14,p3hi,5,p 3 h i,
135,14-5,MIGUEL_CHIMALAPA,zoh,"long",1203,14,p3hi7,5,p 3 h i 7,
136,14-5,CHIAPAS_ZOQUE,zoc,"long",1203,14,p3y,5,p 3 y,
137,15-1,NORTH_HIGHLAND_MIXE,mto,"small",1246,15,pik,1,p i k,
138,15-2,SOUTH_HIGHLAND_MIXE,mxp,"small",1246,15,muck,2,m u c k,
139,15-2,LOWLAND_MIXE,mco,"small",1246,15,muc,2,m u c,
140,15-3,SAYULA_POPOLUCA,pos,"small",1246,15,CiCik,3,C i C i k,
141,15-3,OLUTA_POPOLUCA,plo,"small",1246,15,CuCu,3,C u C u,
142,15-4,TEXISTEPEC_ZOQUE,poq,"small",1246,15,h3s3 ba,4,h 3 s 3 _ b a,
143,15-5,SOTEAPAN_ZOQUE,poi,"small",1246,15,Suty~u,5,S u ty~ u,
144,15-6,MIGUEL_CHIMALAPA,zoh,"small",1246,15,wakSiN7,6,w a k S i N 7,
145,15-3,CHIAPAS_ZOQUE,zoc,"small",1246,15,Ciks,3,C i k s,
146,16-1,NORTH_HIGHLAND_MIXE,mto,"woman",962,16,t3st3k,1,t 3 s t 3 k,
147,16-2,SOUTH_HIGHLAND_MIXE,mxp,"woman",962,16,tiSy~t3k,2,t i Sy~ t 3 k,
148,16-2,LOWLAND_MIXE,mco,"woman",962,16,to7oSyh~3y,2,t o 7 o S yh~ 3 y,
149,16-2,SAYULA_POPOLUCA,pos,"woman",962,16,toSay,2,t o S a y,
150,16-3,OLUTA_POPOLUCA,plo,"woman",962,16,mahaw,3,m a h a w,
151,16-4,TEXISTEPEC_ZOQUE,poq,"woman",962,16,yoma7,4,y o m a 7,
152,16-4,SOTEAPAN_ZOQUE,poi,"woman",962,16,yomo,4,y o m o,
153,16-4,MARIA_CHIMALAPA,zoh,"woman",962,16,yom37,4,y o m 3 7,
154,16-4,MIGUEL_CHIMALAPA,zoh,"woman",962,16,yoma7,4,y o m a 7,
155,16-4,CHIAPAS_ZOQUE,zoc,"woman",962,16,yomo,4,y o m o,
156,17-1,NORTH_HIGHLAND_MIXE,mto,"man",1554,17,yaty3k,1,y a t y 3 k,
157,17-1,SOUTH_HIGHLAND_MIXE,mxp,"man",1554,17,h3ty3k,1,h 3 t y 3 k,
158,17-1,LOWLAND_MIXE,mco,"man",1554,17,ye7ey d3k,1,y e 7 e y _ d 3 k,
159,17-2,SAYULA_POPOLUCA,pos,"man",1554,17,hayaw,2,h a y a w,
160,17-3,OLUTA_POPOLUCA,plo,"man",1554,17,yo7owa,3,y o 7 o w a,
161,17-4,TEXISTEPEC_ZOQUE,poq,"man",1554,17,p35,4,p 3 5,
162,17-4,SOTEAPAN_ZOQUE,poi,"man",1554,17,p3Si5,4,p 3 S i 5,
163,17-4,MARIA_CHIMALAPA,zoh,"man",1554,17,p3n,4,p 3 n,
164,17-4,MIGUEL_CHIMALAPA,zoh,"man",1554,17,p3n,4,p 3 n,
165,17-4,CHIAPAS_ZOQUE,zoc,"man",1554,17,p3n,4,p 3 n,
166,18-1,NORTH_HIGHLAND_MIXE,mto,"person",683,18,hayu,1,h a y u,
167,18-1,SOUTH_HIGHLAND_MIXE,mxp,"person",683,18,ha7ay,1,h a 7 a y,
168,18-1,LOWLAND_MIXE,mco,"person",683,18,h3y,1,h 3 y,
169,18-1,SAYULA_POPOLUCA,pos,"person",683,18,hayaw,1,h a y a w,
170,18-1,OLUTA_POPOLUCA,plo,"person",683,18,haykak,1,h a y k a k,
171,18-2,TEXISTEPEC_ZOQUE,poq,"person",683,18,p35 Ca7,2,p 3 5 _ C a 7,
172,18-2,CHIAPAS_ZOQUE,zoc,"person",683,18,p3n dam,2,p 3 n _ d a m,
173,19-1,NORTH_HIGHLAND_MIXE,mto,"fish",227,19,ahkS,1,a h k S,
174,19-1,SOUTH_HIGHLAND_MIXE,mxp,"fish",227,19,akS,1,a k S,
175,19-1,LOWLAND_MIXE,mco,"fish",227,19,akS,1,a k S,
176,19-1,SAYULA_POPOLUCA,pos,"fish",227,19,akS,1,a k S,
177,19-2,OLUTA_POPOLUCA,plo,"fish",227,19,koke,2,k o k e,
178,19-3,TEXISTEPEC_ZOQUE,poq,"fish",227,19,woN,3,w o N,
179,19-4,SOTEAPAN_ZOQUE,poi,"fish",227,19,t373p3,4,t 3 7 3 p 3,
180,19-2,MARIA_CHIMALAPA,zoh,"fish",227,19,koke,2,k o k e,
181,19-2,MIGUEL_CHIMALAPA,zoh,"fish",227,19,koke,2,k o k e,
182,19-2,CHIAPAS_ZOQUE,zoc,"fish",227,19,kokeh,2,k o k e h,
183,20-1,NORTH_HIGHLAND_MIXE,mto,"bird",937,20,h3yva,1,h 3 y v a,
184,20-2,SOUTH_HIGHLAND_MIXE,mxp,"bird",937,20,hon,2,h o n,
185,20-2,LOWLAND_MIXE,mco,"bird",937,20,hon,2,h o n,
186,20-2,SAYULA_POPOLUCA,pos,"bird",937,20,hon,2,h o n,
187,20-3,OLUTA_POPOLUCA,plo,"bird",937,20,muSi,3,m u S i,
188,20-2,TEXISTEPEC_ZOQUE,poq,"bird",937,20,hon,2,h o n,
189,20-2,SOTEAPAN_ZOQUE,poi,"bird",937,20,hon,2,h o n,
190,20-2,MARIA_CHIMALAPA,zoh,"bird",937,20,hon,2,h o n,
191,20-2,MIGUEL_CHIMALAPA,zoh,"bird",937,20,hon,2,h o n,
192,20-4,CHIAPAS_ZOQUE,zoc,"bird",937,20,%paloma,4,% p a l o m a,Spanish loan
193,21-1,NORTH_HIGHLAND_MIXE,mto,"dog",2009,21,uk,1,u k,
194,21-1,SOUTH_HIGHLAND_MIXE,mxp,"dog",2009,21,uk,1,u k,
195,21-1,LOWLAND_MIXE,mco,"dog",2009,21,uk,1,u k,
196,21-2,SAYULA_POPOLUCA,pos,"dog",2009,21,tak,2,t a k,
197,21-3,OLUTA_POPOLUCA,plo,"dog",2009,21,Suni,3,S u n i,
198,21-5,TEXISTEPEC_ZOQUE,poq,"dog",2009,21,Cempa7,5,C e m p a 7,
199,21-5,SOTEAPAN_ZOQUE,poi,"dog",2009,21,Cimpa,5,C i m p a,
200,21-6,MARIA_CHIMALAPA,zoh,"dog",2009,21,nu7u,6,n u 7 u,
201,21-6,MIGUEL_CHIMALAPA,zoh,"dog",2009,21,nu7,6,n u 7,
202,21-4,CHIAPAS_ZOQUE,zoc,"dog",2009,21,tuwi,4,t u w i,
203,22-1,NORTH_HIGHLAND_MIXE,mto,"louse",1392,22,37c,1,3 7 c,
204,22-2,SOUTH_HIGHLAND_MIXE,mxp,"louse",1392,22,a7at,2,a 7 a t,
205,22-1,LOWLAND_MIXE,mco,"louse",1392,22,ad,1,a d,
206,22-2,SAYULA_POPOLUCA,pos,"louse",1392,22,awat,2,a w a t,
207,22-2,OLUTA_POPOLUCA,plo,"louse",1392,22,avat,2,a v a t,
208,22-2,TEXISTEPEC_ZOQUE,poq,"louse",1392,22,awat,2,a w a t,
209,22-2,SOTEAPAN_ZOQUE,poi,"louse",1392,22,a7awat,2,a 7 a w a t,
210,22-2,MARIA_CHIMALAPA,zoh,"louse",1392,22,awat,2,a w a t,
211,22-2,MIGUEL_CHIMALAPA,zoh,"louse",1392,22,awat,2,a w a t,
212,22-2,CHIAPAS_ZOQUE,zoc,"louse",1392,22,awat,2,a w a t,
213,23-1,NORTH_HIGHLAND_MIXE,mto,"tree",906,23,kup,1,k u p,
214,23-2,SOUTH_HIGHLAND_MIXE,mxp,"tree",906,23,Soh,2,S o h,
215,23-1,LOWLAND_MIXE,mco,"tree",906,23,kipy,1,k i p y,
216,23-1,SAYULA_POPOLUCA,pos,"tree",906,23,kuy,1,k u y,
217,23-1,OLUTA_POPOLUCA,plo,"tree",906,23,kuy3,1,k u y 3,
218,23-1,TEXISTEPEC_ZOQUE,poq,"tree",906,23,kuy,1,k u y,
219,23-1,SOTEAPAN_ZOQUE,poi,"tree",906,23,kuy,1,k u y,
220,23-1,MARIA_CHIMALAPA,zoh,"tree",906,23,kuy,1,k u y,
221,23-1,MIGUEL_CHIMALAPA,zoh,"tree",906,23,kuy,1,k u y,
222,23-1,CHIAPAS_ZOQUE,zoc,"tree",906,23,kuy,1,k u y,
223,24-1,NORTH_HIGHLAND_MIXE,mto,"seed",714,24,t3mt,1,t 3 m t,
224,24-2,SOUTH_HIGHLAND_MIXE,mxp,"seed",714,24,pak,2,p a k,
225,24-2,LOWLAND_MIXE,mco,"seed",714,24,pak,2,p a k,
226,24-3,SAYULA_POPOLUCA,pos,"seed",714,24,puh,3,p u h,
227,24-2,OLUTA_POPOLUCA,plo,"seed",714,24,pak3,2,p a k 3,
228,24-3,TEXISTEPEC_ZOQUE,poq,"seed",714,24,puh,3,p u h,
229,24-2,SOTEAPAN_ZOQUE,poi,"seed",714,24,pak,2,p a k,
230,24-3,MARIA_CHIMALAPA,zoh,"seed",714,24,puh,3,p u h,
231,24-3,MIGUEL_CHIMALAPA,zoh,"seed",714,24,puh,3,p u h,
232,24-3,CHIAPAS_ZOQUE,zoc,"seed",714,24,puh,3,p u h,
233,25-1,NORTH_HIGHLAND_MIXE,mto,"leaf",628,25,ahy,1,a h y,
234,25-1,SOUTH_HIGHLAND_MIXE,mxp,"leaf",628,25,ay,1,a y,
235,25-1,LOWLAND_MIXE,mco,"leaf",628,25,ay,1,a y,
236,25-1,SAYULA_POPOLUCA,pos,"leaf",628,25,ahy~,1,a hy~,
237,25-1,OLUTA_POPOLUCA,plo,"leaf",628,25,ay3,1,a y 3,
238,25-1,TEXISTEPEC_ZOQUE,poq,"leaf",628,25,ay,1,a y,
239,25-1,SOTEAPAN_ZOQUE,poi,"leaf",628,25,ay,1,a y,
240,25-1,MARIA_CHIMALAPA,zoh,"leaf",628,25,ay,1,a y,
241,25-1,MIGUEL_CHIMALAPA,zoh,"leaf",628,25,ay7,1,a y 7,
242,25-1,CHIAPAS_ZOQUE,zoc,"leaf",628,25,ay,1,a y,
243,26-1,NORTH_HIGHLAND_MIXE,mto,"root",670,26,a7c,1,a 7 c,
244,26-1,SOUTH_HIGHLAND_MIXE,mxp,"root",670,26,ac,1,a c,
245,26-2,LOWLAND_MIXE,mco,"root",670,26,tikc,2,t i k c,
246,26-2,SAYULA_POPOLUCA,pos,"root",670,26,tikCik,2,t i k C i k,
247,26-2,OLUTA_POPOLUCA,plo,"root",670,26,Cisc3w,2,C i s c 3 w,
248,26-2,TEXISTEPEC_ZOQUE,poq,"root",670,26,CeC3k,2,C e C 3 k,
249,26-2,SOTEAPAN_ZOQUE,poi,"root",670,26,ty~iC3k,2,ty~ i C 3 k,
250,26-3,MARIA_CHIMALAPA,zoh,"root",670,26,wac,3,w a c,
251,26-3,MIGUEL_CHIMALAPA,zoh,"root",670,26,wac,3,w a c,
252,26-3,CHIAPAS_ZOQUE,zoc,"root",670,26,waci,3,w a c i,
253,27-1,NORTH_HIGHLAND_MIXE,mto,"bark",1204,27,k3p ak,1,k 3 p _ a k,
254,27-1,SOUTH_HIGHLAND_MIXE,mxp,"bark",1204,27,ak,1,a k,
255,27-1,LOWLAND_MIXE,mco,"bark",1204,27,ak,1,a k,
256,27-1,SAYULA_POPOLUCA,pos,"bark",1204,27,ak,1,a k,
257,27-2,TEXISTEPEC_ZOQUE,poq,"bark",1204,27,kuy dak,2,k u y _ d a k,
258,27-2,MARIA_CHIMALAPA,zoh,"bark",1204,27,naka,2,n a k a,
259,27-2,MIGUEL_CHIMALAPA,zoh,"bark",1204,27,kuy naka,2,k u y _ n a k a,
260,27-2,CHIAPAS_ZOQUE,zoc,"bark",1204,27,kuyu naka,2,k u y u _ n a k a,
261,28-1,NORTH_HIGHLAND_MIXE,mto,"skin",763,28,ak,1,a k,
262,28-1,SOUTH_HIGHLAND_MIXE,mxp,"skin",763,28,n37ak,1,n 3 7 a k,
263,28-1,LOWLAND_MIXE,mco,"skin",763,28,ak,1,a k,
264,28-1,SAYULA_POPOLUCA,pos,"skin",763,28,ak,1,a k,
265,28-1,OLUTA_POPOLUCA,plo,"skin",763,28,ak3,1,a k 3,
266,28-2,TEXISTEPEC_ZOQUE,poq,"skin",763,28,dak,2,d a k,
267,28-2,SOTEAPAN_ZOQUE,poi,"skin",763,28,naka,2,n a k a,
268,28-2,MARIA_CHIMALAPA,zoh,"skin",763,28,naka,2,n a k a,
269,28-2,MIGUEL_CHIMALAPA,zoh,"skin",763,28,naka,2,n a k a,
270,28-2,CHIAPAS_ZOQUE,zoc,"skin",763,28,naka,2,n a k a,
271,29-1,NORTH_HIGHLAND_MIXE,mto,"meat",634,29,cu7uc,1,c u 7 u c,
272,29-1,SOUTH_HIGHLAND_MIXE,mxp,"meat",634,29,cu7uCy,1,c u 7 u C y,
273,29-1,LOWLAND_MIXE,mco,"meat",634,29,cu7uC,1,c u 7 u C,
274,29-2,SAYULA_POPOLUCA,pos,"meat",634,29,SiS,2,S i S,
275,29-1,OLUTA_POPOLUCA,plo,"meat",634,29,cuCi,1,c u C i,
276,29-2,TEXISTEPEC_ZOQUE,poq,"meat",634,29,SeS,2,S e S,
277,29-3,SOTEAPAN_ZOQUE,poi,"meat",634,29,mayi,3,m a y i,
278,29-2,MARIA_CHIMALAPA,zoh,"meat",634,29,sis,2,s i s,
279,29-2,MIGUEL_CHIMALAPA,zoh,"meat",634,29,SiS,2,S i S,
280,29-2,CHIAPAS_ZOQUE,zoc,"meat",634,29,sis,2,s i s,
281,30-1,NORTH_HIGHLAND_MIXE,mto,"blood",946,30,nupun,1,n u p u n,
282,30-1,SOUTH_HIGHLAND_MIXE,mxp,"blood",946,30,n373py,1,n 3 7 3 p y,
283,30-1,LOWLAND_MIXE,mco,"blood",946,30,n3py,1,n 3 p y,
284,30-1,SAYULA_POPOLUCA,pos,"blood",946,30,nipin,1,n i p i n,
285,30-1,OLUTA_POPOLUCA,plo,"blood",946,30,n3pin,1,n 3 p i n,
286,30-1,TEXISTEPEC_ZOQUE,poq,"blood",946,30,d373pi5,1,d 3 7 3 p i 5,
287,30-1,SOTEAPAN_ZOQUE,poi,"blood",946,30,n373pi5,1,n 3 7 3 p i 5,
288,30-1,MARIA_CHIMALAPA,zoh,"blood",946,30,n3pin,1,n 3 p i n,
289,30-1,MIGUEL_CHIMALAPA,zoh,"blood",946,30,n3pin7,1,n 3 p i n 7,
290,30-1,CHIAPAS_ZOQUE,zoc,"blood",946,30,n3pin,1,n 3 p i n,
291,31-1,NORTH_HIGHLAND_MIXE,mto,"bone",1394,31,pak,1,p a k,
292,31-1,SOUTH_HIGHLAND_MIXE,mxp,"bone",1394,31,pak,1,p a k,
293,31-1,LOWLAND_MIXE,mco,"bone",1394,31,pak,1,p a k,
294,31-1,SAYULA_POPOLUCA,pos,"bone",1394,31,pak,1,p a k,
295,31-1,OLUTA_POPOLUCA,plo,"bone",1394,31,pak3,1,p a k 3,
296,31-1,TEXISTEPEC_ZOQUE,poq,"bone",1394,31,pak,1,p a k,
297,31-1,SOTEAPAN_ZOQUE,poi,"bone",1394,31,pak,1,p a k,
298,31-1,MARIA_CHIMALAPA,zoh,"bone",1394,31,pak,1,p a k,
