ID,Cognateset_ID,Language_ID,ISO639P3code,English_Gloss,Concepticon_ID,Parameter_ID,Form,Class,Segments,Comment
73,3-5,TZELTAL_BACHAJON,tzb,"we",1212,3,ho7otik,5,also: htukeltik,
74,3-1,CHOL_TUMBALA,ctu,"we",1212,3,lohon,1,,
75,3-1,CHONTAL_TABASCO,chf,"we",1212,3,no7onla,1,,
76,3-1,CHORTI,caa,"we",1212,3,oN,1,,
77,3-1,ITZAJ,itz,"we",1212,3,into7on,1,,
78,3-1,MOPAN,mop,"we",1212,3,inno7on,1,,
79,3-1,MAYA_YUCATAN,yua,"we",1212,3,o7on,1,,
80,4-9,HUASTEC,hva,"this",1214,4,aSe7,9,,
81,4-1,TOJOLABAL,toj,"this",1214,4,iti,1,,
82,4-10,CHUJ,cnm,"this",1214,4,xun tik,10,,
83,4-1,JACALTEC,jai,"this",1214,4,ti7,1,,
84,4-2,QANJOBAL_SANTA_EULALIA,kjb,"this",1214,4,xunti,2,,
85,4-2,ACATECO_SAN_MIGUEL_ACATAN,knj,"this",1214,4,hunti7,2,,
86,4-3,IXIL_CHAJUL,ixj,"this",1214,4,uwa7,3,,
87,4-11,AGUACATEC,agu,"this",1214,4,e7x,11,,
88,4-12,TECO_TECTITAN,ttc,"this",1214,4,axa ncani,12,,
89,4-13,MAM_NORTHERN,mam,"this",1214,4,lu7,13,,
90,4-3,SIPAKAPENSE,qum,"this",1214,4,wa7,3,,
91,4-4,SACAPULTECO_SACAPULAS_CENTRO,quv,"this",1214,4,ri7,4,,
92,4-5,CENTRAL_QUICHE,quc,"this",1214,4,we ri7,5,,
93,4-4,SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,ckf,"this",1214,4,re7,4,,
94,4-5,TZUTUJIL_SAN_JUAN_LA_LAGUNA,tzj,"this",1214,4,xawari7,5,,
95,4-5,POQOMCHI_WESTERN,pob,"this",1214,4,re7wili,5,,
96,4-14,POCOMAM_EASTERN,poa,"this",1214,4,riyu7,14,,
97,4-4,USPANTEKO,usp,"this",1214,4,ri,4,,
98,4-6,EASTERN_KEKCHI_CAHABON,kek,"this",1214,4,ha7in,6,,
99,4-4,ZINACANTAN_TZOTZIL,tzz,"this",1214,4,li7,4,,
100,4-6,TZELTAL_BACHAJON,tzb,"this",1214,4,ha7 ini,6,also: ini,
101,4-7,CHOL_TUMBALA,ctu,"this",1214,4,hini,7,,
102,4-7,CHONTAL_TABASCO,chf,"this",1214,4,hindi,7,also: ni,
103,4-8,CHORTI,caa,"this",1214,4,ira,8,,
104,4-8,ITZAJ,itz,"this",1214,4,ahelah,8,,
105,4-8,MOPAN,mop,"this",1214,4,"le7ek ad""a7a",8,,
106,4-8,MAYA_YUCATAN,yua,"this",1214,4,lela7,8,,
107,4-8,LACANDON,lac,"this",1214,4,te7ra7,8,also: he7,
108,5-6,HUASTEC,hva,"that",78,5,niSe7,6,also: niS,
109,5-7,TOJOLABAL,toj,"that",78,5,tan,7,also: xaw,
110,5-8,CHUJ,cnm,"that",78,5,xun Ca,8,,
111,5-9,JACALTEC,jai,"that",78,5,tu7,9,,
112,5-1,QANJOBAL_SANTA_EULALIA,kjb,"that",78,5,xuntu,1,,
113,5-1,ACATECO_SAN_MIGUEL_ACATAN,knj,"that",78,5,hu7untu7,1,,
114,5-10,IXIL_CHAJUL,ixj,"that",78,5,uwa7e,10,,
115,5-2,AGUACATEC,agu,"that",78,5,ac,2,,
116,5-11,TECO_TECTITAN,ttc,"that",78,5,axnini,11,,
117,5-12,MAM_NORTHERN,mam,"that",78,5,CiS,12,,
118,5-2,SIPAKAPENSE,qum,"that",78,5,la7,2,,
119,5-2,SACAPULTECO_SACAPULAS_CENTRO,quv,"that",78,5,la7,2,,
120,5-2,CENTRAL_QUICHE,quc,"that",78,5,le7,2,,
121,5-2,SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,ckf,"that",78,5,la7,2,,
122,5-5,TZUTUJIL_SAN_JUAN_LA_LAGUNA,tzj,"that",78,5,xa7,5,,
123,5-3,POQOMCHI_WESTERN,pob,"that",78,5,re7re7re7,3,also: re7wulu7,
124,5-3,POCOMAM_EASTERN,poa,"that",78,5,rere7,3,also: loho7,
125,5-3,USPANTEKO,usp,"that",78,5,re,3,,
126,5-13,EASTERN_KEKCHI_CAHABON,kek,"that",78,5,ha7an,13,,
127,5-14,ZINACANTAN_TZOTZIL,tzz,"that",78,5,ti,14,also: tah,
128,5-4,TZELTAL_BACHAJON,tzb,"that",78,5,ha7 me ine,4,,
129,5-15,CHOL_TUMBALA,ctu,"that",78,5,iSiyi,15,,
130,5-4,CHONTAL_TABASCO,chf,"that",78,5,hini,4,,
131,5-5,CHORTI,caa,"that",78,5,yaxa7,5,,
132,5-16,ITZAJ,itz,"that",78,5,aheloh,16,,
133,5-17,MOPAN,mop,"that",78,5,le7ek,17,"also: le7ek ad""o7o",
134,5-18,MAYA_YUCATAN,yua,"that",78,5,lelo7,18,,
135,5-19,LACANDON,lac,"that",78,5,rah,19,,
136,6-7,HUASTEC,hva,"who",1235,6,hita7,7,,
137,6-1,TOJOLABAL,toj,"who",1235,6,maC7,1,also: ma7,
138,6-1,CHUJ,cnm,"who",1235,6,maC,1,,
139,6-2,JACALTEC,jai,"who",1235,6,mak,2,,
140,6-2,QANJOBAL_SANTA_EULALIA,kjb,"who",1235,6,makTel,2,also: maqTel,
141,6-5,ACATECO_SAN_MIGUEL_ACATAN,knj,"who",1235,6,maSTekel,5,,
142,6-8,IXIL_CHAJUL,ixj,"who",1235,6,xal,8,,
143,6-3,AGUACATEC,agu,"who",1235,6,na7x,3,,
144,6-9,TECO_TECTITAN,ttc,"who",1235,6,"ab""l",9,,
145,6-10,MAM_NORTHERN,mam,"who",1235,6,alky~e,10,,
146,6-6,SIPAKAPENSE,qum,"who",1235,6,Cinaq,6,,
147,6-3,SACAPULTECO_SACAPULAS_CENTRO,quv,"who",1235,6,na,3,,
148,6-6,CENTRAL_QUICHE,quc,"who",1235,6,xaCin,6,,
149,6-11,SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,ckf,"who",1235,6,aCike,11,,
150,6-12,TZUTUJIL_SAN_JUAN_LA_LAGUNA,tzj,"who",1235,6,"naq k""ari7",12,,
151,6-4,POQOMCHI_WESTERN,pob,"who",1235,6,hanwaC,4,,
152,6-4,POCOMAM_EASTERN,poa,"who",1235,6,ha7 waC,4,,
153,6-13,USPANTEKO,usp,"who",1235,6,nen,13,,
154,6-14,EASTERN_KEKCHI_CAHABON,kek,"who",1235,6,anih,14,,
155,6-15,ZINACANTAN_TZOTZIL,tzz,"who",1235,6,"buC""u",15,"also: k""u Cal",
156,6-1,TZELTAL_BACHAJON,tzb,"who",1235,6,"maC""a",1,,
157,6-2,CHOL_TUMBALA,ctu,"who",1235,6,maki,2,also: maCki; s,
158,6-1,CHONTAL_TABASCO,chf,"who",1235,6,maCka,1,also: kaSka,
159,6-16,CHORTI,caa,"who",1235,6,Ci,16,,
160,6-5,ITZAJ,itz,"who",1235,6,maS,5,,
161,6-2,MOPAN,mop,"who",1235,6,maki,2,,
162,6-5,MAYA_YUCATAN,yua,"who",1235,6,maS,5,,
163,6-1,LACANDON,lac,"who",1235,6,mak,1,,
164,7-7,HUASTEC,hva,"what",1236,7,"hant""o",7,,
165,7-4,TOJOLABAL,toj,"what",1236,7,xas,4,,
166,7-8,CHUJ,cnm,"what",1236,7,tas,8,,
167,7-1,JACALTEC,jai,"what",1236,7,cet,1,,
168,7-1,QANJOBAL_SANTA_EULALIA,kjb,"what",1236,7,cet yetal,1,,
169,7-9,ACATECO_SAN_MIGUEL_ACATAN,knj,"what",1236,7,Tetal,9,,
170,7-10,IXIL_CHAJUL,ixj,"what",1236,7,kame,10,,
171,7-11,AGUACATEC,agu,"what",1236,7,"mb""i",11,,
172,7-2,TECO_TECTITAN,ttc,"what",1236,7,tidi7,2,,
173,7-2,MAM_NORTHERN,mam,"what",1236,7,ti,2,,
174,7-3,SIPAKAPENSE,qum,"what",1236,7,Ce,3,,
175,7-3,SACAPULTECO_SACAPULAS_CENTRO,quv,"what",1236,7,Ce,3,,
176,7-4,CENTRAL_QUICHE,quc,"what",1236,7,xas,4,,
177,7-12,SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,ckf,"what",1236,7,aCike,12,,
178,7-13,TZUTUJIL_SAN_JUAN_LA_LAGUNA,tzj,"what",1236,7,naq,13,,
179,7-14,POQOMCHI_WESTERN,pob,"what",1236,7,"Caxb""i",14,,
180,7-15,POCOMAM_EASTERN,poa,"what",1236,7,hila7,15,,
181,7-16,USPANTEKO,usp,"what",1236,7,nen,16,,
182,7-17,EASTERN_KEKCHI_CAHABON,kek,"what",1236,7,"k""aruh",17,,
183,7-5,ZINACANTAN_TZOTZIL,tzz,"what",1236,7,"k""u",5,,
184,7-18,TZELTAL_BACHAJON,tzb,"what",1236,7,bin a,18,also: binti a,
185,7-19,CHOL_TUMBALA,ctu,"what",1236,7,Cuki,19,,
186,7-20,CHONTAL_TABASCO,chf,"what",1236,7,kw~a7,20,also: ke,
187,7-21,CHORTI,caa,"what",1236,7,"tuk""a",21,,
188,7-6,ITZAJ,itz,"what",1236,7,ba7aS,6,,
189,7-5,MOPAN,mop,"what",1236,7,"k""u7i",5,,
190,7-6,MAYA_YUCATAN,yua,"what",1236,7,"b""a7aS",6,"also: b""a7an",
191,7-6,LACANDON,lac,"what",1236,7,ba7,6,,
192,8-7,HUASTEC,hva,"not",1240,8,iba,7,also: yab,
193,8-2,TOJOLABAL,toj,"not",1240,8,mi,2,also: mok,
194,8-5,CHUJ,cnm,"not",1240,8,ma,5,,
195,8-4,MOCHO,mhc,"not",1240,8,mo7,4,,
196,8-8,JACALTEC,jai,"not",1240,8,mat,8,,
197,8-1,QANJOBAL_SANTA_EULALIA,kjb,"not",1240,8,man,1,"also: k""am",
198,8-1,ACATECO_SAN_MIGUEL_ACATAN,knj,"not",1240,8,man,1,"also: k""am",
199,8-9,IXIL_CHAJUL,ixj,"not",1240,8,ye7,9,,
200,8-10,AGUACATEC,agu,"not",1240,8,kil,10,,
201,8-11,TECO_TECTITAN,ttc,"not",1240,8,ny~aT,11,,
202,8-2,MAM_NORTHERN,mam,"not",1240,8,mi,2,,
203,8-12,SIPAKAPENSE,qum,"not",1240,8,qa,12,,
204,8-13,SACAPULTECO_SACAPULAS_CENTRO,quv,"not",1240,8,tax,13,,
205,8-3,CENTRAL_QUICHE,quc,"not",1240,8,man tax,3,,
206,8-3,SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,ckf,"not",1240,8,manta,3,,
207,8-3,TZUTUJIL_SAN_JUAN_LA_LAGUNA,tzj,"not",1240,8,mata,3,,
208,8-4,POQOMCHI_WESTERN,pob,"not",1240,8,ma7,4,,
209,8-5,POCOMAM_EASTERN,poa,"not",1240,8,ma,5,,
210,8-5,USPANTEKO,usp,"not",1240,8,ma,5,also: ma7,
211,8-5,EASTERN_KEKCHI_CAHABON,kek,"not",1240,8,ma,5,,
212,8-5,ZINACANTAN_TZOTZIL,tzz,"not",1240,8,mu,5,,
213,8-4,TZELTAL_BACHAJON,tzb,"not",1240,8,ma7uk,4,also: manCuk,
214,8-4,CHOL_TUMBALA,ctu,"not",1240,8,ma7an,4,,
215,8-6,CHONTAL_TABASCO,chf,"not",1240,8,maC,6,,
216,8-6,CHORTI,caa,"not",1240,8,ma7Ci,6,,
217,8-5,ITZAJ,itz,"not",1240,8,ma,5,also: miS,
218,8-4,MOPAN,mop,"not",1240,8,ma7,4,,
219,8-4,MAYA_YUCATAN,yua,"not",1240,8,ma7,4,,
220,8-5,LACANDON,lac,"not",1240,8,m3na7,5,,
221,9-5,HUASTEC,hva,"all",98,9,tala7,5,also: patal,
222,9-6,TOJOLABAL,toj,"all",98,9,specanil,6,also: snolanal,
223,9-1,CHUJ,cnm,"all",98,9,smasnil,1,,
224,9-7,MOCHO,mhc,"all",98,9,hunaN,7,,
225,9-8,JACALTEC,jai,"all",98,9,sunil,8,,
226,9-1,QANJOBAL_SANTA_EULALIA,kjb,"all",98,9,masanil,1,,
227,9-1,ACATECO_SAN_MIGUEL_ACATAN,knj,"all",98,9,smasanil,1,,
228,9-2,IXIL_CHAJUL,ixj,"all",98,9,kaqayil,2,,
229,9-9,AGUACATEC,agu,"all",98,9,tirkun,9,,
230,9-2,TECO_TECTITAN,ttc,"all",98,9,tky~aqil,2,,
231,9-2,MAM_NORTHERN,mam,"all",98,9,ky~ky~aqil,2,,
232,9-3,SIPAKAPENSE,qum,"all",98,9,nxel,3,,
233,9-3,SACAPULTECO_SACAPULAS_CENTRO,quv,"all",98,9,ranaxel,3,,
234,9-3,CENTRAL_QUICHE,quc,"all",98,9,konoxel,3,,
235,9-3,SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,ckf,"all",98,9,noxel,3,,
236,9-3,TZUTUJIL_SAN_JUAN_LA_LAGUNA,tzj,"all",98,9,ronoxel,3,,
237,9-10,POQOMCHI_WESTERN,pob,"all",98,9,CinCel,10,,
238,9-11,POCOMAM_EASTERN,poa,"all",98,9,intier,11,,
239,9-3,USPANTEKO,usp,"all",98,9,ronoxel,3,,
240,9-12,EASTERN_KEKCHI_CAHABON,kek,"all",98,9,Cixunil,12,,
241,9-13,ZINACANTAN_TZOTZIL,tzz,"all",98,9,kotol,13,also: labal,
242,9-14,TZELTAL_BACHAJON,tzb,"all",98,9,spisil,14,,
243,9-15,CHONTAL_TABASCO,chf,"all",98,9,upete,15,,
244,9-16,CHORTI,caa,"all",98,9,tunor,16,,
245,9-17,ITZAJ,itz,"all",98,9,lah,17,,
246,9-4,MOPAN,mop,"all",98,9,tulakal,4,,
247,9-4,MAYA_YUCATAN,yua,"all",98,9,lah,4,also: tulakal,
248,9-18,LACANDON,lac,"all",98,9,puri7,18,also: ukotor,
249,10-1,HUASTEC,hva,"many",1198,10,yan,1,also: yantalam,
250,10-1,CHICOMUCELTEC,cob,"many",1198,10,yan,1,,
251,10-5,TOJOLABAL,toj,"many",1198,10,xel,5,also: xican,
252,10-6,CHUJ,cnm,"many",1198,10,niwan,6,,
253,10-3,MOCHO,mhc,"many",1198,10,"k""ehan",3,"also: k""ihan",
254,10-7,JACALTEC,jai,"many",1198,10,"cetk""a",7,,
255,10-8,QANJOBAL_SANTA_EULALIA,kjb,"many",1198,10,Siwil,8,,
256,10-9,ACATECO_SAN_MIGUEL_ACATAN,knj,"many",1198,10,miman taS,9,,
257,10-2,IXIL_CHAJUL,ixj,"many",1198,10,nim,2,,
258,10-10,AGUACATEC,agu,"many",1198,10,ala7,10,,
259,10-2,TECO_TECTITAN,ttc,"many",1198,10,nim,2,,
260,10-2,MAM_NORTHERN,mam,"many",1198,10,nimku,2,,
261,10-3,SIPAKAPENSE,qum,"many",1198,10,"k""iy",3,,
262,10-3,SACAPULTECO_SACAPULAS_CENTRO,quv,"many",1198,10,"k""iy",3,,
263,10-3,CENTRAL_QUICHE,quc,"many",1198,10,"k""i",3,,
264,10-3,SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,ckf,"many",1198,10,"k""iy",3,,
265,10-3,TZUTUJIL_SAN_JUAN_LA_LAGUNA,tzj,"many",1198,10,"k""iy",3,,
266,10-3,POQOMCHI_WESTERN,pob,"many",1198,10,"k""ih",3,,
267,10-11,POCOMAM_EASTERN,poa,"many",1198,10,kongan,11,,
268,10-3,USPANTEKO,usp,"many",1198,10,"k""i",3,"also: k""iy",
269,10-12,EASTERN_KEKCHI_CAHABON,kek,"many",1198,10,"nab""al",12,,
270,10-13,ZINACANTAN_TZOTZIL,tzz,"many",1198,10,ep,13,,
271,10-14,TZELTAL_BACHAJON,tzb,"many",1198,10,bayel,14,also: ipal,
272,10-15,CHOL_TUMBALA,ctu,"many",1198,10,"bak""3l",15,,
273,10-16,CHONTAL_TABASCO,chf,"many",1198,10,"k""en",16,,
274,10-17,CHORTI,caa,"many",1198,10,"imp""on",17,,
275,10-4,ITZAJ,itz,"many",1198,10,yab,4,,
276,10-4,MOPAN,mop,"many",1198,10,yab,4,,
277,10-4,MAYA_YUCATAN,yua,"many",1198,10,"ya7ab""",4,,
278,10-4,LACANDON,lac,"many",1198,10,yab,4,also: neh,
279,11-1,HUASTEC,hva,"one",1493,11,hun,1,,
280,11-1,CHICOMUCELTEC,cob,"one",1493,11,hun,1,,
281,11-1,TOJOLABAL,toj,"one",1493,11,xune,1,,
282,11-1,CHUJ,cnm,"one",1493,11,xun,1,,
283,11-1,MOCHO,mhc,"one",1493,11,hun,1,,
284,11-1,JACALTEC,jai,"one",1493,11,hun,1,,
285,11-1,QANJOBAL_SANTA_EULALIA,kjb,"one",1493,11,xun,1,,
286,11-1,ACATECO_SAN_MIGUEL_ACATAN,knj,"one",1493,11,hun,1,,
287,11-2,IXIL_CHAJUL,ixj,"one",1493,11,wal,2,,
288,11-1,AGUACATEC,agu,"one",1493,11,xun,1,,
289,11-1,TECO_TECTITAN,ttc,"one",1493,11,xun,1,,
290,11-1,MAM_NORTHERN,mam,"one",1493,11,xun,1,,
291,11-1,SIPAKAPENSE,qum,"one",1493,11,xun,1,,
292,11-1,SACAPULTECO_SACAPULAS_CENTRO,quv,"one",1493,11,xun,1,,
293,11-1,CENTRAL_QUICHE,quc,"one",1493,11,xun,1,,
294,11-1,SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,ckf,"one",1493,11,xun,1,,
295,11-1,TZUTUJIL_SAN_JUAN_LA_LAGUNA,tzj,"one",1493,11,xun,1,,
296,11-1,POQOMCHI_WESTERN,pob,"one",1493,11,xinax,1,,
297,11-1,POCOMAM_EASTERN,poa,"one",1493,11,xanax,1,,
298,11-1,USPANTEKO,usp,"one",1493,11,xun,1,,
299,11-1,EASTERN_KEKCHI_CAHABON,kek,"one",1493,11,xun,1,,
300,11-1,ZINACANTAN_TZOTZIL,tzz,"one",1493,11,hun,1,,
301,11-1,TZELTAL_BACHAJON,tzb,"one",1493,11,xun,1,,
302,11-1,CHOL_TUMBALA,ctu,"one",1493,11,xum,1,,
303,11-1,CHONTAL_TABASCO,chf,"one",1493,11,un,1,,
304,11-1,CHORTI,caa,"one",1493,11,in,1,,
305,11-1,ITZAJ,itz,"one",1493,11,hun,1,also: hum,
306,11-1,MOPAN,mop,"one",1493,11,xuntul,1,,
307,11-1,MAYA_YUCATAN,yua,"one",1493,11,hun,1,,
308,11-3,LACANDON,lac,"one",1493,11,turi7,3,,
309,12-1,HUASTEC,hva,"two",1498,12,cab,1,,
310,12-1,CHICOMUCELTEC,cob,"two",1498,12,Cateew,1,,
311,12-1,TOJOLABAL,toj,"two",1498,12,"Cab""",1,,
312,12-1,CHUJ,cnm,"two",1498,12,Ca7ab,1,,
313,12-1,MOCHO,mhc,"two",1498,12,"kab""",1,also: ka7,
314,12-1,JACALTEC,jai,"two",1498,12,kap,1,,
315,12-1,QANJOBAL_SANTA_EULALIA,kjb,"two",1498,12,"kab""",1,,
316,12-1,ACATECO_SAN_MIGUEL_ACATAN,knj,"two",1498,12,"kab""",1,,
317,12-1,IXIL_CHAJUL,ixj,"two",1498,12,kawal,1,,
318,12-1,AGUACATEC,agu,"two",1498,12,kob,1,,
319,12-1,TECO_TECTITAN,ttc,"two",1498,12,"kab""e",1,,
320,12-1,MAM_NORTHERN,mam,"two",1498,12,kab,1,,
321,12-1,SIPAKAPENSE,qum,"two",1498,12,"k""y~eb""",1,,
322,12-1,SACAPULTECO_SACAPULAS_CENTRO,quv,"two",1498,12,"ki7ab""",1,,
323,12-1,CENTRAL_QUICHE,quc,"two",1498,12,"kieb""",1,,
324,12-1,SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA,ckf,"two",1498,12,ka7i7,1,,
325,12-1,TZUTUJIL_SAN_JUAN_LA_LAGUNA,tzj,"two",1498,12,ka7i7,1,,
326,12-1,POQOMCHI_WESTERN,pob,"two",1498,12,"kib""",1,,
327,12-1,POCOMAM_EASTERN,poa,"two",1498,12,ki7im7,1,,
328,12-1,USPANTEKO,usp,"two",1498,12,"kib""",1,,
329,12-1,EASTERN_KEKCHI_CAHABON,kek,"two",1498,12,"ka7ib""",1,,
330,12-1,ZINACANTAN_TZOTZIL,tzz,"two",1498,12,Ca7,1,,
331,12-1,TZELTAL_BACHAJON,tzb,"two",1498,12,Ceb,1,,
332,12-1,CHOL_TUMBALA,ctu,"two",1498,12,Ca7,1,,
333,12-1,CHONTAL_TABASCO,chf,"two",1498,12,Ca7,1,,
334,12-1,CHORTI,caa,"two",1498,12,Ca7,1,,
335,12-1,ITZAJ,itz,"two",1498,12,ka,1,,
336,12-1,MOPAN,mop,"two",1498,12,ka7tul,1,,
337,12-1,MAYA_YUCATAN,yua,"two",1498,12,ka7a,1,,
338,12-1,LACANDON,lac,"two",1498,12,ka7,1,,
339,13-6,HUASTEC,hva,"big",1202,13,pak8a7,6,,
340,13-7,CHICOMUCELTEC,cob,"big",1202,13,yeheliC,7,also: pulik,
341,13-1,TOJOLABAL,toj,"big",1202,13,niwan,1,also: naxat,
342,13-1,CHUJ,cnm,"big",1202,13,niwkil,1,,
343,13-8,MOCHO,mhc,"big",1202,13,man,8,also: maq,
344,13-2,JACALTEC,jai,"big",1202,13,nim,2,,
345,13-3,QANJOBAL_SANTA_EULALIA,kjb,"big",1202,13,miman,3,,
346,13-3,ACATECO_SAN_MIGUEL_ACATAN,knj,"big",1202,13,miman,3,,
347,13-2,IXIL_CHAJUL,ixj,"big",1202,13,nim,2,,
348,13-2,AGUACATEC,agu,"big",1202,13,nim,2,,
349,13-2,TECO_TECTITAN,ttc,"big",1202,13,nim,2,,
350,13-9,MAM_NORTHERN,mam,"big",1202,13,ma7,9,,
351,13-2,SIPAKAPENSE,qum,"big",1202,13,nim,2,,
352,13-2,SACAPULTECO_SACAPULAS_CENTRO,quv,"big",1202,13,nim,2,,
