ID,Cognateset_ID,Language_ID,ISO639P3code,English_Gloss,Concepticon_ID,Parameter_ID,Form,Class,Segments,Comment
49,1402-14,Tasha_Tujia,,"breast",1402,1402,li⁵⁵+ku̯ɔ⁵⁵+ʦʰɔŋ⁵⁵,14,l i ⁵⁵ k w ɔ ⁵⁵ tsʰ ɔ ŋ ⁵⁵,
50,1402-14,Dianfang_Tujia,,"breast",1402,1402,li⁵⁵+kʰo⁵⁵+ʦʰũ⁵⁵,14,l i ⁵⁵ kʰ o ⁵⁵ tsʰ ũ ∼ ⁵⁵,
51,1402-14,Boluo_Tujia,,"breast",1402,1402,dẽ³³+go¹³+lẽ³³,14,d ẽ ∼ ³³ g o ¹³ l ẽ ∼ ³³,
52,1402-15,Tanxi_Tujia,,"breast",1402,1402,ɕiõ⁵⁵+kẽ²¹+ʥiã²¹,15,ɕ i õ ∼ ⁵⁵ k ẽ ∼ ²¹ dʑ i ã ∼ ²¹,
53,141-16,Tasha_Tujia,,"burn",141,141,za²¹,16,z a ²¹,
54,141-17,Duogu_Tujia,,"burn",141,141,ʨiau⁴⁴,17,tɕ i a u ⁴⁴,
55,141-17,Boluo_Tujia,,"burn",141,141,ʨiaʉ³³,17,tɕ i a ʉ ³³,
56,2128-18,Tasha_Tujia,,"claw (nail)",2128,2128,kʰu̯ɔ²⁴+tʰa⁵⁵,18,kʰ w ɔ ²⁴ tʰ a ⁵⁵,
57,2128-18,Duogu_Tujia,,"claw (nail)",2128,2128,kʰo⁵³+tʰa⁵³,18,kʰ o ⁵³ tʰ a ⁵³,
58,2128-18,Dianfang_Tujia,,"claw (nail)",2128,2128,kʰo⁵⁵+tʰa⁵⁵,18,kʰ o ⁵⁵ tʰ a ⁵⁵,
59,2128-18,Boluo_Tujia,,"claw (nail)",2128,2128,ʥie⁵³+mũ²¹+ko²¹+lo²¹,18,dʑ i e ⁵³ m ũ ∼ ²¹ k o ²¹ l o ²¹,
60,2128-18,Tanxi_Tujia,,"claw (nail)",2128,2128,ʥe⁵⁵+mo⁵⁵+kʰo²¹,18,dʑ e ⁵⁵ m o ⁵⁵ kʰ o ²¹,
61,1489-19,Tasha_Tujia,,"cloud",1489,1489,me²⁴+la⁵⁵+ɔŋ²¹,19,m e ²⁴ l a ⁵⁵ ɔ ŋ ²¹,
62,1489-19,Dianfang_Tujia,,"cloud",1489,1489,mɨe³⁵+la⁵⁵+ɣũ²¹,19,m ɨ e ³⁵ l a ⁵⁵ ɣ ũ ∼ ²¹,
63,1287-20,Tasha_Tujia,,"cold",1287,1287,sa²¹,20,s a ²¹,
64,1287-20,Duogu_Tujia,,"cold",1287,1287,sa⁵³,20,s a ⁵³,
65,1287-20,Dianfang_Tujia,,"cold",1287,1287,sa⁵⁵,20,s a ⁵⁵,
66,1287-21,Boluo_Tujia,,"cold",1287,1287,si²¹+ʣa²¹,21,s i ²¹ dz a ²¹,
67,1287-21,Tanxi_Tujia,,"cold",1287,1287,si²¹+ʣa¹³,21,s i ²¹ dz a ¹³,
68,1446-22,Tasha_Tujia,,"come",1446,1446,ɤŋ²¹+ʨi̯u²¹,22,ɤ ŋ ²¹ tɕ j u ²¹,
69,1446-22,Duogu_Tujia,,"come",1446,1446,ẽ²¹+ʦi²¹,22,ẽ ∼ ²¹ ts i ²¹,
70,1446-22,Dianfang_Tujia,,"come",1446,1446,ẽ²¹+ʦi²¹,22,ẽ ∼ ²¹ ts i ²¹,
71,1446-22,Boluo_Tujia,,"come",1446,1446,ɣɨ²¹+dɨ⁵³,22,ɣ ɨ ²¹ d ɨ ⁵³,
72,1446-22,Tanxi_Tujia,,"come",1446,1446,ʔɨ¹³+dɨ⁵⁵,22,ʔ ɨ ¹³ d ɨ ⁵⁵,
73,1494-23,Tasha_Tujia,,"die",1494,1494,sɤ²⁴,23,s ɤ ²⁴,
74,1494-23,Duogu_Tujia,,"die",1494,1494,se²⁴,23,s e ²⁴,
75,1494-23,Dianfang_Tujia,,"die",1494,1494,se³⁵,23,s e ³⁵,
76,1494-23,Boluo_Tujia,,"die",1494,1494,se²¹,23,s e ²¹,
77,1494-23,Tanxi_Tujia,,"die",1494,1494,se²¹,23,s e ²¹,
78,2009-24,Tasha_Tujia,,"dog",2009,2009,xa²¹+li̯ɛ²¹,24,x a ²¹ l j ɛ ²¹,
79,2009-24,Duogu_Tujia,,"dog",2009,2009,xa⁵³+lie²¹,24,x a ⁵³ l i e ²¹,
80,2009-24,Dianfang_Tujia,,"dog",2009,2009,xa⁵⁵+le²¹,24,x a ⁵⁵ l e ²¹,
81,2009-25,Boluo_Tujia,,"dog",2009,2009,ʦʰe⁵³,25,tsʰ e ⁵³,
82,2009-25,Tanxi_Tujia,,"dog",2009,2009,ʦʰe⁵⁵,25,tsʰ e ⁵⁵,
83,1401-26,Tasha_Tujia,,"drink",1401,1401,xu²¹,26,x u ²¹,
84,1401-26,Duogu_Tujia,,"drink",1401,1401,xu²¹,26,x u ²¹,
85,1401-26,Dianfang_Tujia,,"drink",1401,1401,xu²¹,26,x u ²¹,
86,1401-27,Boluo_Tujia,,"drink",1401,1401,ʣoʉ³³,27,dz o ʉ ³³,
87,1401-27,Tanxi_Tujia,,"drink",1401,1401,ʣʉ³³,27,dz ʉ ³³,
88,1398-28,Tasha_Tujia,,"dry",1398,1398,ka²¹,28,k a ²¹,
89,1398-28,Duogu_Tujia,,"dry",1398,1398,a⁵³+ka²¹,28,a ⁵³ k a ²¹,
90,1398-28,Dianfang_Tujia,,"dry",1398,1398,ka²¹,28,k a ²¹,
91,1398-28,Boluo_Tujia,,"dry",1398,1398,go¹³,28,g o ¹³,
92,1398-28,Tanxi_Tujia,,"dry",1398,1398,go⁵⁵,28,g o ⁵⁵,
93,1247-29,Tasha_Tujia,,"ear",1247,1247,ɤŋ²¹+ʨʰi̯ɛ²⁴,29,ɤ ŋ ²¹ tɕʰ j ɛ ²⁴,
94,1247-29,Duogu_Tujia,,"ear",1247,1247,ũ²¹+ʨʰie⁴⁴,29,ũ ∼ ²¹ tɕʰ i e ⁴⁴,
95,1247-29,Dianfang_Tujia,,"ear",1247,1247,ẽ²¹+ʨʰe³⁵,29,ẽ ∼ ²¹ tɕʰ e ³⁵,
96,1247-30,Boluo_Tujia,,"ear",1247,1247,ʦa²¹+po⁵³,30,ts a ²¹ p o ⁵³,
97,1247-30,Tanxi_Tujia,,"ear",1247,1247,ʦã²¹+pʉ⁵⁵,30,ts ã ∼ ²¹ p ʉ ⁵⁵,
98,1228-31,Tasha_Tujia,,"earth",1228,1228,zu̯ɔ²¹,31,z w ɔ ²¹,
99,1228-31,Duogu_Tujia,,"earth",1228,1228,zo⁵³,31,z o ⁵³,
100,1228-31,Dianfang_Tujia,,"earth",1228,1228,zo⁵⁵,31,z o ⁵⁵,
101,1228-31,Boluo_Tujia,,"earth",1228,1228,za⁵³,31,z a ⁵³,
102,1228-31,Tanxi_Tujia,,"earth",1228,1228,za⁵⁵,31,z a ⁵⁵,
103,1336-32,Tasha_Tujia,,"eat",1336,1336,ka²⁴,32,k a ²⁴,
104,1336-32,Duogu_Tujia,,"eat",1336,1336,ka²⁴,32,k a ²⁴,
105,1336-32,Dianfang_Tujia,,"eat",1336,1336,ka³⁵,32,k a ³⁵,
106,1336-33,Boluo_Tujia,,"eat",1336,1336,ɣɨe¹³,33,ɣ ɨ e ¹³,
107,1336-33,Tanxi_Tujia,,"eat",1336,1336,ɣɨe³⁵,33,ɣ ɨ e ³⁵,
108,744-34,Tasha_Tujia,,"egg",744,744,a⁵⁵+li̯ɛ⁵⁵,34,a ⁵⁵ l j ɛ ⁵⁵,
109,744-34,Dianfang_Tujia,,"egg",744,744,a⁵⁵+le⁵⁵,34,a ⁵⁵ l e ⁵⁵,
110,744-34,Boluo_Tujia,,"egg",744,744,si²¹+ŋɨe²¹+a¹³+lɨe⁵³,34,s i ²¹ ŋ ɨ e ²¹ a ¹³ l ɨ e ⁵³,
111,744-34,Tanxi_Tujia,,"egg",744,744,ʔa²¹+le⁵⁵,34,ʔ a ²¹ l e ⁵⁵,
112,1248-35,Tasha_Tujia,,"eye",1248,1248,lu̯ɔ²⁴+pu⁵⁵,35,l w ɔ ²⁴ p u ⁵⁵,
113,1248-35,Duogu_Tujia,,"eye",1248,1248,lo²⁴+pu⁴⁴,35,l o ²⁴ p u ⁴⁴,
114,1248-35,Dianfang_Tujia,,"eye",1248,1248,lo³⁵+pu³⁵,35,l o ³⁵ p u ³⁵,
115,1248-35,Boluo_Tujia,,"eye",1248,1248,a²¹+la⁵³,35,a ²¹ l a ⁵³,
116,1248-35,Tanxi_Tujia,,"eye",1248,1248,ʔa²¹+la⁵⁵,35,ʔ a ²¹ l a ⁵⁵,
117,1406-152,Duogu_Tujia,,"far",1406,1406,ɣɨe²¹,152,ɣ ɨ e ²¹,
118,1406-152,Dianfang_Tujia,,"far",1406,1406,ɣɨe²¹,152,ɣ ɨ e ²¹,
119,1406-153,Boluo_Tujia,,"far",1406,1406,ɣoʉ²¹+i⁵³,153,ɣ o ʉ ²¹ i ⁵³,
120,1406-153,Tanxi_Tujia,,"far",1406,1406,ʔʉ¹³+ji⁵⁵,153,ʔ ʉ ¹³ j i ⁵⁵,
121,1201-36,Tasha_Tujia,,"feather",1201,1201,si²⁴+ka²¹,36,s i ²⁴ k a ²¹,
122,1201-36,Duogu_Tujia,,"feather",1201,1201,ʨi²⁴+ka⁴⁴,36,tɕ i ²⁴ k a ⁴⁴,
123,1201-37,Boluo_Tujia,,"feather",1201,1201,a³³+so³³,37,a ³³ s o ³³,
124,221-38,Tasha_Tujia,,"fire",221,221,mi²¹,38,m i ²¹,
125,221-38,Duogu_Tujia,,"fire",221,221,mi⁵³,38,m i ⁵³,
126,221-38,Dianfang_Tujia,,"fire",221,221,mi⁵⁵,38,m i ⁵⁵,
127,221-38,Boluo_Tujia,,"fire",221,221,mi⁵³,38,m i ⁵³,
128,221-38,Tanxi_Tujia,,"fire",221,221,mi⁵⁵,38,m i ⁵⁵,
129,227-39,Tasha_Tujia,,"fish",227,227,sɔŋ²⁴,39,s ɔ ŋ ²⁴,
130,227-39,Duogu_Tujia,,"fish",227,227,sũ²⁴,39,s ũ ∼ ²⁴,
131,227-39,Dianfang_Tujia,,"fish",227,227,sũ³⁵,39,s ũ ∼ ³⁵,
132,227-40,Boluo_Tujia,,"fish",227,227,si²¹+ŋe²¹,40,s i ²¹ ŋ e ²¹,
133,227-40,Tanxi_Tujia,,"fish",227,227,si²¹+ŋɨ²¹,40,s i ²¹ ŋ ɨ ²¹,
134,1441-41,Tasha_Tujia,,"fly",1441,1441,za²⁴,41,z a ²⁴,
135,1441-41,Duogu_Tujia,,"fly",1441,1441,za⁵³,41,z a ⁵³,
136,1441-41,Dianfang_Tujia,,"fly",1441,1441,za⁵⁵,41,z a ⁵⁵,
137,1441-42,Boluo_Tujia,,"fly",1441,1441,mu³³+ʥi³³,42,m u ³³ dʑ i ³³,
138,1441-42,Tanxi_Tujia,,"fly",1441,1441,mu³³+ʣi³³,42,m u ³³ dz i ³³,
139,1301-43,Tasha_Tujia,,"foot",1301,1301,ʨi²¹,43,tɕ i ²¹,
140,1301-43,Duogu_Tujia,,"foot",1301,1301,ʨi²¹+pʰa²¹,43,tɕ i ²¹ pʰ a ²¹,
141,1301-43,Dianfang_Tujia,,"foot",1301,1301,ʨi²¹,43,tɕ i ²¹,
142,1301-43,Boluo_Tujia,,"foot",1301,1301,a³³+ʥi¹³,43,a ³³ dʑ i ¹³,
143,1301-43,Tanxi_Tujia,,"foot",1301,1301,ʔa³³+ʥi³⁵,43,ʔ a ³³ dʑ i ³⁵,
144,1429-44,Duogu_Tujia,,"full",1429,1429,mã⁵³,44,m ã ∼ ⁵³,
145,1429-44,Dianfang_Tujia,,"full",1429,1429,mã⁵⁵,44,m ã ∼ ⁵⁵,
146,1429-44,Boluo_Tujia,,"full",1429,1429,moʉ⁵³,44,m o ʉ ⁵³,
147,1429-44,Tanxi_Tujia,,"full",1429,1429,mʉ³³,44,m ʉ ³³,
148,1447-45,Tasha_Tujia,,"give",1447,1447,li̯ɛ²⁴,45,l j ɛ ²⁴,
149,1447-45,Duogu_Tujia,,"give",1447,1447,lie²⁴,45,l i e ²⁴,
150,1447-45,Dianfang_Tujia,,"give",1447,1447,le³⁵,45,l e ³⁵,
151,1447-45,Boluo_Tujia,,"give",1447,1447,lie⁵³,45,l i e ⁵³,
152,1447-45,Tanxi_Tujia,,"give",1447,1447,le⁵⁵,45,l e ⁵⁵,
153,1035-46,Tasha_Tujia,,"good",1035,1035,ʦʰa²⁴,46,tsʰ a ²⁴,
154,1035-46,Duogu_Tujia,,"good",1035,1035,ʦʰa²⁴,46,tsʰ a ²⁴,
155,1035-46,Dianfang_Tujia,,"good",1035,1035,ʦʰa³⁵,46,tsʰ a ³⁵,
156,1035-46,Boluo_Tujia,,"good",1035,1035,ʦʰo²¹,46,tsʰ o ²¹,
157,1035-46,Tanxi_Tujia,,"good",1035,1035,ʦʰo³³,46,tsʰ o ³³,
158,1425-47,Tasha_Tujia,,"green",1425,1425,ɕiŋ²⁴+ka⁵⁵,47,ɕ i ŋ ²⁴ k a ⁵⁵,
159,1425-48,Duogu_Tujia,,"green",1425,1425,lu²¹+lu²¹+ti⁴⁴,48,l u ²¹ l u ²¹ t i ⁴⁴,
160,1425-48,Dianfang_Tujia,,"green",1425,1425,lu³⁵+ka⁵⁵,48,l u ³⁵ k a ⁵⁵,
161,1425-47,Boluo_Tujia,,"green",1425,1425,ɕi²¹,47,ɕ i ²¹,
162,1425-48,Tanxi_Tujia,,"green",1425,1425,lu²¹,48,l u ²¹,
163,1040-49,Tasha_Tujia,,"hair",1040,1040,sa²⁴+ʨʰi⁵⁵,49,s a ²⁴ tɕʰ i ⁵⁵,
164,1040-49,Duogu_Tujia,,"hair",1040,1040,sa²⁴+ʨʰi⁴⁴,49,s a ²⁴ tɕʰ i ⁴⁴,
165,1040-49,Dianfang_Tujia,,"hair",1040,1040,sa³⁵+ʨʰi⁵⁵,49,s a ³⁵ tɕʰ i ⁵⁵,
166,1040-49,Boluo_Tujia,,"hair",1040,1040,a²¹+bo⁵³+a²¹+so²¹,49,a ²¹ b o ⁵³ a ²¹ s o ²¹,
167,1040-49,Tanxi_Tujia,,"hair",1040,1040,ʔa²¹+so²¹,49,ʔ a ²¹ s o ²¹,
168,1277-50,Tasha_Tujia,,"hand",1277,1277,ʨi̯ɛ²⁴,50,tɕ j ɛ ²⁴,
169,1277-50,Duogu_Tujia,,"hand",1277,1277,ʨie²⁴,50,tɕ i e ²⁴,
170,1277-50,Dianfang_Tujia,,"hand",1277,1277,ʨe³⁵,50,tɕ e ³⁵,
171,1277-50,Boluo_Tujia,,"hand",1277,1277,a²¹+ʥie⁵³,50,a ²¹ dʑ i e ⁵³,
172,1277-50,Tanxi_Tujia,,"hand",1277,1277,ʔa²¹+ʥe⁵⁵,50,ʔ a ²¹ dʑ e ⁵⁵,
173,1256-51,Tasha_Tujia,,"head",1256,1256,kʰa⁵⁵+tʰa⁵⁵,51,kʰ a ⁵⁵ tʰ a ⁵⁵,
174,1256-51,Duogu_Tujia,,"head",1256,1256,kʰo⁵³+pa⁵³,51,kʰ o ⁵³ p a ⁵³,
175,1256-51,Dianfang_Tujia,,"head",1256,1256,kʰo⁵⁵+pa⁵⁵,51,kʰ o ⁵⁵ p a ⁵⁵,
176,1256-52,Boluo_Tujia,,"head",1256,1256,a²¹+bo⁵³+bu²¹,52,a ²¹ b o ⁵³ b u ²¹,
177,1256-52,Tanxi_Tujia,,"head",1256,1256,ʔa²¹+bo⁵⁵,52,ʔ a ²¹ b o ⁵⁵,
178,1408-53,Tasha_Tujia,,"hear",1408,1408,ɕi²¹,53,ɕ i ²¹,
179,1408-54,Duogu_Tujia,,"hear",1408,1408,zu²¹,54,z u ²¹,
180,1408-54,Dianfang_Tujia,,"hear",1408,1408,zu²¹,54,z u ²¹,
181,1408-55,Boluo_Tujia,,"hear",1408,1408,xo³³+zi³³,55,x o ³³ z i ³³,
182,1408-55,Tanxi_Tujia,,"hear",1408,1408,ħo³³+zi³³,55,ħ o ³³ z i ³³,
183,1223-56,Tasha_Tujia,,"heart",1223,1223,li⁵⁵+kʰu̯ɔ⁵⁵+lu̯ɔ⁵⁵,56,l i ⁵⁵ kʰ w ɔ ⁵⁵ l w ɔ ⁵⁵,
184,1223-56,Duogu_Tujia,,"heart",1223,1223,li⁵³+kʰo⁴⁴+lo⁴⁴,56,l i ⁵³ kʰ o ⁴⁴ l o ⁴⁴,
185,1223-56,Dianfang_Tujia,,"heart",1223,1223,li⁵⁵+kʰo⁵⁵+lo³⁵,56,l i ⁵⁵ kʰ o ⁵⁵ l o ³⁵,
186,1223-57,Boluo_Tujia,,"heart",1223,1223,tu¹³+sẽ³³,57,t u ¹³ s ẽ ∼ ³³,
187,1223-56,Tanxi_Tujia,,"heart",1223,1223,li²¹+ŋa²¹,56,l i ²¹ ŋ a ²¹,
188,1210-154,Tasha_Tujia,,"heavy",1210,1210,tu²¹,154,t u ²¹,
189,1210-154,Duogu_Tujia,,"heavy",1210,1210,tu⁵³,154,t u ⁵³,
190,1210-154,Dianfang_Tujia,,"heavy",1210,1210,tu⁵⁵,154,t u ⁵⁵,
191,1210-154,Boluo_Tujia,,"heavy",1210,1210,doʉ¹³,154,d o ʉ ¹³,
192,1210-154,Tanxi_Tujia,,"heavy",1210,1210,dʉ³⁵,154,d ʉ ³⁵,
193,1393-58,Tasha_Tujia,,"horn",1393,1393,kʰɤ²¹,58,kʰ ɤ ²¹,
194,1393-58,Duogu_Tujia,,"horn",1393,1393,kʰɨe⁵³,58,kʰ ɨ e ⁵³,
195,1393-58,Dianfang_Tujia,,"horn",1393,1393,kʰɨe⁵⁵,58,kʰ ɨ e ⁵⁵,
196,1393-58,Boluo_Tujia,,"horn",1393,1393,a³³+kʰɨe³³,58,a ³³ kʰ ɨ e ³³,
197,1393-58,Tanxi_Tujia,,"horn",1393,1393,ʔa³³+kʰɨe³³,58,ʔ a ³³ kʰ ɨ e ³³,
198,1417-60,Tasha_Tujia,,"kill",1417,1417,pu²⁴,60,p u ²⁴,
199,1417-60,Duogu_Tujia,,"kill",1417,1417,pu²⁴,60,p u ²⁴,
200,1417-60,Dianfang_Tujia,,"kill",1417,1417,pu³⁵,60,p u ³⁵,
201,1417-61,Boluo_Tujia,,"kill",1417,1417,ɣɨe¹³,61,ɣ ɨ e ¹³,
202,1417-61,Tanxi_Tujia,,"kill",1417,1417,ʔɨ¹³,61,ʔ ɨ ¹³,
203,1371-62,Duogu_Tujia,,"knee",1371,1371,ʨi²¹+tʰi²¹+kʰe⁵³+kai²⁴+kai²⁴,62,tɕ i ²¹ tʰ i ²¹ kʰ e ⁵³ k a i ²⁴ k a i ²⁴,
204,1371-62,Dianfang_Tujia,,"knee",1371,1371,ʨi²¹+tʰi²¹+kʰɨe⁵⁵,62,tɕ i ²¹ tʰ i ²¹ kʰ ɨ e ⁵⁵,
205,1371-63,Boluo_Tujia,,"knee",1371,1371,ʥi²¹+to²¹+ŋo¹³,63,dʑ i ²¹ t o ²¹ ŋ o ¹³,
206,1371-64,Tanxi_Tujia,,"knee",1371,1371,ʔa²¹+ʥi³⁵+po³³+lo³³,64,ʔ a ²¹ dʑ i ³⁵ p o ³³ l o ³³,
207,1410-65,Tasha_Tujia,,"know",1410,1410,xa²¹+zi²¹,65,x a ²¹ z i ²¹,
208,1410-65,Duogu_Tujia,,"know",1410,1410,xau⁵³+ɕi⁴⁴,65,x a u ⁵³ ɕ i ⁴⁴,
209,1410-65,Dianfang_Tujia,,"know",1410,1410,xau⁵⁵+ɕi³⁵,65,x a u ⁵⁵ ɕ i ³⁵,
210,1410-66,Boluo_Tujia,,"know",1410,1410,ɕie⁵³,66,ɕ i e ⁵³,
211,1410-66,Tanxi_Tujia,,"know",1410,1410,ɕe⁵⁵+ʦʰe⁵⁵,66,ɕ e ⁵⁵ tsʰ e ⁵⁵,
212,628-67,Tasha_Tujia,,"leaf",628,628,ɣɤ⁵⁵+tʰa⁵⁵,67,ɣ ɤ ⁵⁵ tʰ a ⁵⁵,
213,628-67,Duogu_Tujia,,"leaf",628,628,ɣɨe⁵³+tʰa⁵³,67,ɣ ɨ e ⁵³ tʰ a ⁵³,
214,628-67,Dianfang_Tujia,,"leaf",628,628,ɣɨe⁵⁵+tʰa⁵⁵,67,ɣ ɨ e ⁵⁵ tʰ a ⁵⁵,
215,628-68,Boluo_Tujia,,"leaf",628,628,a³³+ɣɨe³³,68,a ³³ ɣ ɨ e ³³,
216,628-68,Tanxi_Tujia,,"leaf",628,628,ʔa²¹+ɣɨe²¹,68,ʔ a ²¹ ɣ ɨ e ²¹,
217,1411-69,Tasha_Tujia,,"lie",1411,1411,pʰɤ²¹,69,pʰ ɤ ²¹,
218,1411-70,Duogu_Tujia,,"lie",1411,1411,nie²⁴+po⁴⁴,70,n i e ²⁴ p o ⁴⁴,
219,1411-71,Boluo_Tujia,,"lie",1411,1411,kʰaʉ¹³,71,kʰ a ʉ ¹³,
220,1224-72,Tasha_Tujia,,"liver",1224,1224,aŋ⁵⁵+a⁵⁵,72,a ŋ ⁵⁵ a ⁵⁵,
221,1224-72,Duogu_Tujia,,"liver",1224,1224,a⁵³+ŋai⁴⁴,72,a ⁵³ ŋ a i ⁴⁴,
222,1224-72,Dianfang_Tujia,,"liver",1224,1224,ã⁵⁵+ŋa⁵⁵,72,ã ∼ ⁵⁵ ŋ a ⁵⁵,
223,1203-73,Tasha_Tujia,,"long",1203,1203,ɣɤ²¹,73,ɣ ɤ ²¹,
224,1203-73,Duogu_Tujia,,"long",1203,1203,ɣɨe²¹,73,ɣ ɨ e ²¹,
225,1203-73,Dianfang_Tujia,,"long",1203,1203,ɣɨe²¹,73,ɣ ɨ e ²¹,
226,1203-73,Boluo_Tujia,,"long",1203,1203,ɣɨe¹³,73,ɣ ɨ e ¹³,
