ID,Cognateset_ID,Language_ID,ISO639P3code,English_Gloss,Concepticon_ID,Parameter_ID,Form,Class,Segments,Comment
131,30-1,KAMASAU,kms,"blood",946,30,yab3,1,y a b 3,
132,30-1,YIBAB,kms,"blood",946,30,yabu,1,y a b u,
133,30-2,WANDOMI,kms,"blood",946,30,wunande,2,w u n a n d e,
134,30-1,KENYARI,kms,"blood",946,30,yab3,1,y a b 3,
135,30-1,PARUWA,kms,"blood",946,30,yab3,1,y a b 3,
136,30-2,SAMAP,ele,"blood",946,30,Nainde,2,N a i n d e,
137,95-1,TRING,kms,"full",1429,95,bire,1,b i r e,
138,95-1,WAU,kms,"full",1429,95,bire,1,b i r e,
139,95-1,KAMASAU,kms,"full",1429,95,bire,1,b i r e,
140,95-1,YIBAB,kms,"full",1429,95,bire,1,b i r e,
141,95-1,WANDOMI,kms,"full",1429,95,bire,1,b i r e,
142,95-1,KENYARI,kms,"full",1429,95,bire,1,b i r e,
143,95-1,SAMAP,ele,"full",1429,95,mbara,1,m b a r a,
144,96-1,TRING,kms,"new",1231,96,urupwi,1,u r u p w i,
145,96-1,WAU,kms,"new",1231,96,7urupwi,1,7 u r u p w i,
146,96-1,KAMASAU,kms,"new",1231,96,7urupwi,1,7 u r u p w i,
147,96-2,YIBAB,kms,"new",1231,96,tiNeye,2,t i N e y e,
148,96-2,WANDOMI,kms,"new",1231,96,tineye,2,t i n e y e,
149,96-1,KENYARI,kms,"new",1231,96,uruhwi,1,u r u h w i,
150,96-3,SAMAP,ele,"new",1231,96,nji7i5e,3,n j i 7 i 5 e,
151,3-1,TRING,kms,"we",1212,3,begi,1,b e g i,
152,3-1,WAU,kms,"we",1212,3,begi,1,b e g i,
153,3-1,KAMASAU,kms,"we",1212,3,begi,1,b e g i,
154,3-1,YIBAB,kms,"we",1212,3,Nebewu,1,N e b e w u,
155,3-1,WANDOMI,kms,"we",1212,3,Nebegi,1,N e b e g i,
156,3-1,KENYARI,kms,"we",1212,3,bewi,1,b e w i,
157,3-2,SAMAP,ele,"we",1212,3,NanuNgu,2,N a n u N g u,
158,100-1,TRING,kms,"name",1405,100,5amb,1,5 a m b,
159,100-1,WAU,kms,"name",1405,100,5amb,1,5 a m b,
160,100-1,KAMASAU,kms,"name",1405,100,5amb,1,5 a m b,
161,100-1,YIBAB,kms,"name",1405,100,5ambu,1,5 a m b u,
162,100-1,WANDOMI,kms,"name",1405,100,5amb,1,5 a m b,
163,100-1,KENYARI,kms,"name",1405,100,5amb,1,5 a m b,
164,100-1,SAMAP,ele,"name",1405,100,5amb,1,5 a m b,
165,39-1,TRING,kms,"ear",1247,39,aNge,1,a N g e,
166,39-1,WAU,kms,"ear",1247,39,aNga,1,a N g a,
167,39-1,KAMASAU,kms,"ear",1247,39,aNge,1,a N g e,
168,39-1,YIBAB,kms,"ear",1247,39,maNge,1,m a N g e,
169,39-1,WANDOMI,kms,"ear",1247,39,maNge,1,m a N g e,
170,39-1,KENYARI,kms,"ear",1247,39,aNge,1,a N g e,
171,39-1,PARUWA,kms,"ear",1247,39,aNgo,1,a N g o,
172,39-1,SAMAP,ele,"ear",1247,39,ma7aNk,1,m a 7 a N k,
173,40-1,TRING,kms,"eye",1248,40,rar,1,r a r,
174,40-1,WAU,kms,"eye",1248,40,rar,1,r a r,
175,40-1,KAMASAU,kms,"eye",1248,40,rar,1,r a r,
176,40-1,YIBAB,kms,"eye",1248,40,rar,1,r a r,
177,40-1,WANDOMI,kms,"eye",1248,40,rar,1,r a r,
178,40-1,KENYARI,kms,"eye",1248,40,ra7,1,r a 7,
179,40-1,PARUWA,kms,"eye",1248,40,ra7,1,r a 7,
180,40-1,SAMAP,ele,"eye",1248,40,rar,1,r a r,
181,41-1,TRING,kms,"nose",1221,41,k3me,1,k 3 m e,
182,41-1,WAU,kms,"nose",1221,41,k3me,1,k 3 m e,
183,41-1,KAMASAU,kms,"nose",1221,41,k3me,1,k 3 m e,
184,41-1,YIBAB,kms,"nose",1221,41,k3me,1,k 3 m e,
185,41-1,WANDOMI,kms,"nose",1221,41,k3me,1,k 3 m e,
186,41-1,KENYARI,kms,"nose",1221,41,k3me,1,k 3 m e,
187,41-1,PARUWA,kms,"nose",1221,41,k3mo,1,k 3 m o,
188,41-1,SAMAP,ele,"nose",1221,41,k3me,1,k 3 m e,
189,43-1,TRING,kms,"tooth",1380,43,sawo,1,s a w o,
190,43-1,WAU,kms,"tooth",1380,43,sawo,1,s a w o,
191,43-1,KAMASAU,kms,"tooth",1380,43,sawo,1,s a w o,
192,43-1,YIBAB,kms,"tooth",1380,43,tawo,1,t a w o,
193,43-1,WANDOMI,kms,"tooth",1380,43,tawo,1,t a w o,
194,43-1,KENYARI,kms,"tooth",1380,43,hawo,1,h a w o,
195,43-1,PARUWA,kms,"tooth",1380,43,hawo,1,h a w o,
196,43-1,SAMAP,ele,"tooth",1380,43,tawo,1,t a w o,
197,44-1,TRING,kms,"tongue",1205,44,minju,1,m i n j u,
198,44-1,WAU,kms,"tongue",1205,44,minju,1,m i n j u,
199,44-1,KAMASAU,kms,"tongue",1205,44,minju,1,m i n j u,
200,44-1,YIBAB,kms,"tongue",1205,44,minju,1,m i n j u,
201,44-1,WANDOMI,kms,"tongue",1205,44,minju,1,m i n j u,
202,44-2,KENYARI,kms,"tongue",1205,44,Nari,2,N a r i,
203,44-2,PARUWA,kms,"tongue",1205,44,Nari,2,N a r i,
204,44-1,SAMAP,ele,"tongue",1205,44,minju,1,m i n j u,
205,48-1,TRING,kms,"hand",1277,48,suram,1,s u r a m,also: si
206,48-2,WAU,kms,"hand",1277,48,timi,2,t i m i,also: si
207,48-1,KAMASAU,kms,"hand",1277,48,suram,1,s u r a m,also: si
208,48-1,YIBAB,kms,"hand",1277,48,turam,1,t u r a m,also: ti
209,48-1,WANDOMI,kms,"hand",1277,48,turam,1,t u r a m,also: ti
210,48-1,KENYARI,kms,"hand",1277,48,huram,1,h u r a m,also: hi
211,48-3,PARUWA,kms,"hand",1277,48,hiNap3,3,h i N a p 3,
212,48-1,SAMAP,ele,"hand",1277,48,turambi,1,t u r a m b i,also: katu
213,51-1,TRING,kms,"breast",1402,51,mi5,1,m i 5,
214,51-1,WAU,kms,"breast",1402,51,mi5,1,m i 5,
215,51-1,KAMASAU,kms,"breast",1402,51,mi5,1,m i 5,
216,51-1,YIBAB,kms,"breast",1402,51,mi5,1,m i 5,
217,51-1,WANDOMI,kms,"breast",1402,51,mi5,1,m i 5,
218,51-1,KENYARI,kms,"breast",1402,51,mi5,1,m i 5,
219,51-1,PARUWA,kms,"breast",1402,51,m35,1,m 3 5,
220,51-1,SAMAP,ele,"breast",1402,51,mi5,1,m i 5,
221,54-1,TRING,kms,"drink",1401,54,ne,1,n e,
222,54-1,WAU,kms,"drink",1401,54,na,1,n a,
223,54-1,KAMASAU,kms,"drink",1401,54,ne,1,n e,
224,54-1,YIBAB,kms,"drink",1401,54,na,1,n a,
225,54-1,WANDOMI,kms,"drink",1401,54,na,1,n a,
226,54-1,KENYARI,kms,"drink",1401,54,ne,1,n e,
227,54-1,SAMAP,ele,"drink",1401,54,da,1,d a,
228,2-1,TRING,kms,"you",1213,2,nu,1,n u,
229,2-1,WAU,kms,"you",1213,2,nu,1,n u,
230,2-1,KAMASAU,kms,"you",1213,2,nu,1,n u,
231,2-1,YIBAB,kms,"you",1213,2,nu,1,n u,
232,2-1,WANDOMI,kms,"you",1213,2,nu,1,n u,
233,2-1,KENYARI,kms,"you",1213,2,nu,1,n u,
234,2-2,SAMAP,ele,"you",1213,2,ninde,2,n i n d e,
235,57-1,TRING,kms,"see",1409,57,nu7ond,1,n u 7 o n d,"= ""he sees me"""
236,57-1,WAU,kms,"see",1409,57,nu7onj,1,n u 7 o n j,"= ""he sees me"""
237,57-1,KAMASAU,kms,"see",1409,57,nu7ond,1,n u 7 o n d,"= ""he sees me"""
238,57-1,YIBAB,kms,"see",1409,57,nu7onj,1,n u 7 o n j,"= ""he sees me"""
239,57-1,WANDOMI,kms,"see",1409,57,nuwonj,1,n u w o n j,"= ""he sees me"""
240,57-1,KENYARI,kms,"see",1409,57,nu7ond,1,n u 7 o n d,"= ""he sees me"""
241,57-1,PARUWA,kms,"see",1409,57,noand,1,n o a n d,"= ""he sees me"""
242,57-1,SAMAP,ele,"see",1409,57,nu7onj,1,n u 7 o n j,"= ""he sees me"""
243,58-1,TRING,kms,"hear",1408,58,wutuNu,1,w u t u N u,"= ""she hears"""
244,58-1,WAU,kms,"hear",1408,58,wutuNu,1,w u t u N u,"= ""she hears"""
245,58-1,KAMASAU,kms,"hear",1408,58,wutuNu,1,w u t u N u,"= ""she hears"""
246,58-1,YIBAB,kms,"hear",1408,58,wutuNu,1,w u t u N u,"= ""she hears"""
247,58-1,WANDOMI,kms,"hear",1408,58,wutuNu,1,w u t u N u,"= ""she hears"""
248,58-1,KENYARI,kms,"hear",1408,58,wuhuNu,1,w u h u N u,"= ""she hears"""
249,58-1,SAMAP,ele,"hear",1408,58,wutu7,1,w u t u 7,"= ""she hears"""
250,31-1,TRING,kms,"bone",1394,31,Nape,1,N a p e,
251,31-1,WAU,kms,"bone",1394,31,Nape,1,N a p e,
252,31-1,KAMASAU,kms,"bone",1394,31,Nape,1,N a p e,
253,31-1,YIBAB,kms,"bone",1394,31,Nape,1,N a p e,
254,31-2,WANDOMI,kms,"bone",1394,31,diage,2,d i a g e,
255,31-1,KENYARI,kms,"bone",1394,31,Nape,1,N a p e,
256,31-1,PARUWA,kms,"bone",1394,31,Nape,1,N a p e,
257,61-1,TRING,kms,"die",1494,61,nati,1,n a t i,"also: kati; = ""he dies, I die"""
258,61-1,WAU,kms,"die",1494,61,nati,1,n a t i,"also: kati; = ""he dies, I die"""
259,61-1,KAMASAU,kms,"die",1494,61,nati,1,n a t i,"also: kati; = ""he dies, I die"""
260,61-1,YIBAB,kms,"die",1494,61,nati,1,n a t i,"also: gati; = ""he dies, I die"""
261,61-1,WANDOMI,kms,"die",1494,61,nati,1,n a t i,"also: gati; = ""he dies, I die"""
262,61-1,KENYARI,kms,"die",1494,61,nahi,1,n a h i,"also: kahi; = ""he dies, I die"""
263,61-2,SAMAP,ele,"die",1494,61,gureN nand,2,g u r e N _ n a n d,"also: nita; = ""he dies, I die"""
264,85-1,TRING,kms,"road (path)",667,85,N3m,1,N 3 m,
265,85-1,WAU,kms,"road (path)",667,85,N3m,1,N 3 m,
266,85-1,KAMASAU,kms,"road (path)",667,85,N3m,1,N 3 m,
267,85-2,YIBAB,kms,"road (path)",667,85,ma5e,2,m a 5 e,
268,85-2,WANDOMI,kms,"road (path)",667,85,ma5e,2,m a 5 e,
269,85-2,KENYARI,kms,"road (path)",667,85,ma5eriNk,2,m a 5 e r i N k,
270,85-2,PARUWA,kms,"road (path)",667,85,myeriNk,2,m y e r i N k,
271,85-1,SAMAP,ele,"road (path)",667,85,N3m,1,N 3 m,
