ID,Cognateset_ID,Language_ID,ISO639P3code,English_Gloss,Concepticon_ID,Parameter_ID,Form,Class,Segments,Comment
77,2271-mekeneh,77,Bali,"ban",to think,2271,21,mekeneh,33,m e k e n e h
78,1419-takut,78,Bali,"ban",to fear,1419,22,takut,1,t a k u t
79,946-getih,79,Bali,"ban",blood,946,23,getih,18,g e t i h
80,1333-baong,80,Bali,"ban",neck,1333,25,baong,70,b a o n g
81,1040-bok,81,Bali,"ban",hair,1040,26,bok,1,b o k
82,375-ngadek,82,Bali,"ban",to sniff, smell,375,29,ngadek,1,n g a d e k
83,1019-tengawan,83,Bali,"ban",right,1019,3,tengawan,1,t e n g a w a n
84,674-bunnut,84,Bali,"ban",mouth,674,30,bunnut,37,b u nn u t
85,1380-gigi,85,Bali,"ban",tooth,1380,31,gigi,17,g i g i
86,1355-kedek,86,Bali,"ban",to laugh,1355,33,kedek,30,k e d e k
87,1278-ngutah,87,Bali,"ban",to vomit,1278,35,ngutah,1,n g u t a h
88,1336-daar,88,Bali,"ban",to eat,1336,37,daar,11,d aa r
89,321-makpak,89,Bali,"ban",to chew,321,38,makpak,24,m a k p a k
90,1100-nyakan,90,Bali,"ban",to cook,1100,39,nyakan,2,n y a k a n
91,2098-batis,91,Bali,"ban",leg/foot,2098,4,batis,23,b a t i s
92,1401-nginem,92,Bali,"ban",to drink,1401,40,nginem,1,n g i n e m
93,1403-nyegut,93,Bali,"ban",to bite,1403,41,nyegut,30,n y e g u t
94,1421-ngisep,94,Bali,"ban",to suck,1421,42,ngisep,1,n g i s e p
95,1247-kuping,95,Bali,"ban",ear,1247,43,kuping,15,k u p i n g
96,1408-ningeh,96,Bali,"ban",to hear,1408,44,ningeh,1,n i n g e h
97,1248-mata,97,Bali,"ban",eye,1248,45,mata,1,m a t a
98,1028-uab-uab,98,Bali,"ban",to yawn,1028,47,uab-uab,1,u a b u a b
99,1443-majalan,99,Bali,"ban",to walk,1443,5,majalan,21,m a j a l a n
100,1920-ngipi,100,Bali,"ban",to dream,1920,50,ngipi,1,n g i p i
101,1554-muani,101,Bali,"ban",man/male,1554,54,muani,1,m u a n i
102,2099-panak,102,Bali,"ban",child,2099,56,panak,1,p a n a k
103,1217-bapa,103,Bali,"ban",father,1217,60,bapa,5,b a p a
104,1252-umah,104,Bali,"ban",house,1252,61,umah,1,u m a h
105,1405-adan,105,Bali,"ban",name,1405,63,adan,1,a d a n
106,1458-ngomong,106,Bali,"ban",to say,1458,64,ngomong,25,n g o m o n g
107,1218-tali,107,Bali,"ban",rope,1218,65,tali,1,t a l i
108,1457-nyait,108,Bali,"ban",to sew,1457,67,nyait,2,n y a i t
109,1382-jaum,109,Bali,"ban",needle,1382,68,jaum,1,j a u m
110,1446-təku,110,Bali,"ban",to come,1446,7,təku,17,t ə k u
111,1172-medil,111,Bali,"ban",to shoot,1172,70,medil,9,m e d i l
112,1434-nebek,112,Bali,"ban",to stab, pierce,1434,71,nebek,25,n e b e k
113,1433-nyagur,113,Bali,"ban",to hit,1433,72,nyagur,34,n y a g u r
114,713-maling,114,Bali,"ban",to steal,713,73,maling,16,m a l i n g
115,1417-ngamatiang,115,Bali,"ban",to kill,1417,74,ngamatiang,2,n g a m a t i a n g
116,1494-mati,116,Bali,"ban",to die, be dead,1494,75,mati,1,m a t i
117,1422-idup,117,Bali,"ban",to live, be alive,1422,76,idup,1,i d u p
118,1432-nugel,118,Bali,"ban",to cut, hack,1432,78,nugel,36,n u g e l
119,1295-kayu,119,Bali,"ban",stick/wood,1295,79,kayu,1,k a y u
120,1588-belok,120,Bali,"ban",to turn,1588,8,belok,24,b e l o k
121,379-puntul,121,Bali,"ban",dull, blunt,379,82,puntul,1,p u n t u l
122,1486-nanem,122,Bali,"ban",to plant,1486,84,nanem,2,n a n e m
123,1750-milih,123,Bali,"ban",to choose,1750,85,milih,1,m i l i h
124,479-tumbuh,124,Bali,"ban",to grow,479,86,tumbuh,1,t u m b u h
125,1439-nglangi,125,Bali,"ban",to swim,1439,9,nglangi,1,n g l a n g i
126,1869-meli,126,Bali,"ban",to buy,1869,91,meli,1,m e l i
127,1156-ngehgah,127,Bali,"ban",to open, uncover,1156,92,ngehgah,27,n g e h g a h
128,354-nebuk,128,Bali,"ban",to pound, beat,354,93,nebuk,6,n e b u k
129,1280-ulung,129,Bali,"ban",to fall,1280,95,ulung,34,u l u n g
130,744-taluh,130,Bali,"ban",egg,744,98,taluh,1,t a l u h
131,1201-bulu,131,Bali,"ban",feather,1201,99,bulu,1,b u l u
132,1277-lima,132,Banggai (W.dialect),"bgz",hand,1277,1,lima,1,l i m a
133,1282-lanak,133,Banggai (W.dialect),"bgz",fat/grease,1282,104,lanak,24,l a n a k
134,730-bindana,134,Banggai (W.dialect),"bgz",snake,730,106,bindana,39,b i n d a n a
135,1219-uloy,135,Banggai (W.dialect),"bgz",worm (earthworm),1219,107,uloy,36,u l o y
136,1392-kutu|k,136,Banggai (W.dialect),"bgz",louse,1392,108,kutu|k,1,k u t u| k
137,843-loa,137,Banggai (W.dialect),"bgz",spider,843,110,loa,1,l o a
138,1531-paŋa,138,Banggai (W.dialect),"bgz",branch,1531,113,paŋa,22,p a ŋ a
139,628-loon,139,Banggai (W.dialect),"bgz",leaf,628,114,loon,1,l oo n
140,239-buŋa,140,Banggai (W.dialect),"bgz",flower,239,116,buŋa,1,b u ŋ a
141,1228-tano,141,Banggai (W.dialect),"bgz",earth/soil,1228,119,tano,1,t a n o
142,763-kulit,142,Banggai (W.dialect),"bgz",skin,763,12,kulit,1,k u l i t
143,857-batu,143,Banggai (W.dialect),"bgz",stone,857,120,batu,1,b a t u
144,671-bone,144,Banggai (W.dialect),"bgz",sand,671,121,bone,1,b o n e
145,1274-timuson,145,Banggai (W.dialect),"bgz",salt,1274,125,timuson,2,t i m u s o n
146,1291-toŋkuluŋ,146,Banggai (W.dialect),"bgz",back,1291,13,toŋkuluŋ,51,t o ŋ k u l u ŋ
147,1430-bituon pauna,147,Banggai (W.dialect),"bgz",star,1430,130,bituon pauna,1,b i t u o n _ p a u n a
148,658-udan,148,Banggai (W.dialect),"bgz",rain,658,133,udan,1,u d a n
149,1654-kilap,149,Banggai (W.dialect),"bgz",lightning,1654,135,kilap,1,k i l a p
150,1232-onas,150,Banggai (W.dialect),"bgz",warm,1232,138,onas,1,o n a s
151,1251-tia,151,Banggai (W.dialect),"bgz",belly,1251,14,tia,1,t i a
152,1210-barat,152,Banggai (W.dialect),"bgz",heavy,1210,142,barat,1,b a r a t
153,156-memela,153,Banggai (W.dialect),"bgz",red,156,149,memela,1,m e m e l a
154,1394-buku,154,Banggai (W.dialect),"bgz",bone,1394,15,buku,16,b u k u
155,1246-didik,155,Banggai (W.dialect),"bgz",small,1246,152,didik,1,d i d i k
156,1400-nipi,156,Banggai (W.dialect),"bgz",thin,1400,156,nipi,1,n i p i
157,2103-ma-sakit,157,Banggai (W.dialect),"bgz",painful, sick,2103,160,ma-sakit,1,m a s a k i t
158,487-mamaa,158,Banggai (W.dialect),"bgz",shy, ashamed,487,161,mamaa,1,m a m aa
159,1725-tuu,159,Banggai (W.dialect),"bgz",correct, true,1725,166,tuu,6,t uu
160,1224-ate,160,Banggai (W.dialect),"bgz",liver,1224,17,ate,1,a t e
161,1238-no|ian,161,Banggai (W.dialect),"bgz",when?,1238,170,no|ian,1,n o| i a n
162,1606-doi laloŋ,162,Banggai (W.dialect),"bgz",in, inside,1606,174,doi laloŋ,1,d o i _ l a l o ŋ
163,1214-nia,163,Banggai (W.dialect),"bgz",this,1214,177,nia,1,n i a
164,1942-lolani,164,Banggai (W.dialect),"bgz",near,1942,179,lolani,1,l o l a n i
165,1402-susu,165,Banggai (W.dialect),"bgz",breast,1402,18,susu,1,s u s u
166,1209-iaku,166,Banggai (W.dialect),"bgz",I,1209,182,iaku,1,i a k u
167,1215-ikoo,167,Banggai (W.dialect),"bgz",thou,1215,183,ikoo,1,i k oo
168,1212-ikita,168,Banggai (W.dialect),"bgz",we,1212,185,ikita,1,i k i t a
169,1213-ikomuyu,169,Banggai (W.dialect),"bgz",you,1213,186,ikomuyu,13,i k o m u y u
170,1498-lua,170,Banggai (W.dialect),"bgz",Two,1498,198,lua,1,l u a
171,492-tolu,171,Banggai (W.dialect),"bgz",Three,492,199,tolu,1,t o l u
172,493-lima,172,Banggai (W.dialect),"bgz",Five,493,201,lima,1,l i m a
173,1704-pitu,173,Banggai (W.dialect),"bgz",Seven,1704,203,pitu,1,p i t u
174,1705-alu,174,Banggai (W.dialect),"bgz",Eight,1705,204,alu,3,a l u
175,1483-sio,175,Banggai (W.dialect),"bgz",Nine,1483,205,sio,5,s i o
176,2271-pikir,176,Banggai (W.dialect),"bgz",to think,2271,21,pikir,22,p i k i r
177,1419-ma-takut,177,Banggai (W.dialect),"bgz",to fear,1419,22,ma-takut,1,m a t a k u t
178,1256-ulu,178,Banggai (W.dialect),"bgz",head,1256,24,ulu,1,u l u
179,1040-buuk,179,Banggai (W.dialect),"bgz",hair,1040,26,buuk,1,b uu k
180,1407-asaaŋ,180,Banggai (W.dialect),"bgz",to breathe,1407,28,asaaŋ,23,a s aa ŋ
181,674-baba,181,Banggai (W.dialect),"bgz",mouth,674,30,baba,1,b a b a
182,1278-tolue,182,Banggai (W.dialect),"bgz",to vomit,1278,35,tolue,8,t o l u e
183,1336-kaan,183,Banggai (W.dialect),"bgz",to eat,1336,37,kaan,1,k aa n
184,2098-ai,184,Banggai (W.dialect),"bgz",leg/foot,2098,4,ai,1,a i
185,1401-inum,185,Banggai (W.dialect),"bgz",to drink,1401,40,inum,1,i n u m
186,1403-kakat,186,Banggai (W.dialect),"bgz",to bite,1403,41,kakat,1,k a k a t
187,1421-sosop,187,Banggai (W.dialect),"bgz",to suck,1421,42,sosop,1,s o s o p
188,1247-taliŋa|i,188,Banggai (W.dialect),"bgz",ear,1247,43,taliŋa|i,1,t a l i ŋ a| i
189,1408-loŋol,189,Banggai (W.dialect),"bgz",to hear,1408,44,loŋol,1,l o ŋ o l
190,1248-mata,190,Banggai (W.dialect),"bgz",eye,1248,45,mata,1,m a t a
191,1409-kita,191,Banggai (W.dialect),"bgz",to see,1409,46,kita,1,k i t a
192,1416-duduk,192,Banggai (W.dialect),"bgz",to sit,1416,51,duduk,35,d u d u k
193,1554-malane,193,Banggai (W.dialect),"bgz",man/male,1554,54,malane,1,m a l a n e
194,962-boʔine,194,Banggai (W.dialect),"bgz",woman/female,962,55,boʔine,1,b o ʔ i n e
195,1200-laŋkay,195,Banggai (W.dialect),"bgz",husband,1200,57,laŋkay,34,l a ŋ k a y
196,1216-tina,196,Banggai (W.dialect),"bgz",mother,1216,59,tina,1,t i n a
197,1217-tama,197,Banggai (W.dialect),"bgz",father,1217,60,tama,1,t a m a
198,1252-bonua,198,Banggai (W.dialect),"bgz",house,1252,61,bonua,18,b o n u a
199,1435-maŋ-asu,199,Banggai (W.dialect),"bgz",to hunt,1435,69,maŋ-asu,36,m a ŋ a s u
200,1172-mam-panapi,200,Banggai (W.dialect),"bgz",to shoot,1172,70,mam-panapi,1,m a m p a n a p i
201,1434-suduk,201,Banggai (W.dialect),"bgz",to stab, pierce,1434,71,suduk,30,s u d u k
202,1494-mate,202,Banggai (W.dialect),"bgz",to die, be dead,1494,75,mate,1,m a t e
203,1422-tubo,203,Banggai (W.dialect),"bgz",to live, be alive,1422,76,tubo,19,t u b o
204,1295-kau,204,Banggai (W.dialect),"bgz",stick/wood,1295,79,kau,1,k a u
205,1486-man-sasak-on,205,Banggai (W.dialect),"bgz",to plant,1486,84,man-sasak-on,32,m a n s a s a k o n
206,1750-ilei,206,Banggai (W.dialect),"bgz",to choose,1750,85,ilei,1,i l e i
207,479-tuboy,207,Banggai (W.dialect),"bgz",to grow,479,86,tuboy,1,t u b o y
208,1573-baŋkak,208,Banggai (W.dialect),"bgz",to swell,1573,87,baŋkak,19,b a ŋ k a k
209,1414-piis,209,Banggai (W.dialect),"bgz",to squeeze,1414,88,piis,29,p ii s
210,1418-gali,210,Banggai (W.dialect),"bgz",to dig,1418,90,gali,1,g a l i
211,1869-moŋ-oli,211,Banggai (W.dialect),"bgz",to buy,1869,91,moŋ-oli,1,m o ŋ o l i
212,2009-asu,212,Banggai (W.dialect),"bgz",dog,2009,96,asu,1,a s u
213,937-manu-manuk,213,Banggai (W.dialect),"bgz",bird,937,97,manu-manuk,1,m a n u m a n u k
214,1201-bulu,214,Banggai (W.dialect),"bgz",feather,1201,99,bulu,1,b u l u
215,1277-numa-,215,Banoni,"bcm",hand,1277,1,numa-,1,n u m a
216,1441-burunu,216,Banoni,"bcm",to fly,1441,101,burunu,49,b u r u n u
217,1490-kiso,217,Banoni,"bcm",rat,1490,102,kiso,3,k i s o
218,730-koru,218,Banoni,"bcm",snake,730,106,koru,21,k o r u
219,1219-koropita,219,Banoni,"bcm",worm (earthworm),1219,107,koropita,39,k o r o p i t a
220,1392-ghutsu,220,Banoni,"bcm",louse,1392,108,ghutsu,1,g h u t s u
221,1728-raapa,221,Banoni,"bcm",rotten,1728,112,raapa,39,r aa p a
222,670-bagarana,222,Banoni,"bcm",root,670,115,bagarana,19,b a g a r a n a
223,948-koromo,223,Banoni,"bcm",water,948,122,koromo,7,k o r o m o
224,1430-pipito,224,Banoni,"bcm",star,1430,130,pipito,1,p i p i t o
225,249-kabu,225,Banoni,"bcm",fog,249,132,kabu,1,k a b u
226,1150-pina,226,Banoni,"bcm",thunder,1150,134,pina,28,p i n a
227,1654-kanava,227,Banoni,"bcm",lightning,1654,135,kanava,14,k a n a v a
228,1232-visisiki,228,Banoni,"bcm",warm,1232,138,visisiki,29,v i s i s i k i
229,1210-papataŋa,229,Banoni,"bcm",heavy,1210,142,papataŋa,14,p a p a t a ŋ a
230,221-dzai,230,Banoni,"bcm",fire,221,143,dzai,1,d z a i
231,1335-kekao,231,Banoni,"bcm",white,1335,148,kekao,33,k e k a o
232,1246-kikinaki,232,Banoni,"bcm",small,1246,152,kikinaki,1,k i k i n a k i
233,1243-tataabana,233,Banoni,"bcm",wide,1243,159,tataabana,37,t a t aa b a n a
234,1991-kore-,234,Banoni,"bcm",intestines,1991,16,kore-,17,k o r e
235,1231-ghoom,235,Banoni,"bcm",new,1231,163,ghoom,1,g h oo m
236,1725-magoto,236,Banoni,"bcm",correct, true,1725,166,magoto,13,m a g o t o
237,1233-boŋi,237,Banoni,"bcm",night,1233,167,boŋi,1,b o ŋ i
238,1224-date-,238,Banoni,"bcm",liver,1224,17,date-,1,d a t e
239,1238-noisa,239,Banoni,"bcm",when?,1238,170,noisa,1,n o i s a
240,1485-kopona,240,Banoni,"bcm",below,1485,176,kopona,45,k o p o n a
241,78-nana,241,Banoni,"bcm",that,78,178,nana,1,n a n a
242,1402-su-,242,Banoni,"bcm",breast,1402,18,su-,1,s u
243,1237-na vai,243,Banoni,"bcm",where?,1237,181,na vai,10,n a _ v a i
244,262-nna,244,Banoni,"bcm",he/she,262,184,nna,15,nn a
245,1212-ghata,245,Banoni,"bcm",we,1212,185,ghata,1,g h a t a
246,1213-gham,246,Banoni,"bcm",you,1213,186,gham,1,g h a m
247,817-nari,247,Banoni,"bcm",they,817,187,nari,7,n a r i
248,1236-sua,248,Banoni,"bcm",what?,1236,188,sua,9,s u a
249,1235-see,249,Banoni,"bcm",who?,1235,189,see,1,s ee
250,1420-see,250,Banoni,"bcm",to count,1420,196,see,1,s ee
251,1493-kadaken,251,Banoni,"bcm",One,1493,197,kadaken,1,k a d a k e n
252,492-dapisa,252,Banoni,"bcm",Three,492,199,dapisa,4,d a p i s a
253,1500-to|atsi,253,Banoni,"bcm",Four,1500,200,to|atsi,1,t o| a t s i
254,1333-kokoromo-,254,Banoni,"bcm",neck,1333,25,kokoromo-,27,k o k o r o m o
255,1040-punu-,255,Banoni,"bcm",hair,1040,26,punu-,31,p u n u
256,1221-vivitsi-,256,Banoni,"bcm",nose,1221,27,vivitsi-,1,v i v i t s i
257,1019-matoo-,257,Banoni,"bcm",right,1019,3,matoo-,5,m a t oo
258,674-maŋo-,258,Banoni,"bcm",mouth,674,30,maŋo-,13,m a ŋ o
259,1205-mea-,259,Banoni,"bcm",tongue,1205,32,mea-,7,m e a
260,1839-tanisi,260,Banoni,"bcm",to cry,1839,34,tanisi,1,t a n i s i
261,1336-tam,261,Banoni,"bcm",to eat,1336,37,tam,40,t a m
262,1401-kuu,262,Banoni,"bcm",to drink,1401,40,kuu,30,k uu
263,1403-kanata,263,Banoni,"bcm",to bite,1403,41,kanata,1,k a n a t a
264,1421-mutsi,264,Banoni,"bcm",to suck,1421,42,mutsi,20,m u t s i
265,1247-taŋina-,265,Banoni,"bcm",ear,1247,43,taŋina-,1,t a ŋ i n a
266,1248-mata-,266,Banoni,"bcm",eye,1248,45,mata-,1,m a t a
267,1409-reghe,267,Banoni,"bcm",to see,1409,46,reghe,13,r e g h e
268,1028-moghava,268,Banoni,"bcm",to yawn,1028,47,moghava,1,m o g h a v a
269,1920-tatara,269,Banoni,"bcm",to dream,1920,50,tatara,16,t a t a r a
270,1416-gonna,270,Banoni,"bcm",to sit,1416,51,gonna,79,g o nn a
271,1442-tsighom,271,Banoni,"bcm",to stand,1442,52,tsighom,2,t s i g h o m
272,1554-tamata,272,Banoni,"bcm",man/male,1554,54,tamata,17,t a m a t a
273,2099-natsu,273,Banoni,"bcm",child,2099,56,natsu,5,n a t s u
274,1200-tamata,274,Banoni,"bcm",husband,1200,57,tamata,23,t a m a t a
275,1216-tsina-,275,Banoni,"bcm",mother,1216,59,tsina-,1,t s i n a
276,667-sanana,276,Banoni,"bcm",road/path,667,6,sanana,1,s a n a n a
277,1217-tama-,277,Banoni,"bcm",father,1217,60,tama-,1,t a m a
278,1252-numa,278,Banoni,"bcm",house,1252,61,numa,1,n u m a
279,1433-tsunu,279,Banoni,"bcm",to hit,1433,72,tsunu,50,t s u n u
280,1417-tsuna,280,Banoni,"bcm",to kill,1417,74,tsuna,18,t s u n a
281,1494-mate,281,Banoni,"bcm",to die, be dead,1494,75,mate,1,m a t e
282,1436-ghe|ghano,282,Banoni,"bcm",to scratch,1436,77,ghe|ghano,1,g h e| g h a n o
283,1396-gheeghame,283,Banoni,"bcm",sharp,1396,81,gheeghame,14,g h ee g h a m e
284,1414-togonopisu,284,Banoni,"bcm",to squeeze,1414,88,togonopisu,31,t o g o n o p i s u
285,1439-suu,285,Banoni,"bcm",to swim,1439,9,suu,12,s uu
286,354-tsuu,286,Banoni,"bcm",to pound, beat,354,93,tsuu,2,t s uu
287,937-manughu,287,Banoni,"bcm",bird,937,97,manughu,1,m a n u g h u
288,1277-lima,288,Bantik,"bnq",hand,1277,1,lima,1,l i m a
289,1441-taláʔ,289,Bantik,"bnq",to fly,1441,101,taláʔ,26,t a l á ʔ
290,1490-tíkusuʔ,290,Bantik,"bnq",rat,1490,102,tíkusuʔ,22,t í k u s u ʔ
291,730-uleʔ,291,Bantik,"bnq",snake,730,106,uleʔ,2,u l e ʔ
292,1219-loloati,292,Bantik,"bnq",worm (earthworm),1219,107,loloati,1,l o l o a t i
293,1392-kutu,293,Bantik,"bnq",louse,1392,108,kutu,1,k u t u
294,1509-tiníʔ,294,Bantik,"bnq",mosquito,1509,109,tiníʔ,25,t i n í ʔ
295,628-dauŋ,295,Bantik,"bnq",leaf,628,114,dauŋ,1,d a u ŋ
296,670-hamuʔ,296,Bantik,"bnq",root,670,115,hamuʔ,3,h a m u ʔ
297,239-buŋa|ŋ,297,Bantik,"bnq",flower,239,116,buŋa|ŋ,1,b u ŋ a| ŋ
298,1507-bua,298,Bantik,"bnq",fruit,1507,117,bua,1,b u a
299,606-dukuʔ,299,Bantik,"bnq",grass,606,118,dukuʔ,2,d u k u ʔ
300,1228-tana,300,Bantik,"bnq",earth/soil,1228,119,tana,1,t a n a
301,763-pisi,301,Bantik,"bnq",skin,763,12,pisi,22,p i s i
302,857-batu,302,Bantik,"bnq",stone,857,120,batu,1,b a t u
303,948-ake,303,Bantik,"bnq",water,948,122,ake,17,a k e
304,1474-tasiʔ,304,Bantik,"bnq",sea,1474,124,tasiʔ,1,t a s i ʔ
305,1274-asiŋ,305,Bantik,"bnq",salt,1274,125,asiŋ,3,a s i ŋ
306,420-kakayuaŋ,306,Bantik,"bnq",woods/forest,420,127,kakayuaŋ,2,k a k a y u a ŋ
307,1732-laŋiʔ,307,Bantik,"bnq",sky,1732,128,laŋiʔ,1,l a ŋ i ʔ
308,1313-bulaŋ,308,Bantik,"bnq",moon,1313,129,bulaŋ,1,b u l a ŋ
309,1291-líkuduʔ,309,Bantik,"bnq",back,1291,13,líkuduʔ,1,l í k u d u ʔ
310,1489-binaba,310,Bantik,"bnq",cloud,1489,131,binaba,31,b i n a b a
311,658-tahiti,311,Bantik,"bnq",rain,658,133,tahiti,14,t a h i t i
312,1150-dulúʔ,312,Bantik,"bnq",thunder,1150,134,dulúʔ,35,d u l ú ʔ
313,1654-kilaʔ,313,Bantik,"bnq",lightning,1654,135,kilaʔ,1,k i l a ʔ
314,1287-d|al|indíŋ,314,Bantik,"bnq",cold,1287,139,d|al|indíŋ,1,d| a l| i n d í ŋ
315,1251-tiaŋ,315,Bantik,"bnq",belly,1251,14,tiaŋ,1,t i a ŋ
316,1398-mada,316,Bantik,"bnq",dry,1398,140,mada,1,m a d a
317,1210-baháʔ,317,Bantik,"bnq",heavy,1210,142,baháʔ,1,b a h á ʔ
318,221-putuŋ,318,Bantik,"bnq",fire,221,143,putuŋ,13,p u t u ŋ
319,2102-tutuŋ,319,Bantik,"bnq",to burn,2102,144,tutuŋ,1,t u t u ŋ
320,778-tipu,320,Bantik,"bnq",smoke,778,145,tipu,24,t i p u
321,163-ituŋ,321,Bantik,"bnq",black,163,147,ituŋ,1,i t u ŋ
322,1335-bida,322,Bantik,"bnq",white,1335,148,bida,40,b i d a
323,1394-duhi,323,Bantik,"bnq",bone,1394,15,duhi,2,d u h i
