ID,Cognateset_ID,Language_ID,ISO639P3code,Gloss,Concepticon_ID,Parameter_ID,Form,Class,Segments,Comment
21,sharp-sharp:C,CZECH,ces,"sharp",1396,sharp,ˈɔstriː,sharp:C,ˈɔ s t r iː,
22,sharp-sharp:C,SORBIAN_UPPER,hsb,"sharp",1396,sharp,ˈwʊtʀɘ̟,sharp:C,ˈw ʊ t ʀ ɘ̟,
23,sharp-sharp:C,SORBIAN_LOWER,dsb,"sharp",1396,sharp,ˈwɘ̟tʂɘ̟,sharp:C,ˈw ɘ̟ t ʂ ɘ̟,
24,sharp-sharp:C,SLOVENIAN,slv,"sharp",1396,sharp,ˈǒːstər,sharp:C,ˈǒː s t ə r,
25,sharp-sharp:H,OLD_NORSE,non,"sharp",1396,sharp,ɣvasː,sharp:H,ɣ v a sː,
26,sharp-sharp:K,OLD_NORSE,non,"sharp",1396,sharp,bitr,sharp:K,b i t r,
27,sharp-sharp:B,OLD_NORSE,non,"sharp",1396,sharp,skarpr,sharp:B,s k a r p r,
28,sharp-sharp:H,ICELANDIC,isl,"sharp",1396,sharp,xʷasː,sharp:H,xʷ a sː,
29,sharp-sharp:B,ICELANDIC,isl,"sharp",1396,sharp,ˈskar̥pʰʏr,sharp:B,ˈs k a r̥ pʰ ʏ r,
30,sharp-sharp:K,ICELANDIC,isl,"sharp",1396,sharp,ˈb̥eiʰtːʏr,sharp:K,ˈb̥ e iʰ tː ʏ r,
31,sharp-sharp:K,FAROESE,fao,"sharp",1396,sharp,ˈb̥iːtʰʊɹ,sharp:K,ˈb̥ iː tʰ ʊ ɹ,
32,sharp-sharp:B,FAROESE,fao,"sharp",1396,sharp,ˈskaɹpʰʊɹ,sharp:B,ˈs k a ɹ pʰ ʊ ɹ,
33,sharp-sharp:H,FAROESE,fao,"sharp",1396,sharp,ˈkʰvasːʊɹ,sharp:H,ˈkʰ v a sː ʊ ɹ,
34,sharp-sharp:H,NORWEGIAN_RIKSMAL,nor,"sharp",1396,sharp,ʋasː,sharp:H,ʋ a sː,
35,sharp-sharp:B,NORWEGIAN_RIKSMAL,nor,"sharp",1396,sharp,skaɾp,sharp:B,s k a ɾ p,
36,sharp-sharp:H,STAVANGERSK,,"sharp",1396,sharp,ˈkʋasːə,sharp:H,ˈk ʋ a sː ə,
37,sharp-sharp:B,STAVANGERSK,,"sharp",1396,sharp,ˈskaʁpə,sharp:B,ˈs k a ʁ p ə,
38,sharp-sharp:H,OLD_SWEDISH,,"sharp",1396,sharp,ˈhvasː,sharp:H,ˈh v a sː,
39,sharp-sharp:K,OLD_SWEDISH,,"sharp",1396,sharp,ˈbiːter,sharp:K,ˈb iː t e r,
40,sharp-sharp:B,OLD_SWEDISH,,"sharp",1396,sharp,ˈskarper,sharp:B,ˈs k a r p e r,
41,sharp-sharp:H,SWEDISH,swe,"sharp",1396,sharp,vasː,sharp:H,v a sː,
42,sharp-sharp:B,SWEDISH,swe,"sharp",1396,sharp,skarp,sharp:B,s k a r p,
43,sharp-sharp:H,ELFDALIAN,qov,"sharp",1396,sharp,wɑsː,sharp:H,w ɑ sː,
44,sharp-sharp:B,DANISH,dan,"sharp",1396,sharp,sg̥ʰɑ:b̥,sharp:B,s g̥ʰ ɑ: b̥,
45,sharp-sharp:B,DANISH_FJOLDE,,"sharp",1396,sharp,ˈsxɑɹəb,sharp:B,ˈs x ɑ ɹ ə b,
46,sharp-sharp:B,GUTNISH_LAU,,"sharp",1396,sharp,ˈskarpar,sharp:B,ˈs k a r p a r,
47,sharp-sharp:H,GUTNISH_LAU,,"sharp",1396,sharp,ˈvasːar,sharp:H,ˈv a sː a r,
48,sharp-sharp:B,ENGLISH,eng,"sharp",1396,sharp,ʃɑ:p,sharp:B,ʃ ɑ: p,
49,sharp-sharp:B,FRISIAN,frs,"sharp",1396,sharp,skɛrp,sharp:B,s k ɛ r p,
50,sharp-sharp:B,DUTCH,nld,"sharp",1396,sharp,sχɛrp,sharp:B,s χ ɛ r p,
51,sharp-sharp:B,GERMAN,deu,"sharp",1396,sharp,ʃarf,sharp:B,ʃ a r f,
52,sharp-sharp:C,LATIN,lat,"sharp",1396,sharp,ˈaːker,sharp:C,ˈaː k e r,
53,sharp-sharp:C,LATIN,lat,"sharp",1396,sharp,aˈkuːtus,sharp:C,a ˈk uː t u s,
54,sharp-sharp:C,PORTUGUESE,por,"sharp",1396,sharp,ɐfiˈadu,sharp:C,ɐ f i ˈa d u,
55,sharp-sharp:C,PORTUGUESE,por,"sharp",1396,sharp,ɐɡuˈsadu,sharp:C,ɐ ɡ u ˈs a d u,
56,sharp-sharp:C,SPANISH,spa,"sharp",1396,sharp,afilaðo,sharp:C,a f i l a ð o,
57,sharp-sharp:C,SPANISH,spa,"sharp",1396,sharp,aɣuðo,sharp:C,a ɣ u ð o,
58,sharp-sharp:I,FRENCH,fra,"sharp",1396,sharp,tʀɑ̃ʃɑ̃,sharp:I,t ʀ ɑ̃ ʃ ɑ̃,
59,sharp-sharp:G,ITALIAN,ita,"sharp",1396,sharp,taʎʎɛnte,sharp:G,t a ʎʎ ɛ n t e,
60,sharp-sharp:L,OLD_IRISH,sga,"sharp",1396,sharp,gʹe:r,sharp:L,gʹ e: r,
61,sharp-sharp:O,OLD_IRISH,sga,"sharp",1396,sharp,ɸaiβər,sharp:O,ɸ a i β ə r,
62,sharp-sharp:F,MIDDLE_CORNISH,cor,"sharp",1396,sharp,lɪm:,sharp:F,l ɪ m:,
63,sharp-sharp:F,MIDDLE_BRETON,,"sharp",1396,sharp,ˈlemː,sharp:F,ˈl e mː,
64,sharp-sharp:L,IRISH,gle,"sharp",1396,sharp,ɟeːɾˠ,sharp:L,ɟ eː ɾˠ,
65,come-come:G,ANCIENT_GREEK,grc,"come",1446,come,érkʰomai̯,come:G,é r kʰ o m a i̯,
66,come-come:G,GREEK,ell,"come",1446,come,ˈe̞rxo̞ˌme̞,come:G,ˈe̞ r x o̞ ˌm e̞,
67,come-come:D,CLASSICAL_ARMENIAN,xcl,"come",1446,come,ɡɑ-m,come:D,ɡ ɑ m,
68,come-come:D,ARMENIAN_EASTERN,hye,"come",1446,come,gɑl,come:D,g ɑ l,
69,come-come:P,OSSETIC,oss,"come",1446,come,tsæwɨn,come:P,t s æ w ɨ n,
70,come-come:K,OSSETIC_IRON,oss,"come",1446,come,ɐrbasɐw-,come:K,ɐ r b a s ɐ w,
71,come-come:K,OSSETIC_DIGOR,oss,"come",1446,come,ɐrbacɐw-,come:K,ɐ r b a c ɐ w,
72,come-come:N,ORIYA,ori,"come",1446,come,as-,come:N,a s,
73,come-come:H,BIHARI,mai,"come",1446,come,aeəb,come:H,a e ə b,
74,come-come:H,MAGAHI,mag,"come",1446,come,ɑnɑ,come:H,ɑ n ɑ,
75,come-come:H,URDU,urd,"come",1446,come,ʔɑnə,come:H,ʔ ɑ n ə,
76,come-come:S,MARATHI,mar,"come",1446,come,jeɳe,come:S,j e ɳ e,
77,come-come:F,OLD_CHURCH_SLAVONIC,chu,"come",1446,come,priti,come:F,p r i t i,
78,come-come:W,OLD_CHURCH_SLAVONIC,chu,"come",1446,come,prixɔditi,come:W,p r i x ɔ d i t i,
79,come-come:U,OLD_CHURCH_SLAVONIC,chu,"come",1446,come,ɡrɛ̃sti,come:U,ɡ r ɛ̃ s t i,
80,come-come:V,SERBO-CROATIAN,srp,"come",1446,come,ˈdɔ̌laziti,come:V,ˈd ɔ̌ l a z i t i,
81,come-come:F,SERBO-CROATIAN,srp,"come",1446,come,ˈdɔ̂ːtɕi,come:F,ˈd ɔ̂ː t ɕ i,
82,come-come:F,BULGARIAN,bul,"come",1446,come,ˈdɔjdə,come:F,ˈd ɔ j d ə,
83,come-come:F,MACEDONIAN,mkd,"come",1446,come,ˈdojdɛ,come:F,ˈd o j d ɛ,
84,come-come:W,MACEDONIAN,mkd,"come",1446,come,ˈdo.aɟa,come:W,ˈd o a ɟ a,
85,come-come:W,RUSSIAN,rus,"come",1446,come,prʲixɔdʲitʲ,come:W,p rʲ i x ɔ dʲ i tʲ,
86,come-come:F,RUSSIAN,rus,"come",1446,come,pɾʲijˈtʲi,come:F,p ɾʲ i j ˈtʲ i,
87,come-come:W,POLISH,pol,"come",1446,come,pʂɘ̟ˈxɔdʑitɕ,come:W,p ʂ ɘ̟ ˈx ɔ d ʑ i t ɕ,
88,come-come:F,POLISH,pol,"come",1446,come,pʂɘ̟jɕtɕ,come:F,p ʂ ɘ̟ j ɕ t ɕ,
89,come-come:W,BELARUSIAN,bel,"come",1446,come,prɨˈxɔdzʲitsʲ,come:W,p r ɨ ˈx ɔ d zʲ i t sʲ,
90,come-come:F,BELARUSIAN,bel,"come",1446,come,prɨjsˈtsʲi,come:F,p r ɨ j s ˈt sʲ i,
91,come-come:W,UKRAINIAN,ukr,"come",1446,come,prɪˈxodɪtɪ,come:W,p r ɪ ˈx o d ɪ t ɪ,
92,come-come:F,UKRAINIAN,ukr,"come",1446,come,prɪjˈtɪ,come:F,p r ɪ j ˈt ɪ,
93,come-come:F,SLOVAK,slk,"come",1446,come,priːsc,come:F,p r iː s c,
94,come-come:W,SLOVAK,slk,"come",1446,come,ˈprixaːdzac,come:W,ˈp r i x aː d z a c,
95,come-come:F,CZECH,ces,"come",1446,come,ˈpr̝̊ɪjiːt,come:F,ˈp r̝̊ ɪ j iː t,
96,come-come:W,SORBIAN_UPPER,hsb,"come",1446,come,ˈpʃikʰadʒɛtʃ,come:W,ˈp ʃ i kʰ a d ʒ ɛ t ʃ,
97,come-come:F,SORBIAN_UPPER,hsb,"come",1446,come,pʃintʃ,come:F,p ʃ i n t ʃ,
98,come-come:F,SORBIAN_LOWER,dsb,"come",1446,come,pɕiɕ,come:F,p ɕ i ɕ,
99,come-come:W,SORBIAN_LOWER,dsb,"come",1446,come,ˈpɕixadaɕ,come:W,ˈp ɕ i x a d a ɕ,
100,come-come:W,SLOVENIAN,slv,"come",1446,come,priˈxâːjati,come:W,p r i ˈx âː j a t i,
101,come-come:F,SLOVENIAN,slv,"come",1446,come,ˈprǐːti,come:F,ˈp r ǐː t i,
102,come-come:B,OLD_NORSE,non,"come",1446,come,ˈkoma,come:B,ˈk o m a,
103,come-come:B,ICELANDIC,isl,"come",1446,come,ˈkʰɔːma,come:B,ˈkʰ ɔː m a,
104,come-come:B,FAROESE,fao,"come",1446,come,ˈkʰoːma,come:B,ˈkʰ oː m a,
105,come-come:B,NORWEGIAN_RIKSMAL,nor,"come",1446,come,ˈkɔ̀mːə,come:B,ˈk ɔ̀ mː ə,
106,come-come:B,STAVANGERSK,,"come",1446,come,ˈkɔ̀mːa,come:B,ˈk ɔ̀ mː a,
107,come-come:B,OLD_SWEDISH,,"come",1446,come,ˈkoːma,come:B,ˈk oː m a,
108,come-come:B,SWEDISH,swe,"come",1446,come,ˈkɔ̀mːa,come:B,ˈk ɔ̀ mː a,
109,come-come:B,ELFDALIAN,qov,"come",1446,come,ˈkʉ̀mɔ,come:B,ˈk ʉ̀ m ɔ,
110,come-come:B,DANISH,dan,"come",1446,come,ˈg̥ʰʌmə,come:B,ˈg̥ʰ ʌ m ə,
111,come-come:B,DANISH_FJOLDE,,"come",1446,come,kom,come:B,k o m,
112,come-come:B,GUTNISH_LAU,,"come",1446,come,kumːɛ,come:B,k u mː ɛ,
113,come-come:B,ENGLISH,eng,"come",1446,come,kʌm,come:B,k ʌ m,
114,come-come:B,FRISIAN,frs,"come",1446,come,komə,come:B,k o m ə,
115,come-come:B,DUTCH,nld,"come",1446,come,komən,come:B,k o m ə n,
116,come-come:B,GERMAN,deu,"come",1446,come,kɔmən,come:B,k ɔ m ə n,
117,come-come:B,LATIN,lat,"come",1446,come,weˈniːre,come:B,w e ˈn iː r e,
118,come-come:B,CATALAN,cat,"come",1446,come,bəni,come:B,b ə n i,
119,come-come:B,PORTUGUESE,por,"come",1446,come,viɾ,come:B,v i ɾ,
120,come-come:B,SPANISH,spa,"come",1446,come,beniɾ,come:B,b e n i ɾ,
121,come-come:B,FRENCH,fra,"come",1446,come,vəniʀ,come:B,v ə n i ʀ,
122,come-come:B,ITALIAN,ita,"come",1446,come,venire,come:B,v e n i r e,
123,come-come:I,OLD_IRISH,sga,"come",1446,come,doˈtʹe:dʹ,come:I,d o ˈtʹ e: dʹ,
124,come-come:I,OLD_IRISH,sga,"come",1446,come,doˈikʹ,come:I,d o ˈi kʹ,
125,come-come:E,MIDDLE_CORNISH,cor,"come",1446,come,dɔ:z,come:E,d ɔ: z,
126,come-come:E,MIDDLE_BRETON,,"come",1446,come,ˈdoːnǝt,come:E,ˈd oː n ǝ t,
127,come-come:E,BRETON,bre,"come",1446,come,ˈdɔ̃nt,come:E,ˈd ɔ̃ n t,
128,come-come:I,IRISH,gle,"come",1446,come,t̪ˠaɾˠ,come:I,t̪ˠ a ɾˠ,
129,yellow-yellow:Q,ANCIENT_GREEK,grc,"yellow",1424,yellow,ksantʰós,yellow:Q,k s a n tʰ ó s,
130,yellow-yellow:G,GREEK,ell,"yellow",1424,yellow,ˈcitriˌno̞s,yellow:G,ˈc i t r i ˌn o̞ s,
131,yellow-yellow:O,CLASSICAL_ARMENIAN,xcl,"yellow",1424,yellow,dełin,yellow:O,d e ł i n,
132,yellow-yellow:O,ARMENIAN_EASTERN,hye,"yellow",1424,yellow,dɛˈʁin,yellow:O,d ɛ ˈʁ i n,
133,yellow-yellow:M,OSSETIC,oss,"yellow",1424,yellow,bur,yellow:M,b u r,
134,yellow-yellow:M,OSSETIC_IRON,oss,"yellow",1424,yellow,bur,yellow:M,b u r,
135,yellow-yellow:M,OSSETIC_DIGOR,oss,"yellow",1424,yellow,borɐ,yellow:M,b o r ɐ,
136,yellow-yellow:L,ASSAMESE,asm,"yellow",1424,yellow,hɔlɔdhia,yellow:L,h ɔ l ɔ d h i a,
137,yellow-yellow:L,ORIYA,ori,"yellow",1424,yellow,hɔɭɔdia,yellow:L,h ɔ ɭ ɔ d i a,
138,yellow-yellow:H,BIHARI,mai,"yellow",1424,yellow,piyər,yellow:H,p i y ə r,
139,yellow-yellow:H,MAGAHI,mag,"yellow",1424,yellow,piər,yellow:H,p i ə r,
140,yellow-yellow:H,URDU,urd,"yellow",1424,yellow,pilɑ,yellow:H,p i l ɑ,
141,yellow-yellow:H,MARATHI,mar,"yellow",1424,yellow,piwɭa,yellow:H,p i w ɭ a,
142,yellow-yellow:A,OLD_CHURCH_SLAVONIC,chu,"yellow",1424,yellow,ʒl̩ʲtʊ̆,yellow:A,ʒ l̩ʲ t ʊ̆,
143,yellow-yellow:A,SERBO-CROATIAN,srp,"yellow",1424,yellow,ʒûːt,yellow:A,ʒ ûː t,
144,yellow-yellow:A,BULGARIAN,bul,"yellow",1424,yellow,ʒɤɫt,yellow:A,ʒ ɤ ɫ t,
145,yellow-yellow:A,MACEDONIAN,mkd,"yellow",1424,yellow,ʒolt,yellow:A,ʒ o l t,
146,yellow-yellow:A,RUSSIAN,rus,"yellow",1424,yellow,ʐɔɫtɨj,yellow:A,ʐ ɔ ɫ t ɨ j,
147,yellow-yellow:A,POLISH,pol,"yellow",1424,yellow,ˈʐuwtɘ̟,yellow:A,ˈʐ u w t ɘ̟,
148,yellow-yellow:A,BELARUSIAN,bel,"yellow",1424,yellow,ˈʐɔwtɨ,yellow:A,ˈʐ ɔ w t ɨ,
149,yellow-yellow:A,UKRAINIAN,ukr,"yellow",1424,yellow,ˈʐɔʋtɪj,yellow:A,ˈʐ ɔ ʋ t ɪ j,
150,yellow-yellow:A,SLOVAK,slk,"yellow",1424,yellow,ˈʒl̩tiː,yellow:A,ˈʒ l̩ t iː,
151,yellow-yellow:A,CZECH,ces,"yellow",1424,yellow,ˈʒlutiː,yellow:A,ˈʒ l u t iː,
152,yellow-yellow:A,SORBIAN_UPPER,hsb,"yellow",1424,yellow,ˈʒotɘ̟,yellow:A,ˈʒ o t ɘ̟,
153,yellow-yellow:A,SORBIAN_LOWER,dsb,"yellow",1424,yellow,ˈʐowtɘ̟,yellow:A,ˈʐ o w t ɘ̟,
154,yellow-yellow:R,SLOVENIAN,slv,"yellow",1424,yellow,ruˈmɛn,yellow:R,r u ˈm ɛ n,
155,yellow-yellow:A,OLD_NORSE,non,"yellow",1424,yellow,ɡulr,yellow:A,ɡ u l r,
156,yellow-yellow:A,ICELANDIC,isl,"yellow",1424,yellow,ˈɡ̊ʏːlʏr,yellow:A,ˈɡ̊ ʏː l ʏ r,
157,yellow-yellow:A,FAROESE,fao,"yellow",1424,yellow,ˈɡ̊uːlʊɹ,yellow:A,ˈɡ̊ uː l ʊ ɹ,
158,yellow-yellow:A,NORWEGIAN_RIKSMAL,nor,"yellow",1424,yellow,ɡʉːɽ,yellow:A,ɡ ʉː ɽ,
159,yellow-yellow:A,STAVANGERSK,,"yellow",1424,yellow,ˈɡʉːlə,yellow:A,ˈɡ ʉː l ə,
160,yellow-yellow:A,OLD_SWEDISH,,"yellow",1424,yellow,ɡuːl,yellow:A,ɡ uː l,
161,yellow-yellow:A,SWEDISH,swe,"yellow",1424,yellow,ɡʉːl,yellow:A,ɡ ʉː l,
162,yellow-yellow:A,ELFDALIAN,qov,"yellow",1424,yellow,gʉəl,yellow:A,g ʉ ə l,
163,yellow-yellow:A,DANISH,dan,"yellow",1424,yellow,guˀl,yellow:A,g uˀ l,
164,yellow-yellow:A,DANISH_FJOLDE,,"yellow",1424,yellow,ɡuːl,yellow:A,ɡ uː l,
165,yellow-yellow:A,GUTNISH_LAU,,"yellow",1424,yellow,ˈɡɛular,yellow:A,ˈɡ ɛ u l a r,
166,yellow-yellow:A,ENGLISH,eng,"yellow",1424,yellow,jɛləʊ,yellow:A,j ɛ l ə ʊ,
167,yellow-yellow:A,FRISIAN,frs,"yellow",1424,yellow,ge:l,yellow:A,g e: l,
168,yellow-yellow:A,DUTCH,nld,"yellow",1424,yellow,ɣel,yellow:A,ɣ e l,
169,yellow-yellow:A,GERMAN,deu,"yellow",1424,yellow,gɛlp,yellow:A,g ɛ l p,
170,yellow-yellow:E,CATALAN,cat,"yellow",1424,yellow,gɾɔk,yellow:E,g ɾ ɔ k,
171,yellow-yellow:C,PORTUGUESE,por,"yellow",1424,yellow,ɐmɐˈɾɛlu,yellow:C,ɐ m ɐ ˈɾ ɛ l u,
172,yellow-yellow:C,SPANISH,spa,"yellow",1424,yellow,amaɾiʎo,yellow:C,a m a ɾ i ʎ o,
173,yellow-yellow:F,FRENCH,fra,"yellow",1424,yellow,ʒon,yellow:F,ʒ o n,
174,yellow-yellow:F,ITALIAN,ita,"yellow",1424,yellow,dʒallo,yellow:F,d ʒ a ll o,
175,yellow-yellow:I,OLD_IRISH,sga,"yellow",1424,yellow,budʹe,yellow:I,b u dʹ e,
176,yellow-yellow:D,MIDDLE_CORNISH,cor,"yellow",1424,yellow,mɛlɪn,yellow:D,m ɛ l ɪ n,
177,yellow-yellow:D,MIDDLE_BRETON,,"yellow",1424,yellow,ˈmeːlen,yellow:D,ˈm eː l e n,
178,yellow-yellow:D,BRETON,bre,"yellow",1424,yellow,ˈmeːlǝn,yellow:D,ˈm eː l ǝ n,
179,snow-snow:D,ANCIENT_GREEK,grc,"snow",784,snow,kʰiɔ́ːn,snow:D,kʰ i ɔ́ː n,
180,snow-snow:D,GREEK,ell,"snow",784,snow,ˈço̞ni,snow:D,ˈç o̞ n i,
181,snow-snow:D,CLASSICAL_ARMENIAN,xcl,"snow",784,snow,jiwn,snow:D,j i w n,
182,snow-snow:D,ARMENIAN_EASTERN,hye,"snow",784,snow,ʣɪ̯un,snow:D,ʣ ɪ̯ u n,
183,snow-snow:F,OSSETIC,oss,"snow",784,snow,mit,snow:F,m i t,
184,snow-snow:F,OSSETIC_IRON,oss,"snow",784,snow,mit,snow:F,m i t,
185,snow-snow:F,OSSETIC_DIGOR,oss,"snow",784,snow,met,snow:F,m e t,
186,snow-snow:A,ASSAMESE,asm,"snow",784,snow,bɒrɒph,snow:A,b ɒ r ɒ p h,
187,snow-snow:A,ORIYA,ori,"snow",784,snow,bɔrɔphɔ,snow:A,b ɔ r ɔ p h ɔ,
188,snow-snow:A,BIHARI,mai,"snow",784,snow,bərph_khəsəb,snow:A,b ə r p h _ k h ə s ə b,
189,snow-snow:A,URDU,urd,"snow",784,snow,bəɾf,snow:A,b ə ɾ f,
190,snow-snow:A,MARATHI,mar,"snow",784,snow,bəɾfə,snow:A,b ə ɾ f ə,
191,snow-snow:B,OLD_CHURCH_SLAVONIC,chu,"snow",784,snow,snægʊ̆,snow:B,s n æ g ʊ̆,
192,snow-snow:B,SERBO-CROATIAN,srp,"snow",784,snow,snjɛ̂ːɡ,snow:B,s n j ɛ̂ː ɡ,
193,snow-snow:B,BULGARIAN,bul,"snow",784,snow,snʲaɡ,snow:B,s nʲ a ɡ,
194,snow-snow:B,MACEDONIAN,mkd,"snow",784,snow,sneɡ,snow:B,s n e ɡ,
195,snow-snow:B,RUSSIAN,rus,"snow",784,snow,snʲɛg,snow:B,s nʲ ɛ g,
196,snow-snow:B,POLISH,pol,"snow",784,snow,ɕɲɛɡ,snow:B,ɕ ɲ ɛ ɡ,
197,snow-snow:B,BELARUSIAN,bel,"snow",784,snow,sʲnʲɛɣ,snow:B,sʲ nʲ ɛ ɣ,
198,snow-snow:B,UKRAINIAN,ukr,"snow",784,snow,sniɦ,snow:B,s n i ɦ,
199,snow-snow:B,SLOVAK,slk,"snow",784,snow,sɲɛɦ,snow:B,s ɲ ɛ ɦ,
200,snow-snow:B,CZECH,ces,"snow",784,snow,sɲiːɦ,snow:B,s ɲ iː ɦ,
201,snow-snow:B,SORBIAN_UPPER,hsb,"snow",784,snow,snʲɪ,snow:B,s nʲ ɪ,
202,snow-snow:B,SORBIAN_LOWER,dsb,"snow",784,snow,sɲɪɡ,snow:B,s ɲ ɪ ɡ,
203,snow-snow:B,SLOVENIAN,slv,"snow",784,snow,snêːɡ,snow:B,s n êː ɡ,
204,snow-snow:B,OLD_NORSE,non,"snow",784,snow,snjoːr,snow:B,s n j oː r,
205,snow-snow:B,ICELANDIC,isl,"snow",784,snow,stnjouːr,snow:B,s t n j o uː r,
206,snow-snow:B,FAROESE,fao,"snow",784,snow,ˈsnjɛɡ̊vʊɹ,snow:B,ˈs n j ɛ ɡ̊ v ʊ ɹ,
207,snow-snow:I,FAROESE,fao,"snow",784,snow,ˈkʰɛaːvɪ,snow:I,ˈkʰ ɛ aː v ɪ,
208,snow-snow:B,NORWEGIAN_RIKSMAL,nor,"snow",784,snow,sneː,snow:B,s n eː,
209,snow-snow:B,STAVANGERSK,,"snow",784,snow,snøː,snow:B,s n øː,
210,snow-snow:B,OLD_SWEDISH,,"snow",784,snow,snjoːr,snow:B,s n j oː r,
211,snow-snow:B,SWEDISH,swe,"snow",784,snow,snøː,snow:B,s n øː,
212,snow-snow:B,ELFDALIAN,qov,"snow",784,snow,snɪʉ̃ə̃,snow:B,s n ɪ ʉ̃ ə̃,
213,snow-snow:B,DANISH,dan,"snow",784,snow,sneˀ,snow:B,s n eˀ,
214,snow-snow:B,DANISH_FJOLDE,,"snow",784,snow,snie,snow:B,s n i e,
215,snow-snow:B,GUTNISH_LAU,,"snow",784,snow,snoɪ,snow:B,s n o ɪ,
216,snow-snow:B,ENGLISH,eng,"snow",784,snow,snəʊ,snow:B,s n ə ʊ,
217,snow-snow:B,FRISIAN,frs,"snow",784,snow,sni.ə,snow:B,s n i ə,
218,snow-snow:B,DUTCH,nld,"snow",784,snow,snew,snow:B,s n e w,
219,snow-snow:B,GERMAN,deu,"snow",784,snow,ʃne:,snow:B,ʃ n e:,
220,snow-snow:B,LATIN,lat,"snow",784,snow,niks,snow:B,n i k s,
221,snow-snow:B,CATALAN,cat,"snow",784,snow,new,snow:B,n e w,
222,snow-snow:B,PORTUGUESE,por,"snow",784,snow,ˈnɛvɨ,snow:B,ˈn ɛ v ɨ,
223,snow-snow:B,SPANISH,spa,"snow",784,snow,njeβe,snow:B,n j e β e,
224,snow-snow:B,FRENCH,fra,"snow",784,snow,nɛʒ,snow:B,n ɛ ʒ,
225,snow-snow:B,ITALIAN,ita,"snow",784,snow,neve,snow:B,n e v e,
226,snow-snow:B,OLD_IRISH,sga,"snow",784,snow,sʹnʹexte,snow:B,sʹ nʹ e x t e,
227,snow-snow:E,MIDDLE_CORNISH,cor,"snow",784,snow,ɛrx,snow:E,ɛ r x,
228,snow-snow:B,IRISH,gle,"snow",784,snow,ˈʃnʲãxt̪ˠə,snow:B,ˈʃ nʲ ã x t̪ˠ ə,
229,sing-sing:L,ANCIENT_GREEK,grc,"sing",1261,sing,áːjdɔː,sing:L,áː j d ɔː,
230,sing-sing:H,GREEK,ell,"sing",1261,sing,ˌtraɣuˈðo̞,sing:H,ˌt r a ɣ u ˈð o̞,
231,sing-sing:E,CLASSICAL_ARMENIAN,xcl,"sing",1261,sing,ergem,sing:E,e r g e m,
232,sing-sing:E,ARMENIAN_EASTERN,hye,"sing",1261,sing,jɛɾˈkʰɛl,sing:E,j ɛ ɾ ˈkʰ ɛ l,
