ID,Cognateset_ID,Language_ID,ISO639P3code,English_Gloss,Concepticon_ID,Parameter_ID,Form,Class,Segments,Comment
149,12-52,SOQOTRI_2,sqt,"two",1498,12,tiro,52,t i r o,
150,12-51,SIWA,siz,"two",1498,12,s3n,51,s 3 n,
151,12-51,GHADAMES_2,gha,"two",1498,12,s3n,51,s 3 n,
152,12-51,AHAGGAR,thv,"two",1498,12,3sin,51,3 s i n,
153,12-51,ZENAGA_2,zen,"two",1498,12,Sinan,51,S i n a n,
154,12-51,QABYLE,kab,"two",1498,12,sin,51,s i n,
155,12-54,HAUSA_3,hau,"two",1498,12,biyu,54,b i y u,
156,12-54,BOLEWA,bol,"two",1498,12,bolo,54,b o l o,
157,12-55,BEJA_2,bej,"two",1498,12,malo,55,m a l o,
158,12-56,OROMO,gaz,"two",1498,12,lama,56,l a m a,
159,12-56,DAHALO_2,dal,"two",1498,12,li,56,l i,
160,12-57,KAFFA,kbr,"two",1498,12,guto,57,g u t o,
161,77-82,SYRIAC_2,syc,"stone",857,77,k3p,82,k 3 p,
162,77-83,ARABIC_QURANIC,arb,"stone",857,77,XaZar,83,X a Z a r,
163,77-83,ARABIC_LEBANESE,apc,"stone",857,77,XaZar,83,X a Z a r,
164,77-81,GEEZ,gez,"stone",857,77,3b3n,81,3 b 3 n,
165,77-81,TIGRAI,tir,"stone",857,77,3m3ni,81,3 m 3 n i,
166,77-81,HARARI_2,har,"stone",857,77,un,81,u n,
167,77-84,MEHRI_2,gdq,"stone",857,77,cower,84,c o w e r,
168,77-85,JIBBALI,shv,"stone",857,77,fudun,85,f u d u n,
169,77-81,SOQOTRI_2,sqt,"stone",857,77,oben,81,o b e n,
170,77-87,SIWA,siz,"stone",857,77,txox3t,87,t x o x 3 t,
171,77-88,GHADAMES_2,gha,"stone",857,77,ir3g,88,i r 3 g,
172,77-89,AHAGGAR,thv,"stone",857,77,ablal,89,a b l a l,
173,77-88,ZENAGA_2,zen,"stone",857,77,ti7rg3t,88,t i 7 r g 3 t,
174,77-90,QABYLE,kab,"stone",857,77,adxax,90,a d x a x,
175,77-91,HAUSA_3,hau,"stone",857,77,"duc""e",91,"d u c"" e",
176,77-92,BOLEWA,bol,"stone",857,77,guso,92,g u s o,
177,77-93,OROMO,gaz,"stone",857,77,daga,93,d a g a,
178,77-94,KAFFA,kbr,"stone",857,77,taqo,94,t a q o,
179,28-71,SYRIAC_2,syc,"skin",763,28,meSk,71,m e S k,
180,28-73,ARABIC_QURANIC,arb,"skin",763,28,Zild,73,Z i l d,
181,28-73,ARABIC_LEBANESE,apc,"skin",763,28,Zild,73,Z i l d,
182,28-74,GEEZ,gez,"skin",763,28,maX3s,74,m a X 3 s,
183,28-75,TIGRAI,tir,"skin",763,28,kw~3rbat,75,kw~ 3 r b a t,
184,28-76,AMHARIC_3,amh,"skin",763,28,kod3,76,k o d 3,
185,28-73,MEHRI_2,gdq,"skin",763,28,gEd,73,g E d,
186,28-73,JIBBALI,shv,"skin",763,28,god,73,g o d,
187,28-73,SOQOTRI_2,sqt,"skin",763,28,gad,73,g a d,
188,28-77,SIWA,siz,"skin",763,28,il3m,77,i l 3 m,
189,28-77,GHADAMES_2,gha,"skin",763,28,il3m,77,i l 3 m,
190,28-77,AHAGGAR,thv,"skin",763,28,el3m,77,e l 3 m,
191,28-77,ZENAGA_2,zen,"skin",763,28,3j3m,77,3 j 3 m,
192,28-78,QABYLE,kab,"skin",763,28,agw~lim,78,a gw~ l i m,
193,28-79,HAUSA_3,hau,"skin",763,28,fata,79,f a t a,
194,28-80,BOLEWA,bol,"skin",763,28,iSi,80,i S i,
195,28-81,BEJA_2,bej,"skin",763,28,ada,81,a d a,
196,28-82,OROMO,gaz,"skin",763,28,goga,82,g o g a,
197,28-83,DAHALO_2,dal,"skin",763,28,gino,83,g i n o,
198,28-82,KAFFA,kbr,"skin",763,28,goko,82,g o k o,also: goqo
199,82-92,SYRIAC_2,syc,"fire",221,82,nur,92,n u r,
200,82-92,ARABIC_QURANIC,arb,"fire",221,82,nar,92,n a r,
201,82-92,ARABIC_LEBANESE,apc,"fire",221,82,nar,92,n a r,
202,82-91,GEEZ,gez,"fire",221,82,3sat,91,3 s a t,
203,82-93,TIGRAI,tir,"fire",221,82,Xawi,93,X a w i,
204,82-91,AMHARIC_3,amh,"fire",221,82,3sat,91,3 s a t,
205,82-91,HARARI_2,har,"fire",221,82,isat,91,i s a t,
206,82-94,MEHRI_2,gdq,"fire",221,82,siwot,94,s i w o t,
207,82-94,JIBBALI,shv,"fire",221,82,Sot,94,S o t,
208,82-94,SOQOTRI_2,sqt,"fire",221,82,Siyat,94,S i y a t,
209,82-97,SIWA,siz,"fire",221,82,t3msi,97,t 3 m s i,
210,82-98,GHADAMES_2,gha,"fire",221,82,ufa,98,u f a,
211,82-97,AHAGGAR,thv,"fire",221,82,temse,97,t e m s e,
212,82-99,ZENAGA_2,zen,"fire",221,82,ozun,99,o z u n,
213,82-97,QABYLE,kab,"fire",221,82,tim3s,97,t i m 3 s,
214,82-10,HAUSA_3,hau,"fire",221,82,wuta,10,w u t a,
215,82-91,BOLEWA,bol,"fire",221,82,w3si,91,w 3 s i,
216,82-1,BEJA_2,bej,"fire",221,82,n7a,1,n 7 a,
217,82-2,OROMO,gaz,"fire",221,82,ibida,2,i b i d a,also: abida
218,82-3,DAHALO_2,dal,"fire",221,82,ega,3,e g a,
219,82-4,KAFFA,kbr,"fire",221,82,qaqo,4,q a q o,
220,19-11,SYRIAC_2,syc,"fish",227,19,nun,11,n u n,
221,19-13,ARABIC_QURANIC,arb,"fish",227,19,Xut,13,X u t,
222,19-11,ARABIC_LEBANESE,apc,"fish",227,19,nun,11,n u n,
223,19-14,HARARI_2,har,"fish",227,19,tulEm,14,t u l E m,
224,19-15,MEHRI_2,gdq,"fish",227,19,cayd,15,c a y d,
225,19-15,JIBBALI,shv,"fish",227,19,cod,15,c o d,
226,19-15,SOQOTRI_2,sqt,"fish",227,19,sode,15,s o d e,
227,19-17,GHADAMES_2,gha,"fish",227,19,ulisma,17,u l i s m a,
228,19-17,AHAGGAR,thv,"fish",227,19,asulm3y,17,a s u l m 3 y,
229,19-17,ZENAGA_2,zen,"fish",227,19,sijman,17,s i j m a n,
230,19-17,QABYLE,kab,"fish",227,19,asl3m,17,a s l 3 m,
231,19-18,HAUSA_3,hau,"fish",227,19,kifi,18,k i f i,
232,19-18,BOLEWA,bol,"fish",227,19,kirwo,18,k i r w o,
233,19-19,BEJA_2,bej,"fish",227,19,asa,19,a s a,also: ase
234,19-20,OROMO,gaz,"fish",227,19,qurtumi,20,q u r t u m i,
235,19-21,DAHALO_2,dal,"fish",227,19,mb~alabe,21,mb~ a l a b e,
236,19-19,KAFFA,kbr,"fish",227,19,haso,19,h a s o,
237,21-31,SYRIAC_2,syc,"dog",2009,21,kalb,31,k a l b,
238,21-31,ARABIC_QURANIC,arb,"dog",2009,21,kalb,31,k a l b,
239,21-31,ARABIC_LEBANESE,apc,"dog",2009,21,kal3b,31,k a l 3 b,
240,21-31,GEEZ,gez,"dog",2009,21,kal3b,31,k a l 3 b,
241,21-31,TIGRAI,tir,"dog",2009,21,kalbi,31,k a l b i,
242,21-32,MEHRI_2,gdq,"dog",2009,21,mbayl,32,m b a y l,
243,21-31,JIBBALI,shv,"dog",2009,21,kob,31,k o b,
244,21-35,SIWA,siz,"dog",2009,21,agurz3ni,35,a g u r z 3 n i,
245,21-36,GHADAMES_2,gha,"dog",2009,21,idi,36,i d i,
246,21-36,AHAGGAR,thv,"dog",2009,21,eydi,36,e y d i,
247,21-36,ZENAGA_2,zen,"dog",2009,21,idi,36,i d i,
248,21-36,QABYLE,kab,"dog",2009,21,aydi,36,a y d i,
249,21-37,HAUSA_3,hau,"dog",2009,21,kare,37,k a r e,
250,21-38,BOLEWA,bol,"dog",2009,21,kuti,38,k u t i,
251,21-39,BEJA_2,bej,"dog",2009,21,yas,39,y a s,
252,21-40,OROMO,gaz,"dog",2009,21,sare,40,s a r e,
253,21-41,DAHALO_2,dal,"dog",2009,21,naXete,41,n a X e t e,
254,21-42,KAFFA,kbr,"dog",2009,21,kuna5,42,k u n a 5,
255,22-73,SYRIAC_2,syc,"louse",1392,22,kalm3t,73,k a l m 3 t,
256,22-73,ARABIC_QURANIC,arb,"louse",1392,22,kumal,73,k u m a l,
257,22-73,ARABIC_LEBANESE,apc,"louse",1392,22,amol,73,a m o l,
258,22-73,GEEZ,gez,"louse",1392,22,kw~3mal,73,kw~ 3 m a l,
259,22-73,TIGRAI,tir,"louse",1392,22,kw3mal,73,k w 3 m a l,
260,22-73,AMHARIC_3,amh,"louse",1392,22,k3mal,73,k 3 m a l,
261,22-73,HARARI_2,har,"louse",1392,22,kumay,73,k u m a y,
262,22-72,MEHRI_2,gdq,"louse",1392,22,kenmit,72,k e n m i t,
263,22-72,JIBBALI,shv,"louse",1392,22,sinit,72,s i n i t,
264,22-72,SOQOTRI_2,sqt,"louse",1392,22,konum,72,k o n u m,
265,22-75,SIWA,siz,"louse",1392,22,talS3t,75,t a l S 3 t,
266,22-75,GHADAMES_2,gha,"louse",1392,22,tal3kt,75,t a l 3 k t,
267,22-75,AHAGGAR,thv,"louse",1392,22,tilik,75,t i l i k,
268,22-75,ZENAGA_2,zen,"louse",1392,22,t3l3kt,75,t 3 l 3 k t,
269,22-75,QABYLE,kab,"louse",1392,22,tilkit,75,t i l k i t,
270,22-76,HAUSA_3,hau,"louse",1392,22,kw~arkw~ata,76,kw~ a r kw~ a t a,
271,22-77,BOLEWA,bol,"louse",1392,22,j3Nk3ri,77,j 3 N k 3 r i,
272,22-78,BEJA_2,bej,"louse",1392,22,tat,78,t a t,
273,22-79,OROMO,gaz,"louse",1392,22,injiran,79,i n j i r a n,pl
274,22-78,DAHALO_2,dal,"louse",1392,22,itore,78,i t o r e,
275,22-80,KAFFA,kbr,"louse",1392,22,Cindo,80,C i n d o,
276,23-32,SYRIAC_2,syc,"tree",906,23,ilan,32,i l a n,
277,23-33,ARABIC_QURANIC,arb,"tree",906,23,SaZar,33,S a Z a r,
278,23-33,ARABIC_LEBANESE,apc,"tree",906,23,SaZar,33,S a Z a r,
279,23-31,GEEZ,gez,"tree",906,23,X3d,31,X 3 d,
280,23-34,TIGRAI,tir,"tree",906,23,om,34,o m,
281,23-35,HARARI_2,har,"tree",906,23,lEfu,35,l E f u,
282,23-36,MEHRI_2,gdq,"tree",906,23,h3rmayt,36,h 3 r m a y t,
283,23-36,JIBBALI,shv,"tree",906,23,heyrom,36,h e y r o m,
284,23-36,SOQOTRI_2,sqt,"tree",906,23,Sirohom,36,S i r o h o m,
285,23-39,GHADAMES_2,gha,"tree",906,23,temdikt,39,t e m d i k t,
286,23-40,AHAGGAR,thv,"tree",906,23,aS3k,40,a S 3 k,
287,23-41,ZENAGA_2,zen,"tree",906,23,aSa7r,41,a S a 7 r,
288,23-42,HAUSA_3,hau,"tree",906,23,itaCe,42,i t a C e,
289,23-43,BOLEWA,bol,"tree",906,23,Soiwi,43,S o i w i,
290,23-44,OROMO,gaz,"tree",906,23,muqa,44,m u q a,
291,23-45,DAHALO_2,dal,"tree",906,23,koro,45,k o r o,
292,23-46,KAFFA,kbr,"tree",906,23,mito,46,m i t o,
293,25-93,SYRIAC_2,syc,"leaf",628,25,tX~arp,93,tX~ a r p,
294,25-94,ARABIC_QURANIC,arb,"leaf",628,25,warakat,94,w a r a k a t,
295,25-94,ARABIC_LEBANESE,apc,"leaf",628,25,wara7a,94,w a r a 7 a,
296,25-95,GEEZ,gez,"leaf",628,25,kw~ac3l,95,kw~ a c 3 l,
297,25-95,TIGRAI,tir,"leaf",628,25,qw~asX~li,95,qw~ a sX~ l i,
298,25-95,AMHARIC_3,amh,"leaf",628,25,k3t3l,95,k 3 t 3 l,
299,25-95,HARARI_2,har,"leaf",628,25,kuti,95,k u t i,
300,25-96,MEHRI_2,gdq,"leaf",628,25,cxalfot,96,c x a l f o t,
301,25-96,JIBBALI,shv,"leaf",628,25,cxiZfot,96,c x i Z f o t,
302,25-96,SOQOTRI_2,sqt,"leaf",628,25,saXlifo,96,s a X l i f o,
303,25-98,GHADAMES_2,gha,"leaf",628,25,t3fra,98,t 3 f r a,
304,25-98,AHAGGAR,thv,"leaf",628,25,afraw,98,a f r a w,
305,25-98,QABYLE,kab,"leaf",628,25,if3r,98,i f 3 r,
306,25-99,HAUSA_3,hau,"leaf",628,25,ga5e,99,g a 5 e,
307,25-10,BOLEWA,bol,"leaf",628,25,owu,10,o w u,
308,25-1,BEJA_2,bej,"leaf",628,25,baya,1,b a y a,
309,25-1,OROMO,gaz,"leaf",628,25,bala,1,b a l a,
310,25-2,DAHALO_2,dal,"leaf",628,25,Sabune,2,S a b u n e,
311,25-3,KAFFA,kbr,"leaf",628,25,wamo,3,w a m o,
312,92-32,SYRIAC_2,syc,"night",1233,92,lely,32,l e l y,
313,92-32,ARABIC_QURANIC,arb,"night",1233,92,laylat,32,l a y l a t,
314,92-32,ARABIC_LEBANESE,apc,"night",1233,92,layl,32,l a y l,
315,92-32,GEEZ,gez,"night",1233,92,lelit,32,l e l i t,
316,92-32,TIGRAI,tir,"night",1233,92,layti,32,l a y t i,
317,92-32,AMHARIC_3,amh,"night",1233,92,let,32,l e t,also: lelit
318,92-32,HARARI_2,har,"night",1233,92,lEyli,32,l E y l i,also: leli
319,92-33,MEHRI_2,gdq,"night",1233,92,Xacar,33,X a c a r,
320,92-33,JIBBALI,shv,"night",1233,92,Xac3r,33,X a c 3 r,
321,92-34,SOQOTRI_2,sqt,"night",1233,92,hte,34,h t e,
322,92-37,SIWA,siz,"night",1233,92,it,37,i t,
323,92-37,GHADAMES_2,gha,"night",1233,92,ibed,37,i b e d,
324,92-37,AHAGGAR,thv,"night",1233,92,ehod,37,e h o d,
325,92-37,ZENAGA_2,zen,"night",1233,92,id,37,i d,
326,92-37,QABYLE,kab,"night",1233,92,id,37,i d,
327,92-38,HAUSA_3,hau,"night",1233,92,dare,38,d a r e,
328,92-37,BOLEWA,bol,"night",1233,92,bodi,37,b o d i,
329,92-39,BEJA_2,bej,"night",1233,92,hawad,39,h a w a d,
330,92-40,OROMO,gaz,"night",1233,92,halkan,40,h a l k a n,
331,92-41,DAHALO_2,dal,"night",1233,92,hima,41,h i m a,
332,92-42,KAFFA,kbr,"night",1233,92,tumo,42,t u m o,
333,30-81,SYRIAC_2,syc,"blood",946,30,d3m,81,d 3 m,
334,30-81,ARABIC_QURANIC,arb,"blood",946,30,dam,81,d a m,
335,30-81,ARABIC_LEBANESE,apc,"blood",946,30,dam,81,d a m,
336,30-81,GEEZ,gez,"blood",946,30,dam,81,d a m,
337,30-81,TIGRAI,tir,"blood",946,30,dam,81,d a m,
338,30-81,AMHARIC_3,amh,"blood",946,30,d3m,81,d 3 m,
339,30-81,HARARI_2,har,"blood",946,30,dEm,81,d E m,
340,30-82,MEHRI_2,gdq,"blood",946,30,doreh,82,d o r e h,
341,30-82,JIBBALI,shv,"blood",946,30,dohr,82,d o h r,
342,30-82,SOQOTRI_2,sqt,"blood",946,30,dEr,82,d E r,
343,30-81,SIWA,siz,"blood",946,30,idam3n,81,i d a m 3 n,
344,30-81,GHADAMES_2,gha,"blood",946,30,demen,81,d e m e n,
345,30-83,AHAGGAR,thv,"blood",946,30,ahni,83,a h n i,
346,30-81,ZENAGA_2,zen,"blood",946,30,d3m3nh~,81,d 3 m 3 nh~,
347,30-81,QABYLE,kab,"blood",946,30,idam3n,81,i d a m 3 n,
348,30-83,HAUSA_3,hau,"blood",946,30,jini,83,j i n i,
349,30-81,BOLEWA,bol,"blood",946,30,domi,81,d o m i,
350,30-84,BEJA_2,bej,"blood",946,30,boy,84,b o y,
351,30-85,OROMO,gaz,"blood",946,30,diga,85,d i g a,
352,30-81,KAFFA,kbr,"blood",946,30,damo,81,d a m o,
353,95-61,SYRIAC_2,syc,"full",1429,95,m3le,61,m 3 l e,
354,95-61,ARABIC_QURANIC,arb,"full",1429,95,mal7an,61,m a l 7 a n,
355,95-61,ARABIC_LEBANESE,apc,"full",1429,95,m3lin,61,m 3 l i n,
356,95-61,GEEZ,gez,"full",1429,95,m3lu7,61,m 3 l u 7,
357,95-61,TIGRAI,tir,"full",1429,95,mulu7,61,m u l u 7,
358,95-61,AMHARIC_3,amh,"full",1429,95,m3lu,61,m 3 l u,
359,95-61,HARARI_2,har,"full",1429,95,mulu7,61,m u l u 7,
