ID,Cognateset_ID,Language_ID,ISO639P3code,English_Gloss,Concepticon_ID,Parameter_ID,Form,Class,Segments,Comment
83,6-7,NABAK,naf,"who",1235,6,kureki,7,k u r e k i,
84,6-5,MOMOLILI,mci,"who",1235,6,ala,5,a l a,
85,7-1,KATE,kmg,"what",1236,7,wemo,1,w e m o,
86,7-1,MAPE_2,mlh,"what",1236,7,wamo,1,w a m o,
87,7-2,DEDUA,ded,"what",1236,7,dafi,2,d a f i,
88,7-3,HUBE,kgf,"what",1236,7,nemak,3,n e m a k,
89,7-3,TOBO,tbv,"what",1236,7,nomat,3,n o m a t,
90,7-4,KOSORONG,ksr,"what",1236,7,namuNak,4,n a m u N a k,
91,7-5,MINDIK,bmu,"what",1236,7,nowo,5,n o w o,
92,7-6,BURUM,bmu,"what",1236,7,wania,6,w a n i a,
93,7-7,ONO,ons,"what",1236,7,onoka,7,o n o k a,
94,7-6,KOMBA,kpf,"what",1236,7,wan,6,w a n,
95,7-6,SELEPET,spl,"what",1236,7,wuon,6,w u o n,
96,7-6,TIMBE,tim,"what",1236,7,wan,6,w a n,
97,7-8,NABAK,naf,"what",1236,7,pitne,8,p i t n e,
98,7-6,MOMOLILI,mci,"what",1236,7,wana,6,w a n a,
99,8-1,KATE,kmg,"not",1240,8,mi,1,m i,
100,8-2,MAPE_2,mlh,"not",1240,8,so,2,s o,
101,8-1,DEDUA,ded,"not",1240,8,mi,1,m i,
102,8-3,HUBE,kgf,"not",1240,8,munda,3,m u n d a,
103,8-3,TOBO,tbv,"not",1240,8,mondo,3,m o n d o,
104,8-3,KOSORONG,ksr,"not",1240,8,mende,3,m e n d e,
105,8-4,MINDIK,bmu,"not",1240,8,kp~aho,4,kp~ a h o,
106,8-4,BURUM,bmu,"not",1240,8,kp~ahop,4,kp~ a h o p,
107,8-1,ONO,ons,"not",1240,8,mi,1,m i,
108,8-1,KOMBA,kpf,"not",1240,8,mo,1,m o,
109,8-5,SELEPET,spl,"not",1240,8,ki,5,k i,
110,8-6,TIMBE,tim,"not",1240,8,bo,6,b o,
111,8-5,NABAK,naf,"not",1240,8,ku,5,k u,
112,8-7,MOMOLILI,mci,"not",1240,8,k3m,7,k 3 m,
113,9-1,KATE,kmg,"all",98,9,sasawa,1,s a s a w a,
114,9-1,MAPE_2,mlh,"all",98,9,sosowo,1,s o s o w o,
115,9-1,DEDUA,ded,"all",98,9,sasawa,1,s a s a w a,
116,9-2,HUBE,kgf,"all",98,9,mokcoN,2,m o k c o N,
117,9-3,TOBO,tbv,"all",98,9,eNalek,3,e N a l e k,
118,9-4,KOSORONG,ksr,"all",98,9,kuya,4,k u y a,
119,9-5,MINDIK,bmu,"all",98,9,moketaNi,5,m o k e t a N i,
120,9-6,BURUM,bmu,"all",98,9,kp~akp~ak,6,kp~ a kp~ a k,
121,9-7,ONO,ons,"all",98,9,korop,7,k o r o p,
122,9-8,KOMBA,kpf,"all",98,9,aksik,8,a k s i k,
123,9-9,SELEPET,spl,"all",98,9,kerek,9,k e r e k,
124,9-10,TIMBE,tim,"all",98,9,horowok,10,h o r o w o k,
125,9-11,NABAK,naf,"all",98,9,ilinsakpep,11,i l i n s a k p e p,
126,9-12,MOMOLILI,mci,"all",98,9,p3s3kpep,12,p 3 s 3 k p e p,
127,10-1,KATE,kmg,"many",1198,10,bo7yaha,1,b o 7 y a h a,
128,10-1,MAPE_2,mlh,"many",1198,10,boiaha,1,b o i a h a,
129,10-2,DEDUA,ded,"many",1198,10,homak,2,h o m a k,
130,10-3,HUBE,kgf,"many",1198,10,sasara,3,s a s a r a,
131,10-3,TOBO,tbv,"many",1198,10,sesia,3,s e s i a,
132,10-4,KOSORONG,ksr,"many",1198,10,mamagu,4,m a m a g u,
133,10-3,MINDIK,bmu,"many",1198,10,seseNi,3,s e s e N i,
134,10-5,BURUM,bmu,"many",1198,10,gotpok,5,g o t p o k,
135,10-6,ONO,ons,"many",1198,10,louloutNe,6,l o u l o u t N e,
136,10-7,KOMBA,kpf,"many",1198,10,biwiro,7,b i w i r o,
137,10-7,SELEPET,spl,"many",1198,10,biwiro,7,b i w i r o,
138,10-7,TIMBE,tim,"many",1198,10,biwiro,7,b i w i r o,
139,10-8,NABAK,naf,"many",1198,10,kilisik,8,k i l i s i k,
140,10-8,MOMOLILI,mci,"many",1198,10,kirisi,8,k i r i s i,
141,11-1,KATE,kmg,"one",1493,11,moyaha,1,m o y a h a,
142,11-2,MAPE_2,mlh,"one",1493,11,mokotoN,2,m o k o t o N,
143,11-1,DEDUA,ded,"one",1493,11,mokgu,1,m o k g u,
144,11-1,HUBE,kgf,"one",1493,11,momakgu,1,m o m a k g u,
145,11-3,TOBO,tbv,"one",1493,11,mohok,3,m o h o k,
146,11-4,KOSORONG,ksr,"one",1493,11,motoNgok,4,m o t o N g o k,
147,11-1,MINDIK,bmu,"one",1493,11,mokuN,1,m o k u N,
148,11-3,BURUM,bmu,"one",1493,11,mohot,3,m o h o t,
149,11-5,ONO,ons,"one",1493,11,weku,5,w e k u,
150,11-6,KOMBA,kpf,"one",1493,11,konok,6,k o n o k,
151,11-6,SELEPET,spl,"one",1493,11,konok,6,k o n o k,
152,11-6,TIMBE,tim,"one",1493,11,konok,6,k o n o k,
153,11-7,NABAK,naf,"one",1493,11,kpep,7,k p e p,
154,11-7,MOMOLILI,mci,"one",1493,11,kpeci,7,k p e c i,
155,12-1,KATE,kmg,"two",1498,12,yayahe7,1,y a y a h e 7,
156,12-1,MAPE_2,mlh,"two",1498,12,yoyokak,1,y o y o k a k,
157,12-1,DEDUA,ded,"two",1498,12,yohokaN,1,y o h o k a N,
158,12-2,HUBE,kgf,"two",1498,12,rehek,2,r e h e k,
159,12-2,TOBO,tbv,"two",1498,12,rohot,2,r o h o t,
160,12-3,KOSORONG,ksr,"two",1498,12,woik,3,w o i k,
161,12-3,MINDIK,bmu,"two",1498,12,woit,3,w o i t,
162,12-2,BURUM,bmu,"two",1498,12,yahat,2,y a h a t,
163,12-4,ONO,ons,"two",1498,12,etke,4,e t k e,
164,12-2,KOMBA,kpf,"two",1498,12,zohot,2,z o h o t,
165,12-2,SELEPET,spl,"two",1498,12,yohop,2,y o h o p,
166,12-5,TIMBE,tim,"two",1498,12,louwo,5,l o u w o,
167,12-6,NABAK,naf,"two",1498,12,cut,6,c u t,
168,12-7,MOMOLILI,mci,"two",1498,12,ceba,7,c e b a,
169,13-1,KATE,kmg,"big",1202,13,ko7gbene,1,k o 7 g b e n e,
170,13-2,MAPE_2,mlh,"big",1202,13,yasogo,2,y a s o g o,
171,13-3,DEDUA,ded,"big",1202,13,kuneN,3,k u n e N,
172,13-3,HUBE,kgf,"big",1202,13,kuneN,3,k u n e N,
173,13-4,TOBO,tbv,"big",1202,13,baia,4,b a i a,
174,13-5,KOSORONG,ksr,"big",1202,13,somata,5,s o m a t a,
175,13-6,MINDIK,bmu,"big",1202,13,ketaNi,6,k e t a N i,
176,13-6,BURUM,bmu,"big",1202,13,ketaNi,6,k e t a N i,
177,13-7,ONO,ons,"big",1202,13,suaine,7,s u a i n e,
178,13-8,KOMBA,kpf,"big",1202,13,pato,8,p a t o,
179,13-8,SELEPET,spl,"big",1202,13,pato,8,p a t o,
180,13-9,TIMBE,tim,"big",1202,13,humo,9,h u m o,
181,13-10,NABAK,naf,"big",1202,13,taemba,10,t a e m b a,
182,13-11,MOMOLILI,mci,"big",1202,13,k3itn,11,k 3 i t n,
183,14-1,KATE,kmg,"long",1203,14,cori7ne,1,c o r i 7 n e,
184,14-1,MAPE_2,mlh,"long",1203,14,coraikne,1,c o r a i k n e,
185,14-2,DEDUA,ded,"long",1203,14,herea,2,h e r e a,
186,14-2,HUBE,kgf,"long",1203,14,horua,2,h o r u a,
187,14-2,TOBO,tbv,"long",1203,14,korua,2,k o r u a,
188,14-2,KOSORONG,ksr,"long",1203,14,koriga,2,k o r i g a,
189,14-2,MINDIK,bmu,"long",1203,14,koripNi,2,k o r i p N i,
190,14-2,BURUM,bmu,"long",1203,14,koripNi,2,k o r i p N i,
191,14-2,ONO,ons,"long",1203,14,kiroine,2,k i r o i n e,
192,14-2,KOMBA,kpf,"long",1203,14,korep,2,k o r e p,
193,14-2,SELEPET,spl,"long",1203,14,kolip,2,k o l i p,
194,14-2,TIMBE,tim,"long",1203,14,kolip,2,k o l i p,
195,14-3,NABAK,naf,"long",1203,14,tepm3N,3,t e p m 3 N,
196,14-4,MOMOLILI,mci,"long",1203,14,kepm,4,k e p m,
197,15-1,KATE,kmg,"small",1246,15,piti7ne,1,p i t i 7 n e,
198,15-2,MAPE_2,mlh,"small",1246,15,mendakne,2,m e n d a k n e,
199,15-3,DEDUA,ded,"small",1246,15,kapia,3,k a p i a,
200,15-4,HUBE,kgf,"small",1246,15,komoga,4,k o m o g a,
201,15-4,TOBO,tbv,"small",1246,15,komora,4,k o m o r a,
202,15-5,KOSORONG,ksr,"small",1246,15,merak,5,m e r a k,
203,15-4,MINDIK,bmu,"small",1246,15,komokNi,4,k o m o k N i,
204,15-6,BURUM,bmu,"small",1246,15,moroNi,6,m o r o N i,
205,15-7,ONO,ons,"small",1246,15,nigatne,7,n i g a t n e,
206,15-8,KOMBA,kpf,"small",1246,15,moikto,8,m o i k t o,
207,15-9,SELEPET,spl,"small",1246,15,tipiNe,9,t i p i N e,
208,15-10,TIMBE,tim,"small",1246,15,boleNe,10,b o l e N e,
209,15-11,NABAK,naf,"small",1246,15,isikN3n,11,i s i k N 3 n,
210,15-12,MOMOLILI,mci,"small",1246,15,namzi,12,n a m z i,
211,16-1,KATE,kmg,"woman",962,16,Noka7,1,N o k a 7,
212,16-1,MAPE_2,mlh,"woman",962,16,Nigok,1,N i g o k,
213,16-1,DEDUA,ded,"woman",962,16,Nak,1,N a k,
214,16-2,HUBE,kgf,"woman",962,16,embak,2,e m b a k,
215,16-2,TOBO,tbv,"woman",962,16,embat,2,e m b a t,
216,16-2,KOSORONG,ksr,"woman",962,16,embak,2,e m b a k,
217,16-2,MINDIK,bmu,"woman",962,16,ambi,2,a m b i,
218,16-2,BURUM,bmu,"woman",962,16,ambi,2,a m b i,
219,16-3,ONO,ons,"woman",962,16,Nerep,3,N e r e p,
220,16-2,KOMBA,kpf,"woman",962,16,abon,2,a b o n,
221,16-2,SELEPET,spl,"woman",962,16,ibi,2,i b i,
222,16-2,TIMBE,tim,"woman",962,16,oboi,2,o b o i,
223,16-2,NABAK,naf,"woman",962,16,imbi,2,i m b i,
224,16-2,MOMOLILI,mci,"woman",962,16,imbi,2,i m b i,
225,17-1,KATE,kmg,"man",1554,17,Ni7,1,N i 7,
226,17-1,MAPE_2,mlh,"man",1554,17,Nik,1,N i k,
227,17-1,DEDUA,ded,"man",1554,17,Nik,1,N i k,
228,17-1,HUBE,kgf,"man",1554,17,ik,1,i k,
229,17-1,TOBO,tbv,"man",1554,17,ip,1,i p,
230,17-2,KOSORONG,ksr,"man",1554,17,ecak,2,e c a k,
231,17-3,MINDIK,bmu,"man",1554,17,aiwi,3,a i w i,
232,17-4,BURUM,bmu,"man",1554,17,aci,4,a c i,
233,17-1,ONO,ons,"man",1554,17,Nei,1,N e i,
234,17-5,KOMBA,kpf,"man",1554,17,a,5,a,
235,17-6,SELEPET,spl,"man",1554,17,lok,6,l o k,
236,17-6,TIMBE,tim,"man",1554,17,luok,6,l u o k,
237,17-5,NABAK,naf,"man",1554,17,an,5,a n,
238,17-5,MOMOLILI,mci,"man",1554,17,a*,5,a*,
239,20-1,KATE,kmg,"bird",937,20,wipe,1,w i p e,
240,20-2,MAPE_2,mlh,"bird",937,20,woro,2,w o r o,
241,20-3,DEDUA,ded,"bird",937,20,neN,3,n e N,
242,20-3,HUBE,kgf,"bird",937,20,nei,3,n e i,
243,20-3,TOBO,tbv,"bird",937,20,ni,3,n i,
244,20-4,KOSORONG,ksr,"bird",937,20,koN,4,k o N,
245,20-3,MINDIK,bmu,"bird",937,20,nei,3,n e i,
246,20-3,BURUM,bmu,"bird",937,20,nei,3,n e i,
247,20-3,ONO,ons,"bird",937,20,naNi,3,n a N i,
248,20-3,KOMBA,kpf,"bird",937,20,ni,3,n i,
249,20-3,SELEPET,spl,"bird",937,20,noi,3,n o i,
250,20-5,TIMBE,tim,"bird",937,20,laut,5,l a u t,
251,20-6,NABAK,naf,"bird",937,20,aga,6,a g a,
252,20-5,MOMOLILI,mci,"bird",937,20,lau,5,l a u,
253,21-1,KATE,kmg,"dog",2009,21,kp~oto,1,kp~ o t o,
254,21-1,MAPE_2,mlh,"dog",2009,21,kp~oro,1,kp~ o r o,
255,21-2,DEDUA,ded,"dog",2009,21,kasi,2,k a s i,
256,21-2,HUBE,kgf,"dog",2009,21,kacu,2,k a c u,
257,21-3,TOBO,tbv,"dog",2009,21,kiam,3,k i a m,
258,21-2,KOSORONG,ksr,"dog",2009,21,kasuk,2,k a s u k,
259,21-3,MINDIK,bmu,"dog",2009,21,kiam,3,k i a m,
260,21-3,BURUM,bmu,"dog",2009,21,kiam,3,k i a m,
261,21-2,ONO,ons,"dog",2009,21,kasi,2,k a s i,
262,21-4,KOMBA,kpf,"dog",2009,21,wau,4,w a u,
263,21-5,SELEPET,spl,"dog",2009,21,soso,5,s o s o,
264,21-6,TIMBE,tim,"dog",2009,21,dua,6,d u a,
265,21-7,NABAK,naf,"dog",2009,21,tam,7,t a m,
266,21-7,MOMOLILI,mci,"dog",2009,21,ta,7,t a,
267,22-1,KATE,kmg,"louse",1392,22,imeN,1,i m e N,
268,22-1,MAPE_2,mlh,"louse",1392,22,imeN,1,i m e N,
269,22-1,DEDUA,ded,"louse",1392,22,yomiN,1,y o m i N,
270,22-1,HUBE,kgf,"louse",1392,22,imin,1,i m i n,
271,22-1,TOBO,tbv,"louse",1392,22,imin,1,i m i n,
272,22-1,KOSORONG,ksr,"louse",1392,22,imoN,1,i m o N,
273,22-1,MINDIK,bmu,"louse",1392,22,imin,1,i m i n,
274,22-1,BURUM,bmu,"louse",1392,22,imin,1,i m i n,
275,22-1,ONO,ons,"louse",1392,22,emen,1,e m e n,
276,22-1,KOMBA,kpf,"louse",1392,22,imen,1,i m e n,
277,22-1,SELEPET,spl,"louse",1392,22,imen,1,i m e n,
278,22-1,TIMBE,tim,"louse",1392,22,imen,1,i m e n,
279,22-1,NABAK,naf,"louse",1392,22,emin,1,e m i n,
280,22-2,MOMOLILI,mci,"louse",1392,22,l3m,2,l 3 m,
281,23-1,KATE,kmg,"tree",906,23,yo7,1,y o 7,
282,23-1,MAPE_2,mlh,"tree",906,23,yok,1,y o k,
283,23-2,DEDUA,ded,"tree",906,23,ik,2,i k,
284,23-2,HUBE,kgf,"tree",906,23,ik,2,i k,
285,23-2,TOBO,tbv,"tree",906,23,ip,2,i p,
286,23-2,KOSORONG,ksr,"tree",906,23,ik,2,i k,
287,23-2,MINDIK,bmu,"tree",906,23,ip,2,i p,
288,23-2,BURUM,bmu,"tree",906,23,ip,2,i p,
289,23-3,ONO,ons,"tree",906,23,eki,3,e k i,
290,23-4,KOMBA,kpf,"tree",906,23,nak,4,n a k,
291,23-4,SELEPET,spl,"tree",906,23,nak,4,n a k,
292,23-5,TIMBE,tim,"tree",906,23,lowin,5,l o w i n,
293,23-6,NABAK,naf,"tree",906,23,t3p,6,t 3 p,
294,23-6,MOMOLILI,mci,"tree",906,23,t3,6,t 3,
295,24-1,KATE,kmg,"seed",714,24,hondoN,1,h o n d o N,
296,24-2,MAPE_2,mlh,"seed",714,24,fonoN,2,f o n o N,
297,24-1,DEDUA,ded,"seed",714,24,honduN,1,h o n d u N,
298,24-3,HUBE,kgf,"seed",714,24,gokme,3,g o k m e,
299,24-4,TOBO,tbv,"seed",714,24,gopi,4,g o p i,
300,24-5,KOSORONG,ksr,"seed",714,24,kota,5,k o t a,
301,24-5,MINDIK,bmu,"seed",714,24,kot,5,k o t,
302,24-5,BURUM,bmu,"seed",714,24,kot,5,k o t,
303,24-6,ONO,ons,"seed",714,24,wau,6,w a u,
304,24-7,KOMBA,kpf,"seed",714,24,ket,7,k e t,
305,24-7,SELEPET,spl,"seed",714,24,kehet,7,k e h e t,
306,24-8,TIMBE,tim,"seed",714,24,kodet,8,k o d e t,
307,24-5,NABAK,naf,"seed",714,24,k3t,5,k 3 t,
308,24-5,MOMOLILI,mci,"seed",714,24,k3t,5,k 3 t,
309,25-1,KATE,kmg,"leaf",628,25,reha7,1,r e h a 7,"stem, ""its leaf"""
310,25-1,MAPE_2,mlh,"leaf",628,25,rekak,1,r e k a k,
311,25-2,DEDUA,ded,"leaf",628,25,mari,2,m a r i,"stem, ""its leaf"""
312,25-3,HUBE,kgf,"leaf",628,25,hareN,3,h a r e N,"stem, ""its leaf"""
313,25-3,TOBO,tbv,"leaf",628,25,karem,3,k a r e m,"stem, ""its leaf"""
314,25-4,KOSORONG,ksr,"leaf",628,25,seN,4,s e N,
315,25-4,MINDIK,bmu,"leaf",628,25,sin,4,s i n,
316,25-4,BURUM,bmu,"leaf",628,25,sin,4,s i n,
317,25-5,ONO,ons,"leaf",628,25,meti,5,m e t i,"stem, ""its leaf"""
318,25-4,KOMBA,kpf,"leaf",628,25,in,4,i n,"stem, ""its leaf"""
319,25-4,SELEPET,spl,"leaf",628,25,esen,4,e s e n,"stem, ""its leaf"""
320,25-4,TIMBE,tim,"leaf",628,25,esen,4,e s e n,"stem, ""its leaf"""
321,25-4,NABAK,naf,"leaf",628,25,sin,4,s i n,"stem, ""its leaf"""
322,25-4,MOMOLILI,mci,"leaf",628,25,sin,4,s i n,"stem, ""its leaf"""
323,26-1,KATE,kmg,"root",670,26,goto,1,g o t o,
324,26-1,MAPE_2,mlh,"root",670,26,goru,1,g o r u,
325,26-1,DEDUA,ded,"root",670,26,gode,1,g o d e,
326,26-1,HUBE,kgf,"root",670,26,gete,1,g e t e,
327,26-2,TOBO,tbv,"root",670,26,onde,2,o n d e,
328,26-3,KOSORONG,ksr,"root",670,26,tita,3,t i t a,
329,26-4,MINDIK,bmu,"root",670,26,calo,4,c a l o,
330,26-4,BURUM,bmu,"root",670,26,calo,4,c a l o,
331,26-5,ONO,ons,"root",670,26,Nodi,5,N o d i,
332,26-2,KOMBA,kpf,"root",670,26,odoN,2,o d o N,
333,26-6,SELEPET,spl,"root",670,26,gihit,6,g i h i t,
334,26-7,TIMBE,tim,"root",670,26,kodoro,7,k o d o r o,
335,26-7,NABAK,naf,"root",670,26,kindi,7,k i n d i,
336,26-7,MOMOLILI,mci,"root",670,26,kindiri,7,k i n d i r i,
337,28-1,KATE,kmg,"skin",763,28,saha7,1,s a h a 7,"stem, ""its skin"""
338,28-2,MAPE_2,mlh,"skin",763,28,mocu,2,m o c u,
339,28-3,DEDUA,ded,"skin",763,28,sebi,3,s e b i,"stem, ""its skin"""
340,28-3,HUBE,kgf,"skin",763,28,sewira,3,s e w i r a,"stem, ""its skin"""
341,28-3,TOBO,tbv,"skin",763,28,sowol,3,s o w o l,"stem, ""its skin"""
342,28-4,KOSORONG,ksr,"skin",763,28,sele,4,s e l e,
343,28-4,MINDIK,bmu,"skin",763,28,sele,4,s e l e,
344,28-4,BURUM,bmu,"skin",763,28,sile,4,s i l e,
345,28-4,ONO,ons,"skin",763,28,solai,4,s o l a i,"stem, ""its skin"""
346,28-5,KOMBA,kpf,"skin",763,28,sok,5,s o k,"stem, ""its skin"""
347,28-5,SELEPET,spl,"skin",763,28,hok,5,h o k,"stem, ""its skin"""
348,28-5,TIMBE,tim,"skin",763,28,hok,5,h o k,"stem, ""its skin"""
349,28-5,NABAK,naf,"skin",763,28,s3k,5,s 3 k,"stem, ""its skin"""
350,28-5,MOMOLILI,mci,"skin",763,28,s3k,5,s 3 k,"stem, ""its skin"""
351,29-1,KATE,kmg,"meat",634,29,bihu7,1,b i h u 7,
352,29-1,MAPE_2,mlh,"meat",634,29,biu,1,b i u,
353,29-2,DEDUA,ded,"meat",634,29,fusi,2,f u s i,
354,29-2,HUBE,kgf,"meat",634,29,busi,2,b u s i,
355,29-2,TOBO,tbv,"meat",634,29,busi,2,b u s i,
356,29-2,KOSORONG,ksr,"meat",634,29,busi,2,b u s i,
357,29-2,MINDIK,bmu,"meat",634,29,busu,2,b u s u,
358,29-2,BURUM,bmu,"meat",634,29,busu,2,b u s u,
359,29-1,ONO,ons,"meat",634,29,biku,1,b i k u,
360,29-3,KOMBA,kpf,"meat",634,29,sunum,3,s u n u m,
361,29-3,SELEPET,spl,"meat",634,29,sunum,3,s u n u m,
362,29-3,TIMBE,tim,"meat",634,29,sunum,3,s u n u m,
363,29-4,NABAK,naf,"meat",634,29,s3sumbaN,4,s 3 s u m b a N,
364,29-5,MOMOLILI,mci,"meat",634,29,mirik,5,m i r i k,
365,30-1,KATE,kmg,"blood",946,30,so7,1,s o 7,"stem, ""its blood"""
366,30-2,MAPE_2,mlh,"blood",946,30,dari,2,d a r i,
367,30-1,DEDUA,ded,"blood",946,30,sawa,1,s a w a,"stem, ""its blood"""
368,30-1,HUBE,kgf,"blood",946,30,sawa,1,s a w a,"stem, ""its blood"""
369,30-1,TOBO,tbv,"blood",946,30,sap,1,s a p,"stem, ""its blood"""
370,30-1,KOSORONG,ksr,"blood",946,30,saya,1,s a y a,
371,30-1,MINDIK,bmu,"blood",946,30,sep,1,s e p,
372,30-1,BURUM,bmu,"blood",946,30,sep,1,s e p,
373,30-3,ONO,ons,"blood",946,30,weNemi,3,w e N e m i,"stem, ""its blood"""
374,30-1,KOMBA,kpf,"blood",946,30,sep,1,s e p,"stem, ""its blood"""
375,30-1,SELEPET,spl,"blood",946,30,hep,1,h e p,"stem, ""its blood"""
376,30-4,TIMBE,tim,"blood",946,30,gilom,4,g i l o m,"stem, ""its blood"""
377,30-1,NABAK,naf,"blood",946,30,sip,1,s i p,"stem, ""its blood"""
378,30-1,MOMOLILI,mci,"blood",946,30,sip,1,s i p,"stem, ""its blood"""
379,31-1,KATE,kmg,"bone",1394,31,sie7,1,s i e 7,"stem, ""its bone"""
380,31-1,MAPE_2,mlh,"bone",1394,31,siak,1,s i a k,
381,31-1,DEDUA,ded,"bone",1394,31,sir,1,s i r,"stem, ""its bone"""
382,31-1,HUBE,kgf,"bone",1394,31,sigl~,1,s i gl~,"stem, ""its bone"""
383,31-1,TOBO,tbv,"bone",1394,31,sihit,1,s i h i t,"stem, ""its bone"""
