ID,Cognateset_ID,Language_ID,ISO639P3code,Gloss,Concepticon_ID,Parameter_ID,Form,Class,Segments,Comment
82,77-1,SIAMESE,tha,"stone",857,77,hin,1,h i n,also: ph~a; 2. 'cliff, rock'
83,77-1,ZHUANG_SOUTHERN,zzj,"stone",857,77,hin,1,h i n,
84,77-1,ZHUANG_NORTHERN,zgn,"stone",857,77,xin,1,x i n,
85,77-1,SAEK,skb,"stone",857,77,ril,1,r i l,
86,77-1,SUI,swi,"stone",857,77,tin,1,t i n,
87,77-2,MULAO,mlm,"stone",857,77,tui,2,t u i,
88,77-1,KAM_ZHANGLU,doc,"stone",857,77,tin,1,t i n,
89,77-2,MAONAN,mmd,"stone",857,77,tui,2,t u i,
90,77-1,ONG_BE,onb,"stone",857,77,din,1,d i n,
91,77-3,LAKKJA,lbc,"stone",857,77,faN,3,f a N,
92,77-1,LI_TONGSHI,lic,"stone",857,77,ch~in,1,ch~ i n,
93,77-1,LI_BAODING,lic,"stone",857,77,ch~in,1,ch~ i n,
94,28-1,SIAMESE,tha,"skin",763,28,naN,1,n a N,
95,28-1,ZHUANG_SOUTHERN,zzj,"skin",763,28,naN,1,n a N,
96,28-1,ZHUANG_NORTHERN,zgn,"skin",763,28,naN,1,n a N,
97,28-2,SAEK,skb,"skin",763,28,th~rap,2,th~ r a p,
98,28-3,MULAO,mlm,"skin",763,28,Nx~a,3,Nx~ a,
99,28-1,ONG_BE,onb,"skin",763,28,naN,1,n a N,
100,28-1,LI_TONGSHI,lic,"skin",763,28,noN,1,n o N,
101,28-1,LI_BAODING,lic,"skin",763,28,noN,1,n o N,
102,82-1,SIAMESE,tha,"fire",221,82,fay,1,f a y,
103,82-1,ZHUANG_SOUTHERN,zzj,"fire",221,82,fai,1,f a i,
104,82-1,ZHUANG_NORTHERN,zgn,"fire",221,82,fei,1,f e i,
105,82-1,SAEK,skb,"fire",221,82,vi,1,v i,
106,82-1,SUI,swi,"fire",221,82,vi,1,v i,
107,82-1,MULAO,mlm,"fire",221,82,fi,1,f i,
108,82-1,KAM_ZHANGLU,doc,"fire",221,82,pui,1,p u i,
109,82-1,MAONAN,mmd,"fire",221,82,vi,1,v i,
110,82-1,ONG_BE,onb,"fire",221,82,v3i,1,v 3 i,
111,82-1,LAKKJA,lbc,"fire",221,82,ph~la,1,ph~ l a,
112,82-1,LI_TONGSHI,lic,"fire",221,82,fei,1,f e i,
113,82-1,LI_BAODING,lic,"fire",221,82,fei,1,f e i,
114,19-1,SIAMESE,tha,"fish",227,19,pla,1,p l a,
115,19-1,ZHUANG_SOUTHERN,zzj,"fish",227,19,py~a,1,py~ a,
116,19-1,ZHUANG_NORTHERN,zgn,"fish",227,19,py~a,1,py~ a,
117,19-1,SAEK,skb,"fish",227,19,pla,1,p l a,
118,19-2,SUI,swi,"fish",227,19,mom,2,m o m,
119,19-2,MULAO,mlm,"fish",227,19,m3m,2,m 3 m,
120,19-1,ONG_BE,onb,"fish",227,19,ba,1,b a,
121,19-1,LAKKJA,lbc,"fish",227,19,mot,1,m o t,
122,19-1,LI_TONGSHI,lic,"fish",227,19,La,1,L a,
123,19-1,LI_BAODING,lic,"fish",227,19,La,1,L a,
124,21-1,SIAMESE,tha,"dog",2009,21,ma,1,m a,
125,21-1,ZHUANG_SOUTHERN,zzj,"dog",2009,21,ma,1,m a,
126,21-1,ZHUANG_NORTHERN,zgn,"dog",2009,21,ma,1,m a,
127,21-1,SAEK,skb,"dog",2009,21,ma,1,m a,
128,21-1,SUI,swi,"dog",2009,21,hma,1,h m a,
129,21-1,MULAO,mlm,"dog",2009,21,hNwa,1,h N w a,
130,21-1,KAM_ZHANGLU,doc,"dog",2009,21,Nw~a,1,Nw~ a,
131,21-1,MAONAN,mmd,"dog",2009,21,ma,1,m a,
132,21-1,ONG_BE,onb,"dog",2009,21,ma,1,m a,
133,21-1,LAKKJA,lbc,"dog",2009,21,khw$o*,1,khw$ o*,
134,21-1,LI_TONGSHI,lic,"dog",2009,21,pa,1,p a,
135,21-1,LI_BAODING,lic,"dog",2009,21,pa,1,p a,
136,22-1,SIAMESE,tha,"louse",1392,22,haw,1,h a w,also: len; 1.'headlouse' 2. body louse
137,22-1,ZHUANG_SOUTHERN,zzj,"louse",1392,22,hau,1,h a u,
138,22-1,ZHUANG_NORTHERN,zgn,"louse",1392,22,xau,1,x a u,
139,22-1,SAEK,skb,"louse",1392,22,raw,1,r a w,
140,22-1,SUI,swi,"louse",1392,22,tu,1,t u,
141,22-1,MULAO,mlm,"louse",1392,22,khx$o,1,khx$ o,
142,22-1,KAM_ZHANGLU,doc,"louse",1392,22,tau,1,t a u,
143,22-1,MAONAN,mmd,"louse",1392,22,tu,1,t u,
144,22-2,ONG_BE,onb,"louse",1392,22,don,2,d o n,
145,22-2,LAKKJA,lbc,"louse",1392,22,Nw~an,2,Nw~ a n,
146,22-1,LI_TONGSHI,lic,"louse",1392,22,fou,1,f o u,
147,22-1,LI_BAODING,lic,"louse",1392,22,fou,1,f o u,
148,23-1,SIAMESE,tha,"tree",906,23,ton,1,t o n,'tree; beginning'
149,23-1,ZHUANG_SOUTHERN,zzj,"tree",906,23,mai,1,m a i,
150,23-1,ZHUANG_NORTHERN,zgn,"tree",906,23,fai,1,f a i,
151,23-1,SAEK,skb,"tree",906,23,may,1,m a y,
152,23-1,SUI,swi,"tree",906,23,mai,1,m a i,
153,23-1,MULAO,mlm,"tree",906,23,mai,1,m a i,
154,23-1,KAM_ZHANGLU,doc,"tree",906,23,m3i,1,m 3 i,
155,23-1,MAONAN,mmd,"tree",906,23,mai,1,m a i,
156,23-2,ONG_BE,onb,"tree",906,23,dun,2,d u n,
157,23-3,LAKKJA,lbc,"tree",906,23,cei,3,c e i,
158,23-3,LI_TONGSHI,lic,"tree",906,23,ch~ai,3,ch~ a i,
159,23-3,LI_BAODING,lic,"tree",906,23,ch~ai,3,ch~ a i,
160,25-1,SIAMESE,tha,"leaf",628,25,bay,1,b a y,
161,25-1,ZHUANG_SOUTHERN,zzj,"leaf",628,25,ba3,1,b a 3,
162,25-1,ZHUANG_NORTHERN,zgn,"leaf",628,25,ba3,1,b a 3,
163,25-1,SAEK,skb,"leaf",628,25,b3,1,b 3,
164,25-2,SUI,swi,"leaf",628,25,va,2,v a,
165,25-2,MULAO,mlm,"leaf",628,25,fa,2,f a,
166,25-2,KAM_ZHANGLU,doc,"leaf",628,25,pa,2,p a,
167,25-2,MAONAN,mmd,"leaf",628,25,va,2,v a,
168,25-1,ONG_BE,onb,"leaf",628,25,bo,1,b o,
169,25-1,LAKKJA,lbc,"leaf",628,25,wa,1,w a,
170,25-1,LI_TONGSHI,lic,"leaf",628,25,be3,1,b e 3,
171,25-1,LI_BAODING,lic,"leaf",628,25,be3,1,b e 3,
172,92-1,SIAMESE,tha,"night",1233,92,kh~am,1,kh~ a m,also: khun
173,92-1,ZHUANG_SOUTHERN,zzj,"night",1233,92,ky~aNk3n,1,ky~ a N k 3 n,
174,92-1,ZHUANG_NORTHERN,zgn,"night",1233,92,ky~aNh3n,1,ky~ a N h 3 n,
175,92-1,SAEK,skb,"night",1233,92,g3n,1,g 3 n,
176,92-1,SUI,swi,"night",1233,92,san,1,s a n,
177,92-2,MULAO,mlm,"night",1233,92,th~3umu,2,th~ 3 u m u,
178,92-1,KAM_ZHANGLU,doc,"night",1233,92,antan,1,a n t a n,also: an5am
179,92-3,MAONAN,mmd,"night",1233,92,5am,3,5 a m,
180,92-1,ONG_BE,onb,"night",1233,92,kx~3n,1,kx~ 3 n,
181,92-5,LAKKJA,lbc,"night",1233,92,bonblau,5,b o n b l a u,
182,92-6,LI_TONGSHI,lic,"night",1233,92,paich~op,6,p a i ch~ o p,
183,92-6,LI_BAODING,lic,"night",1233,92,paich~op,6,p a i ch~ o p,
184,30-1,SIAMESE,tha,"blood",946,30,luat,1,l u a t,
185,30-1,ZHUANG_SOUTHERN,zzj,"blood",946,30,l3t,1,l 3 t,
186,30-1,ZHUANG_NORTHERN,zgn,"blood",946,30,l3t,1,l 3 t,
187,30-1,SAEK,skb,"blood",946,30,luat,1,l u a t,
188,30-1,SUI,swi,"blood",946,30,phy$at,1,phy$ a t,
189,30-1,MULAO,mlm,"blood",946,30,phx$at,1,phx$ a t,
190,30-1,KAM_ZHANGLU,doc,"blood",946,30,ph~at,1,ph~ a t,
191,30-1,MAONAN,mmd,"blood",946,30,phy$at,1,phy$ a t,
192,30-1,ONG_BE,onb,"blood",946,30,ba7,1,b a 7,
193,30-1,LAKKJA,lbc,"blood",946,30,liet,1,l i e t,
194,30-1,LI_TONGSHI,lic,"blood",946,30,Lat,1,L a t,
195,30-1,LI_BAODING,lic,"blood",946,30,Laty~,1,L a ty~,
196,95-1,SIAMESE,tha,"full",1429,95,tem,1,t e m,
197,95-1,ZHUANG_SOUTHERN,zzj,"full",1429,95,tim,1,t i m,
198,95-1,ZHUANG_NORTHERN,zgn,"full",1429,95,xim,1,x i m,
199,95-2,SUI,swi,"full",1429,95,tik,2,t i k,
200,95-2,MULAO,mlm,"full",1429,95,pik,2,p i k,
201,95-2,KAM_ZHANGLU,doc,"full",1429,95,tik,2,t i k,
202,95-2,MAONAN,mmd,"full",1429,95,tik,2,t i k,
203,95-2,ONG_BE,onb,"full",1429,95,dik,2,d i k,
204,95-3,LAKKJA,lbc,"full",1429,95,mot,3,m o t,
205,95-2,LI_TONGSHI,lic,"full",1429,95,th~ia7,2,th~ i a 7,
206,95-2,LI_BAODING,lic,"full",1429,95,th~ik,2,th~ i k,
207,96-1,ONG_BE,onb,"new",1231,96,nau,1,n a u,
208,96-1,LI_TONGSHI,lic,"new",1231,96,no,1,n o,
209,3-1,SIAMESE,tha,"we",1212,3,raw,1,r a w,dual, inclusive
210,3-1,ZHUANG_SOUTHERN,zzj,"we",1212,3,huNlau,1,h u N l a u,
211,3-2,ZHUANG_NORTHERN,zgn,"we",1212,3,tou,2,t o u,
212,3-2,SAEK,skb,"we",1212,3,tu,2,t u,
213,3-1,SUI,swi,"we",1212,3,nd~iu,1,nd~ i u,
214,3-1,MULAO,mlm,"we",1212,3,niu,1,n i u,
215,3-1,KAM_ZHANGLU,doc,"we",1212,3,tiu,1,t i u,
216,3-1,MAONAN,mmd,"we",1212,3,nd~e,1,nd~ e,
217,3-3,ONG_BE,onb,"we",1212,3,hau lo,3,h a u _ l o,
218,3-2,LAKKJA,lbc,"we",1212,3,ta,2,t a,
219,3-4,LI_TONGSHI,lic,"we",1212,3,fau,4,f a u,
220,3-4,LI_BAODING,lic,"we",1212,3,fa,4,f a,
221,34-1,SIAMESE,tha,"horn",1393,34,kh~aw,1,kh~ a w,
222,34-1,ZHUANG_NORTHERN,zgn,"horn",1393,34,kau,1,k a u,
223,34-1,SAEK,skb,"horn",1393,34,gaw,1,g a w,
224,34-1,SUI,swi,"horn",1393,34,pau,1,p a u,
225,34-1,MULAO,mlm,"horn",1393,34,ku,1,k u,
226,34-1,KAM_ZHANGLU,doc,"horn",1393,34,pau,1,p a u,
227,34-1,MAONAN,mmd,"horn",1393,34,5au,1,5 a u,
228,34-1,ONG_BE,onb,"horn",1393,34,vau,1,v a u,
229,34-1,LAKKJA,lbc,"horn",1393,34,kou,1,k o u,
230,34-1,LI_TONGSHI,lic,"horn",1393,34,hau,1,h a u,
231,34-1,LI_BAODING,lic,"horn",1393,34,hau,1,h a u,
232,100-1,SUI,swi,"name",1405,100,dan,1,d a n,
233,100-1,MULAO,mlm,"name",1405,100,xan,1,x a n,
234,100-1,KAM_ZHANGLU,doc,"name",1405,100,kw~an,1,kw~ a n,
235,100-1,MAONAN,mmd,"name",1405,100,dan,1,d a n,
236,100-2,ONG_BE,onb,"name",1405,100,noi,2,n o i,
237,100-1,LAKKJA,lbc,"name",1405,100,yan,1,y a n,
238,100-3,LI_TONGSHI,lic,"name",1405,100,ph~eN,3,ph~ e N,
239,100-3,LI_BAODING,lic,"name",1405,100,ph~eN,3,ph~ e N,
240,39-1,SIAMESE,tha,"ear",1247,39,hu,1,h u,
241,39-1,ZHUANG_SOUTHERN,zzj,"ear",1247,39,pihu,1,p i h u,
242,39-1,ZHUANG_NORTHERN,zgn,"ear",1247,39,x3,1,x 3,
243,39-1,SAEK,skb,"ear",1247,39,gy~a,1,gy~ a,also: rua
244,39-2,SUI,swi,"ear",1247,39,qh~a,2,qh~ a,
245,39-2,MULAO,mlm,"ear",1247,39,khx$a,2,khx$ a,
246,39-2,KAM_ZHANGLU,doc,"ear",1247,39,kh~a,2,kh~ a,
247,39-2,MAONAN,mmd,"ear",1247,39,kh~a,2,kh~ a,
248,39-2,ONG_BE,onb,"ear",1247,39,sa,2,s a,
249,39-2,LAKKJA,lbc,"ear",1247,39,kanya,2,k a n y a,
250,40-1,SIAMESE,tha,"eye",1248,40,ta,1,t a,
251,40-1,ZHUANG_SOUTHERN,zzj,"eye",1248,40,makha,1,m a k h a,
252,40-1,ZHUANG_NORTHERN,zgn,"eye",1248,40,ta,1,t a,
253,40-1,SAEK,skb,"eye",1248,40,pra,1,p r a,
254,40-1,SUI,swi,"eye",1248,40,nd~a,1,nd~ a,
255,40-1,MULAO,mlm,"eye",1248,40,hla,1,h l a,
256,40-1,KAM_ZHANGLU,doc,"eye",1248,40,ta,1,t a,
257,40-1,MAONAN,mmd,"eye",1248,40,nd~a,1,nd~ a,
258,40-1,ONG_BE,onb,"eye",1248,40,da,1,d a,
259,40-1,LAKKJA,lbc,"eye",1248,40,pui,1,p u i,
260,40-1,LI_TONGSHI,lic,"eye",1248,40,ch~uch~a,1,ch~ u ch~ a,
261,40-1,LI_BAODING,lic,"eye",1248,40,ch~a,1,ch~ a,
262,41-1,ZHUANG_SOUTHERN,zzj,"nose",1221,41,makdaN,1,m a k d a N,
263,41-1,ZHUANG_NORTHERN,zgn,"nose",1221,41,daN,1,d a N,
264,41-1,SAEK,skb,"nose",1221,41,daN,1,d a N,
265,41-1,SUI,swi,"nose",1221,41,naN,1,n a N,
266,41-1,MULAO,mlm,"nose",1221,41,k3naN,1,k 3 n a N,
267,41-1,KAM_ZHANGLU,doc,"nose",1221,41,naN,1,n a N,
268,41-1,MAONAN,mmd,"nose",1221,41,naN,1,n a N,
269,41-1,ONG_BE,onb,"nose",1221,41,loN,1,l o N,
270,41-1,LAKKJA,lbc,"nose",1221,41,naN,1,n a N,
271,41-2,LI_TONGSHI,lic,"nose",1221,41,kh~at,2,kh~ a t,
272,41-2,LI_BAODING,lic,"nose",1221,41,kh~at,2,kh~ a t,
273,43-1,SIAMESE,tha,"tooth",1380,43,fan,1,f a n,
274,43-2,ZHUANG_SOUTHERN,zzj,"tooth",1380,43,kh~eu,2,kh~ e u,
275,43-1,ZHUANG_NORTHERN,zgn,"tooth",1380,43,fan,1,f a n,
276,43-1,SUI,swi,"tooth",1380,43,vy~an,1,vy~ a n,
277,43-1,MULAO,mlm,"tooth",1380,43,fan,1,f a n,
278,43-1,KAM_ZHANGLU,doc,"tooth",1380,43,py~an,1,py~ a n,
279,43-2,MAONAN,mmd,"tooth",1380,43,hiu,2,h i u,
280,43-3,ONG_BE,onb,"tooth",1380,43,wan,3,w a n,
281,43-1,LAKKJA,lbc,"tooth",1380,43,wan,1,w a n,
282,43-1,LI_TONGSHI,lic,"tooth",1380,43,fan,1,f a n,
283,43-1,LI_BAODING,lic,"tooth",1380,43,fan,1,f a n,
284,44-1,SIAMESE,tha,"tongue",1205,44,lin,1,l i n,
285,44-1,ZHUANG_SOUTHERN,zzj,"tongue",1205,44,lin,1,l i n,
286,44-1,ZHUANG_NORTHERN,zgn,"tongue",1205,44,lin,1,l i n,
287,44-1,SAEK,skb,"tongue",1205,44,lin,1,l i n,
288,44-2,SUI,swi,"tongue",1205,44,ma,2,m a,
289,44-2,MULAO,mlm,"tongue",1205,44,ma,2,m a,
290,44-2,KAM_ZHANGLU,doc,"tongue",1205,44,ma,2,m a,
291,44-2,MAONAN,mmd,"tongue",1205,44,ma,2,m a,
292,44-1,ONG_BE,onb,"tongue",1205,44,lim,1,l i m,
293,44-2,LAKKJA,lbc,"tongue",1205,44,5w~a,2,5w~ a,
294,44-1,LI_TONGSHI,lic,"tongue",1205,44,Lin,1,L i n,
295,44-1,LI_BAODING,lic,"tongue",1205,44,Lin,1,L i n,
296,18-1,SIAMESE,tha,"person",683,18,kh~on,1,kh~ o n,also: ph~u
297,18-1,ZHUANG_SOUTHERN,zzj,"person",683,18,k3n,1,k 3 n,
298,18-1,ZHUANG_NORTHERN,zgn,"person",683,18,vun,1,v u n,
299,18-1,SAEK,skb,"person",683,18,gun,1,g u n,also: hun
300,18-1,ONG_BE,onb,"person",683,18,leNhun,1,l e N h u n,
301,18-2,LI_TONGSHI,lic,"person",683,18,hau,2,h a u,
302,47-1,SIAMESE,tha,"knee",1371,47,kh~aw,1,kh~ a w,
303,47-1,ZHUANG_SOUTHERN,zzj,"knee",1371,47,hukh~au,1,h u kh~ a u,
304,47-1,ZHUANG_NORTHERN,zgn,"knee",1371,47,ky~auho,1,ky~ a u h o,
305,47-1,SUI,swi,"knee",1371,47,qamqu,1,q a m q u,
306,47-1,MULAO,mlm,"knee",1371,47,kuko,1,k u k o,
307,47-1,KAM_ZHANGLU,doc,"knee",1371,47,3mkw~au,1,3 m kw~ a u,
308,47-1,MAONAN,mmd,"knee",1371,47,kamku,1,k a m k u,
309,47-1,ONG_BE,onb,"knee",1371,47,kau,1,k a u,
310,47-3,LI_TONGSHI,lic,"knee",1371,47,gorou,3,g o r o u,
311,47-3,LI_BAODING,lic,"knee",1371,47,gw~ourou,3,gw~ o u r o u,
312,48-1,SIAMESE,tha,"hand",1277,48,mu,1,m u,
313,48-1,ZHUANG_SOUTHERN,zzj,"hand",1277,48,m3,1,m 3,
314,48-1,ZHUANG_NORTHERN,zgn,"hand",1277,48,f3N,1,f 3 N,
315,48-1,SAEK,skb,"hand",1277,48,m3,1,m 3,
316,48-1,SUI,swi,"hand",1277,48,my~a,1,my~ a,
317,48-1,MULAO,mlm,"hand",1277,48,ny~a,1,ny~ a,
318,48-1,KAM_ZHANGLU,doc,"hand",1277,48,my~a,1,my~ a,
319,48-2,MAONAN,mmd,"hand",1277,48,sim,2,s i m,
320,48-1,ONG_BE,onb,"hand",1277,48,mo,1,m o,
321,48-1,LAKKJA,lbc,"hand",1277,48,mie,1,m i e,
322,48-1,LI_TONGSHI,lic,"hand",1277,48,3me3,1,3 m e 3,
323,48-1,LI_BAODING,lic,"hand",1277,48,me3,1,m e 3,
324,51-1,SIAMESE,tha,"breast",1402,51,nom,1,n o m,
325,51-2,SAEK,skb,"breast",1402,51,cu,2,c u,
326,53-1,SIAMESE,tha,"liver",1224,53,tap,1,t a p,
327,53-1,ZHUANG_SOUTHERN,zzj,"liver",1224,53,tap,1,t a p,
328,53-1,ZHUANG_NORTHERN,zgn,"liver",1224,53,tap,1,t a p,
329,53-1,SAEK,skb,"liver",1224,53,tap,1,t a p,
330,53-1,SUI,swi,"liver",1224,53,tap,1,t a p,
331,53-1,MULAO,mlm,"liver",1224,53,tap,1,t a p,
332,53-1,KAM_ZHANGLU,doc,"liver",1224,53,tap,1,t a p,
333,53-1,MAONAN,mmd,"liver",1224,53,tap,1,t a p,
334,53-1,ONG_BE,onb,"liver",1224,53,dop,1,d o p,
335,53-1,LAKKJA,lbc,"liver",1224,53,tap,1,t a p,
336,54-2,ZHUANG_SOUTHERN,zzj,"drink",1401,54,kin,2,k i n,
337,54-3,ZHUANG_NORTHERN,zgn,"drink",1401,54,dot,3,d o t,
338,54-4,SUI,swi,"drink",1401,54,xum,4,x u m,
339,54-5,MULAO,mlm,"drink",1401,54,hx~op,5,hx~ o p,
340,54-2,KAM_ZHANGLU,doc,"drink",1401,54,ti,2,t i,
341,54-2,ONG_BE,onb,"drink",1401,54,kon,2,k o n,
342,54-5,LAKKJA,lbc,"drink",1401,54,hop,5,h o p,
343,54-5,LI_TONGSHI,lic,"drink",1401,54,ch~3p,5,ch~ 3 p,
344,54-5,LI_BAODING,lic,"drink",1401,54,ch~3p,5,ch~ 3 p,
345,2-1,SIAMESE,tha,"you",1213,2,muN,1,m u N,
346,2-3,ZHUANG_SOUTHERN,zzj,"you",1213,2,ma3,3,m a 3,
347,2-3,ZHUANG_NORTHERN,zgn,"you",1213,2,m3N,3,m 3 N,
348,2-3,SAEK,skb,"you",1213,2,m3N,3,m 3 N,
349,2-3,ONG_BE,onb,"you",1213,2,m3,3,m 3,
350,2-3,LAKKJA,lbc,"you",1213,2,ma,3,m a,
351,2-3,LI_TONGSHI,lic,"you",1213,2,me3,3,m e 3,
352,2-3,LI_BAODING,lic,"you",1213,2,me3,3,m e 3,
353,57-1,SIAMESE,tha,"see",1409,57,hen,1,h e n,
354,57-2,ZHUANG_SOUTHERN,zzj,"see",1409,57,yom,2,y o m,
355,57-3,ZHUANG_NORTHERN,zgn,"see",1409,57,ya3,3,y a 3,
356,57-4,SUI,swi,"see",1409,57,gau,4,g a u,
357,57-4,MULAO,mlm,"see",1409,57,kau,4,k a u,
358,57-5,KAM_ZHANGLU,doc,"see",1409,57,nu,5,n u,
359,57-4,MAONAN,mmd,"see",1409,57,kau,4,k a u,
360,57-6,ONG_BE,onb,"see",1409,57,dek,6,d e k,
361,57-7,LAKKJA,lbc,"see",1409,57,lom,7,l o m,
362,57-8,LI_TONGSHI,lic,"see",1409,57,Lui,8,L u i,
363,57-8,LI_BAODING,lic,"see",1409,57,zui,8,z u i,
364,58-1,SIAMESE,tha,"hear",1408,58,yin,1,y i n,
365,58-3,SUI,swi,"hear",1408,58,di,3,d i,
